song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
"Baby, I Love Your Way - Live",Peter Frampton,,1ksayCHVLH4eKFm43GFokU,65,1976,year,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,4,281067,"[Verse 1]\nShadows grow so long before my eyes\nAnd they're moving across the page\nSuddenly, the day turns into night\nFar away from the city\n[Pre-Chorus]\nDon't hesitate\n'Cause your love won't wait\n[Chorus]\nOoh, baby, I love your way\nWanna tell you I love your way\nWanna be with you night and day, ay\n[Verse 2]\nMoon appears to shine and light the sky\nWith the help of some fireflies\nI wonder how they have the power to shine, shine, shine\nI can see them under the pine\n[Pre-Chorus]\nBut don't hesitate\n'Cause your love won't wait, yeah\n[Chorus]\nOoh, baby, I love your way\nWanna tell you I love your way\nWanna be with you night and day\n[Bridge]\nWell, don't, don't hesitate\n'Cause your love won't wait\n[Verse 3]\nI can see the sunset in your eyes\nBrown and gray, blue besides\nClouds are stalking islands in the sun\nI wish I could buy one\nOut of season"
Sweet Summer Music - 2022 Remaster,Attitudes,,1kTAfEwQjHmckUoGvDRRVB,10,1977-05-05,day,0.654,0.609,9,-8.583,1,0.0373,0.201,0.000687,0.0429,0.84,125.073,4,224053,I hear the sound\nSweet summer music\nWhen school is out\nLiving is music\nPlaying in the park\nDaring in the dark\nA kiss then it starts\nThe sound of music\nIt gets sunny so soon\nI can't wait till June\nTo sing that summer tune\nSweet summer music\nSweet summer music\nShe'll come around\nBrings me up when I'm down\nWith a smile on her face\nWinter's cold could not erase\nWarm summer breezes\nSet my mind at ease\nAll this comes without a trace\nAnd I know there's no time to waste\nIt gets sunny so soon\nI can't wait till June\nTo sing that summer tune\nSweet summer music\nSweet summer music\nSummer gets cool\nAutumn's in view\nWe'll be singing this tune\nSummer ended too soon\nWarm summer breezes\nSet my mind at ease\nAll this comes without a trace\nAnd I know there's no time to waste
Teddy Bear's Last Ride,Diana Williams,,,,,,,,,,,,,,,,,,,
Kiss and Say Goodbye,The Manhattans,,0rHiGIRASJq8snJGFJMpnI,61,1976,year,0.645,0.42,10,-10.09,1,0.0624,0.555,0,0.125,0.583,129.084,4,266733,"[Intro: Winifred Lovett]\nThis has got to be the saddest day of my life\nI called you here today for a bit of bad news\nI won't be able to see you anymore\nBecause of my obligations and the ties that you have\nWe've been meeting here every day\nAnd since this is our last day together\nI wanna hold you just one more time\nWhen you turn and walk away, don't look back\nI wanna remember you just like this\nLet's just kiss and say goodbye\n[Verse 1: Gerald Alston]\nI had to meet you here today\nThere's just so many things to say\nPlease don't stop me till I'm through\nThis is somethin' I hate to do\n[Chorus 1: Gerald Alston]\nWe've been meeting here so long\nI guess what we done, oh was wrong\nPlease darlin', don't you cry\nLet's just kiss and say goodbye\n[Verse 2: Gerald Alston]\nMany months have passed us by\nI'm gonna miss you, I can't lie\nI've got ties and so do you\nI just think this is the thing to do\n[Chorus 2: Gerald Alston]\nIt's gonna hurt me, I can't lie\nMaybe you'll meet, you'll meet another guy\nUnderstand me, oh won't you try, try, try, try, try, try, try?\nLet's just kiss an' say goodbye\n[Outro: Gerald Alston]\nI'm gonna miss you, I can't lie\nUnderstand me, oh won't you try?\nIt's gonna hurt me, I can't lie\nTake my handkerchief an' wipe your eyes\nMaybe you'll find, you'll find another guy\nWell let's kiss and say goodbye, pretty baby\nPlease, don't you cry\nUnderstand me, oh won't you try?\nLet's just kiss and say goodbye"
Can't You See,Waylon Jennings,,3vGB7pK6KJaspU73i1M30n,51,1976,year,0.637,0.528,4,-11.723,1,0.0319,0.112,0.00387,0.0679,0.505,90.821,4,225698,"[Verse 1:]\nGonna catch a freight train as far as I can Lord\nI don't care which way it goes\nGonna climb a mountain, the highest mountain Lord\nJump off ain't nobody gonna know\n[Chorus:]\nCan't you see, oh can't you see\nWhat that woman's been doin' to me\nCan't you see, can't you see\nWhat that woman's been doin' to me?\n[Verse 2:]\nGonna buy a ticket go as far as I can Lord\nI ain't never coming back\nTake me a southbound all the way down Lord\nTill the train run out of track\n[Chorus][x2]"
Get Closer,Seals and Crofts,,5Eq0mobXSnyWu1dpE6lSdY,54,1976,year,0.653,0.437,2,-12.641,1,0.028,0.434,6.74e-05,0.0689,0.63,96.469,4,238147,
Howzat,Sherbet,,1rvvzcLXlcWhJHOzjoTrOV,50,1976-01-01,day,0.405,0.703,5,-4.717,1,0.0348,0.43,1.03e-05,0.135,0.651,108.855,4,225560,"You told me I was the one\nThe only one who got your head undone\nAnd for a while I believed the line that you spun\nBut I've been lookin' at you\nLookin' closely at the things you do\nI didn't see you the way you wanted me to\nHow, How, Howzat?\nYou messed about I caught you out\nHowzat?\nNow that I've found where you're at\nIt's good-bye\nWell Howzat?\nIt's good-bye\nYou only came for a smile\nEven though you're really not my style\nI didn't think that you'd run me round like you do\nHow, How, Howzat?\nYou messed about I caught you out\nHowzat?\nNow that I've found where you're at\nIt's good-bye\nWell Howzat?\nIt's good-bye\nOh yeah\nOh yeah\nWell I've been lookin' at you (I tell you what I see)\nLookin' closely at the things you do (No you can't fool me)\nI didn't see you the way you wanted me to\nHow, How, Howzat?\nYou messed about I caught you out\nHowzat?\nNow that I've found where you're at\nIt's good-bye\nHowzat?\nYou messed about I caught you out\nHowzat?\nNow that I've found where you're at\nIt's good-bye\nWell Howzat?\nGood-bye"
Goofus,Carpenters,,0akS5CnravKgyWljlRiJms,15,1976-01-01,day,0.618,0.297,0,-15.035,1,0.104,0.338,0.00133,0.0876,0.67,76.73,4,189200,"I was born on a farm out in Iowa\nA flaming youth I was bound I would fly away\nI packed my grip and I grabbed my saxophone\nCan't read notes but I play anything by ear\nI made up tunes on the sounds that I used to hear\nWhen I'd start to play\nFolks used to say\n""Sounds a little goofus to me""\nCorn fed chords appeal to me\nI like rustic harmony\nHold a note and change the key\nHey, well, that's goofus\nNot according to the rules\nThat you learn in music schools\nBut the folks just dance like fools\nThey sure go for goofus\nGot a job but I just couldn't keep it long\nThe leader said that I played all the music wrong\nSo I stepped out with an outfit of my own\nGot together a new kind of orchestra\nAnd we all played just the same goofus harmony\nAnd I must admit\nWe made a hit\nGoofus has been lucky for me\nGot together a new kind of orchestra\nAnd we all played just the same goofus harmony\nAnd I must admit\nWe made a hit\nGoofus has been lucky for me\nGoofus has been lucky for me\nGoofus has been lucky for me"
Superstar,Paul Davis,,7ucPq7tbo7LKcJTXhdaPyL,8,1982,year,0.737,0.602,10,-7.065,1,0.0334,0.0807,0,0.139,0.921,113.112,4,190160,"Bernie writes the words\nWhile Elton makes the music and the melody\nPhiladelphia Freedom\nAlways sounds so good to me\nStevie, you're a wonder\nWhen you're singin' that perfect harmony (yeah, sweet harmony)\nIt's hard to believe\nAll the love that blind man made me see, whoa-whoa-oh-oh-oh\nSuperstar\nI want to thank you for what you are, oh whoa\nOnly six ninety-eight\nLord, you sound so great\nAnd I just can't wait\nTo hear you singin' (come on, come on)\nCome on and sing it, woah-oh-oh\nHeart Like a Wheel\nAlways made me feel any way I want to be\nLinda, you're a winner\nOh, girl, you're lookin' thinner than you used to be\nJoni Mitchell, you\nAlways pull me through when I get down and blue\nMusic is your callin'\nHelp, I think I'm fallin' in love with you, whoa-whoa-oh-oh-oh\nSuperstar\nI want to thank you for what you are, whoa-whoa\nOnly six ninety-eight\nLord, you sound so great\nAnd I just can't wait\nTo hear you singin' (come on, come on)\nCome on and sing it, whoa-oh-oh, whoa-oh-oh\nSing it (come on, come on)\nCome on and sing it, whoa-oh-oh\nSing it (come on, come on)\nCome on and sing it, whoa-oh-oh-whoa-oh\nSing another song and make me happy\nCome on and sing it (happy)\nWhoa-oh-oh, whoa-oh-oh\nSing another song and make me happy\nCome on and sing it (happy)\nWhoa-oh-oh, whoa-oh-oh"
Don't Stop Believin',Olivia Newton-John,,4nfUPgbMIXqD3YuIcUdA4i,34,1976-01-01,day,0.54,0.48,1,-14.246,1,0.0309,0.26,1.4e-05,0.0283,0.592,128.373,4,217227,"You think the world should see things your way\nLove, I know you, you think good fortune's here to stay\nLove, I know you shined in everything you tried before\nYour smile can open any door\nBut on those days when nobody wants to know you\nAnd all your smiles keep falling on stoney ground\nDon't stop believin', don't stop believin'\nDon't stop believin', you'll get by\nBad days, bad days will hurry by\nYou never chase your dreams, they find you\nLove, I know you, if you need love, it finds you too\nLove, although you sail alone and free\nI'll follow in your wake\nAnd pray one day my heart you'll take\nBut on those days when nobody wants to know you\nAnd all your smiles keep falling on stoney ground\nDon't stop believin', don't stop believin'\nDon't stop believin', you'll get by\nBad days, bad days will hurry by"
I Can't Hear You No More/Music Is My Life,Helen Reddy,,,,,,,,,,,,,,,,,,,
Street Singin',Lady Flash,,,,,,,,,,,,,,,,,,,"Well, well, well\nHere we are\nMe and you\nShoop shoop\nMe and you\nWell, well, well\nSinging like we used to do\nDo wah ditty ditty\nDo you remember the sweet sounds\nDo you remember the good times\nDo you remember how it\nUsed to be so fine (so fine)\nYou forget about the time\nWhen we were street singing\nWe were beauties in the night\nWe were sweet street singing\nWith the future looking bright\nI`ll remember street singing\nFor the rest of my life\nHey, hey, hey\nSure and we was nobody`s fool\nNo, no, nobody`s fool\nHey, hey, hey\nAlways playing super cool\nSupe, supe, super cool\nDo you remember the old days\nSinging down in the subways\nDo you remember\nHow we used to sound so fine (so fine)\nAnd we didn`t have a dime\nWhen we were street singing\nWe were beauties in the night\nWe were sweet street singing\nWith the future looking bright\nI`ll remember street singing\nFor the rest of my life"
Funny How Time Slips Away,Dorothy Moore,,4EmDfJApR28fMkhXZw6bKD,34,1976-03-01,day,0.353,0.323,5,-13.175,1,0.053,0.505,3.54e-05,0.239,0.454,154.346,4,232240,"[Verse 1]\nWell, hello there\nMy it's been a long long time\nHow am I doin'?\nYou really want to know?\nOh I guess I'm doin' fine\nIt's been so long now\nSince I've seen you\nBut it seems like yesterday\nAin't it funny how time slips right on away\n[Verse 2]\nOoh, how's your new love\nOh, I guess she's doing fine\nI heard you told her\nThat you were gonna love her 'til the end of time\nWell that's the same thing that you told me\nAnd it seems like yesterday\nAin't it funny how time slips right on away\n[Bridge]\nOoh, gotta go now\nOh I guess I'll see you somewhere around\nI don't know when though\nI'll never know when I'm back in town\n[Verse 3]\nBut please remember what I told you\nIn time you are gonna say\nAin't it funny how time slips right on away\nYeah, yeah\nAin't it funny, ain't it funny, yeah, slips right on away"
Hard Work,John Handy,,4URLJkB6D5QxvOB7H3kmGI,44,1976-01-01,day,0.794,0.765,7,-7.209,0,0.0547,0.19,0.825,0.0769,0.769,131.959,4,417960,
(The System Of) Doctor Tarr And Professor Fether - 1987 Remix,The Alan Parsons Project,,2IfpSQcggsntXGjXRFWj1b,39,1976-05-20,day,0.502,0.699,10,-7.691,1,0.0301,0.313,0,0.151,0.653,85.212,4,260853,"Doo doo doo, doo doo doo\nDoo doo doo, doo doo doo...\nJust what you need to make you feel better\nJust what you need to make you feel\nJust what you need to make you feel better\nJust what you need to make you feel\nAt the far end of your tether\nAnd your thoughts won't fit together\nSo you sleep light or whatever\nAnd the night goes on forever\nThen your mind change like the weather\nYou're in need of Doctor Tarr and Professor Fether\nDoo doo doo, doo doo doo\nDoo doo doo, doo doo doo...\nJust what you need to make you feel better\nJust what you need to make you feel\nJust what you need to make you feel better\nJust what you need to make you feel\nEven clouds seem bright and breezy\n'Cause the livin' is free and easy\nSee the rat race in a new way\nLike you're wakin' up to a new day\nIt's a wise thing if you're clever\nTake a lead from Doctor Tarr and Professor Fether\nFind the end of a rainbow\nFly wherever the winds blow\nLaugh at life like a sideshow\nJust what you need to make you feel better\nJust what you need to make you feel better\nJust what you need to make you feel\nJust what you need to make you feel better\nJust what you need to make you feel\nSatisfaction altogether\nGuaranteed by Doctor Tarr and Professor Fether"
Satin Sheets,The Bellamy Brothers,,4yHq1fsp9vhX1T34zoHnAu,35,1976-07-01,day,0.694,0.831,7,-11.176,1,0.0291,0.0441,8.7e-05,0.146,0.985,123.808,4,247053,
Get Up Offa That Thing,James Brown,,5XeSAezNDk9tuw3viiCbZ3,62,2003-01-01,day,0.864,0.813,2,-6.909,1,0.361,0.217,0,0.874,0.72,118.006,4,239733,"AAAAAAAAAAAAAAAAAAAW!!!\nOH!\nSay it now!\nI'm back!\nI'm back!\nI'm back!\nI'm back!\nGet up offa that thing\nAnd dance 'till you feel better\nGet up offa that thing\nAnd dance 'till you, sing it now!\nGet up offa that thing\nAnd dance 'till you feel better\nGet up offa that thing\nAnd try to release that pressure!\nGet up offa that thing\nAnd shake 'till you feel better\nGet up offa that thing\nAnd shake it, say it now!\nGet up offa that thing\nAnd shake 'till you feel better\nGet up offa that thing\nAnd try to release that pressure!\nGet up off!\nHa!\nGood God!\nSo good!\nHa!\nEverybody ready?!\nFollow me!\nGet up offa that thing\nAnd shake 'till you feel better \n(yeeeah)\nGet up offa that thing\nAnd shake it, sing it now!\nGet up offa that thing\nAnd shake 'till you feel better\nGet up offa that thing\nAnd try to release that pressure!"
Popsicle Toes,Michael Franks,,2gLzBIXTrphTRCZoSRpKZJ,38,1976,year,0.81,0.396,7,-15.91,1,0.0393,0.426,0.0136,0.0996,0.44,126.052,4,276400,"And when God gave out rythm\nHe sure was good to you\nYou can add, subtract, multiply and divide...\nBy two\nI know today's your birthday\nAnd I did not buy no rose\nBut I wrote this song instead and I call it\n""Popsicle Toes""\nPopsicle toes\nPopsicle toes are always froze\nPopsicle toes\nYou're so brave to expose all those popsicle toes\nYou must have been Miss Pennsylvania\nWith all this \npulchritude\nHow come you always load your Pentax\nWhen I'm in the nude?\nWe oughta have a birthday party\nAnd you can wear you birthday clothes\nWe can hit the floor\nAnd go explore those\nPopsicle toes\nYou got the nicest North America\nThis sailor ever saw\nI'd like to feel your warm Brazil\nAnd touch your Panama\nBut Your Tierra del Fuegos\nAre nearly always froze\nWe gotta see saw\nUntil we unthaw those\nPopsicle toes\nPopsicle toes\nPopsicle toes are always froze\nPopsicle toes\nYou're so brave to expose all those popsicle toes"
Turn the Beat Around - Single Version,Vicki Sue Robinson,,2TziLOnBMT8kDVo2LA1X6t,46,1972,year,0.662,0.941,6,-4.05,0,0.0883,0.327,0,0.218,0.798,131.045,4,252373,"[Chorus]\nTurn the beat around\nLove to hear percussion\nTurn it upside down\nLove to hear percussion\nLove to hear it\n[Verse 1]\nBlow horns you sure sound pretty\nYour violins keep moving to the nitty gritty\nWhen you hear the scratch of the guitars scratchin'\nThen you'll know that rhythm carries all the action\nWhoa\n[Chorus]\nTurn the beat around (Turn it around, yeah)\nLove to hear percussion (yeah yeah hey hey!)\nTurn it upside down (hey hey hey hey yeah)\nLove to hear percussion (my my my my my)\nLove to hear it (GOT TO HEAR IT!)\nTurn the beat around (go on go on go on girl!)\nLove to hear the percussion (move your feet when you feel the beat, yeah)\nTurn it upside down (HEY! yeah yeah)\nLove to hear percussion (whoa!)\nLove to hear it\n[Verse 2]\nFlute player, play your flute 'cause I know\nThat you want to get your thing off\nBut you see I've made up my mind about it\nIt's got to be the rhythm, no doubt about it, whoa whoa\nCause when the guitar player start playing\nWith the syncopated rhythm, with the scratch, scratch, scratch\nMakes me wanna move my body, yeah, yeah, yeah\nAnd when the drummer starts beating that beat\nHe nails that beat with the syncopated rhythm\nWith the rat, tat, tat, tat, tat, tat on the drums, hey!\n[Chorus]\nTurn the beat around (ooooh I'm talkin' 'bout the beat)\nLove to hear percussion (Ah my my my my my)\nTurn it upside down (ooooh yeah)\nLove to hear the percussion (love the hear the beat nah nah)\nLove to hear it\nLove to hear it (WHOA!)\nLove to hear it\nLove to hear it (HEY....!!)"
Can You Do It,Grand Funk Railroad,,1Z6yuxy7h6t9kaAAu6D1Dk,6,1976-08-01,day,0.525,0.777,0,-12.361,1,0.0596,0.00899,0,0.437,0.915,148.324,4,197184,"(Open mike in the studio ...)\nLSD Duckblind\nAlright. Wait a minute ...\n(False start ...)\nI ...\n(Starting over ...)\nOne, ... ... Two, ... ...\nOne, ... Two, ...\nOne, Two, Three, Four\nI ... went to a dance, ah, just the other night\nOther night, other night, other night\nThe dance they was doin' there, it was out of sight\nOut-a-sight, out-a-sight, out-a-sight\nI knew right away, yeah, that there was nothing to it\nNothin' to it, nothin' to it, nothin' to it\nI could tell right away, oh boy, even I could do it\nEven I could do it, I could do it, I could do it\nWell, first step: you got to move to the left\nSecond step: you got to go for yourself\nThird step: well, you're doin' alright\nOh, oh, oh, oh, oh, oh, oh, oh!\nGrab yourself a partner, then you start it movin' too\nTo and fro, to and fro, to and fro\nThe next thing you know, hey, you want to do it some more\nDo it some more, do it some more, do it some more\nI knew right away, yeah, that there was nothing to it\nNothin' to it, nothin' to it, nothin' to it\nI could tell right away, oh boy, even I could do it\nEven I could do it, I could do it, I could do it\nYeah, first step: you got to move to the left\nSecond step: you got to go for yourself\nThird step: well, you're doin' alright\nOh, oh, oh, oh, oh, oh, oh, oh!\nYou grab yourself a partner, then you start it movin' too\nTo and fro, to and fro, to and fro\nYou get out on the floor and start doin' it some more\nDo it some more, do it some more, do it some more\nI knew right away, yeah, that there was nothing to it\nNothin' to it, nothin' to it, nothin' to it\nI could tell right away, oh boy, even I could do it\nEven I could do it, I could do it, I could do it"
Sun...Sun...Sun...Pt. I,Ja-Kki,,,,,,,,,,,,,,,,,,,
Rock And Roll Music,The Beach Boys,,0qbVccbQLEMbfJcI5wNLTJ,31,2003-01-01,day,0.711,0.531,4,-11.494,1,0.222,0.317,0,0.0481,0.93,143.942,4,148742,"[Chorus]\nJust let me hear some of that rock and roll music\nAny old way you choose it\nIt's got a back beat you can't lose it\nAny old time you use it\nIt's got to be rock and roll music\nIf you want to dance with me[x2]\n[Verse 1]\nI have no kicks against modern jazz\nUnless they try to play it too darned fast\nAnd change the beauty of the melody\nUntil it sounds just like a symphony\n[Chorus]\n[Verse 2]\nI took my loved one over across the tracks\nSo she could hear my man wailing sax\nI must admit they have a rocking band\nMan, they were blowing like a hurricane\n[Chorus]\n[Verse 3]\nWay down south they gave a jubilee\nI tell you folks they had a jamboree\nAnd drinking beer from a wooden cup\nThe folks dancing got all shook up\n[Chorus]\n[Outro]\nSay, if you want to dance with me[x3]\nIt's got to be some of that\nIf you wanna dance with me"
Got To Get You Into My Life - Remastered 2009,The Beatles,,3tGhRLgcCP6SIZU3tbGl7l,60,1966-08-05,day,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,4,149240,"[Verse 1]\nI was alone, I took a ride\nI didn't know what I would find there\nAnother road where maybe I\nCould see another kind of mind there\nOoh, then I suddenly see you\nOoh, did I tell you I need you\nEvery single day of my life?\n[Verse 2]\nYou didn't run, you didn't lie\nYou knew I wanted just to hold you\nAnd had you gone, you knew in time\nWe'd meet again, for I had told you\nOoh, you were meant to be near me\nOoh, and I want you to hear me\nSay we'll be together every day\n[Refrain]\nGot to get you into my life\n[Verse 3]\nWhat can I do, what can I be?\nWhen I'm with you I want to stay there\nIf I'm true, I'll never leave\nAnd if I do, I know the way there\nOoh, then I suddenly see you\nOoh, did I tell you I need you\nEvery single day of my life\n[Refrain]\nGot to get you into my life\n[Break]\n[Chorus]\nI've got to get you into my life\n[Outro]\nI was alone, I took a ride\nI didn't know what I would find there\nAnother road where maybe I\nCould see another kind of mind there\nAnd suddenly I see you\nDid I tell you I need you\nEvery single day of my life?"
Teddy Bear,Red Sovine,,50hbhWWZ5b36hC6x7dh4bP,51,1976,year,0.59,0.398,1,-16.012,1,0.38,0.781,0,0.0683,0.724,109.634,3,299747,"[Verse 1]\nI was on the outskirts of a little southern town\nTrying to reach my destination before the sun went down\nThe old CB was blaring away on Channel 1-9\nWhen there came a little boy's voice on the radio line\n[Verse 2]\nAnd he said, ""Breaker 1-9, is anyone there?\nCome on back truckers and talk to Teddy Bear""\nWell I keyed the mic and I said, ""You got it, Teddy Bear""\nAnd the little boy's voice came back on the air\n[Verse 3]\n""Appreciate the break who we got on that end""\nI told him my handle and then he began\n""Though I'm not supposed to bother you fellows out there\nMom says you're busy and for me to stay off the air""\nBut you see, I get lonely and it helps to talk\n'Cause that's about all I can do, I'm crippled and I can't walk\nI came back and told him to fire up that mic\nAnd I'd talk to him as long as he'd liked\n[Verse 4]\n""This was my dad's radio"", the little boy said\nBut I guess it's mine and mom's now 'cause my daddy's dead\nDad had a wreck about a month ago\nHe was trying to get home in a blinding snow\nMom has to work now to make ends meet\nAnd I'm not much help with my two crippled feet\nShe says not to worry that we'll make it alright\nBut I hear her crying sometimes late at night\nYou know there's one thing I want more than anything else to see\nOh, I know you guys are too busy to bother with me\nBut you see, my dad used to take me for rides when he was home\nBut I guess that's all over now since my daddy's gone\n[Verse 5]\nNot one breaker came on the old CB\nAs that little crippled boy talked with me\nI tried hard to swallow a lump just wouldn't stay down\nAs I thought about my boy back in Greenville town"
Last Child,Aerosmith,,5jH8ecmEyX08pQ06T0h6ly,52,1976-05-14,day,0.517,0.504,8,-11.66,1,0.0414,0.026,0,0.664,0.741,166.81,4,206267,"[Intro]\nI'm dreaming tonight, I'm living back home\nRight\nYeah, yeah\n[Verse 1]\nTake me back to a south Tallahassee\nDown 'cross the bridge to my sweet sassafrassy\nCan't stand up on my feet in the city\nGot to get back to the real nitty-gritty\n[Verse 2]\nYes, sir, no, sir\nDon't come close to my\nHome sweet home\nCan't catch no dose\nOf my hot tail poontang sweetheart\nSweathog ready to make a silk purse\nFrom a J. Paul Getty and his ear\nWith her face in her beer\n[Chorus]\nHome sweet home\n[Verse 3]\nGet out in the field\nPut the mule in the stable\nMa, she's a-cooking\nPut the eats on the table\nHate's in the city\nAnd my love's in the meadow\nHands on the plow\nAnd my feets in the ghetto\n[Verse 4]\nStand up, sit down\nDon't do nothing\nIt ain't no good when bossman's\nStuffing it down their throats\nFor paper notes\nAnd their babies cry\nWhile cities lie at their feet\nWhen you're rocking the street"
The Princess And The Punks,Barry Mann,,66YKPWXATVjrZ3DfohRd7b,1,1975-05-01,day,0.567,0.652,7,-6.016,1,0.029,0.524,5.99e-05,0.396,0.513,123.582,4,257307,
Rocky Mountain Music - 2008 Remaster,Eddie Rabbitt,,0OzORKw1UOkacqlIymFKLD,35,1976-10,month,0.739,0.449,7,-14.524,1,0.0307,0.0654,0.00653,0.148,0.877,122.559,4,214560,"Back upon an old dirt road next to a swamp full of toads\nWas a slanted wood shack with three little kids and a mama\nPapa died in '63 left little Jenny and me\nTo plant those taters and pull up another tomorrow\nRocky mountain music\nFills my memory\nRocky mountain music\nPapa can I hear you playing for me\nLittle brother was never quite right, he used to sit on the floor in the sunlight\nPlay with the dust that danced on the beams in the window\nAnd sister had to cook and clean, 'cause momma she got sick and lean\nSometimes I think she just died away missing papa\nRocky mountain music\nFills my memory\nRocky mountain music\nMama can I hear you singing to me\nWell every thing has changed today and little brother he was taken away\nAnd sister, she married a soldier and lives in Toledo\nAnd me I'm in a Nashville bar and I've never been so far\nFrom that old gravel road and the rivers that run through my memory\nRocky mountain music\nFills my memory\nRocky mountain music\nBrother can I hear you calling me\nRocky mountain music\nFills my memory\nRocky mountain music\nPapa can I hear you playing for me"
Showdown,Electric Light Orchestra,,25fOmfH1Kq6RmQrWgKFgvV,52,1973,year,0.717,0.583,0,-8.936,0,0.0329,0.595,0.000143,0.139,0.962,113.261,4,248800,"[Verse 1]\nShe cried to the southern wind\n'Bout a love that was sure to end\nEvery dream in her heart was gone\nHeadin' for a showdown\nBad dreamer, what's your name?\nLooks like we're ridin' on the same train\nLooks as though there'll be more pain\nThere's gonna be a showdown\n[Chorus]\nAnd it's rainin' all over the world\nIt's rainin' all over the world\nTonight, the longest night\n[Verse 2]\nShe came to me like a friend\nShe blew in on a southern wind\nNow my heart is turned to stone again\nThere's gonna be a showdown\nSave me\nOh, save me\nIt's unreal, the suffering\nThere's gonna be a showdown\n[Chorus]\nAnd it's rainin' all over the world\nRainin' all over the world\nTonight, the longest night\n[Bridge]\n(Rainin', rainin')\n(Rainin', rainin')\n[Chorus]\nRainin' all over the world\nRainin' all over the world\nThe longest night\n[Chorus]\nAnd it's rainin' all over the world\nRainin' all over the world\nTonight, the longest night"
Afternoon Delight,Starland Vocal Band,,1pBAsoHy7eN9aeVCTAiKua,64,1976-07-01,day,0.486,0.443,5,-11.728,1,0.0301,0.492,0,0.101,0.785,147.206,4,193040,"[Verse 1]\nGonna find my baby, gonna hold her tight\nGonna grab some afternoon delight\nMy motto's always been ""when it's right, it's right""\nWhy wait until the middle of a cold, dark night?\n[Bridge]\nWhen everything's a little clearer in the light of day\nAnd we know the night is always gonna be here anyway\n[Pre-Chorus]\nThinking of you's working up my appetite\nLooking forward to a little afternoon delight\nRubbing sticks and stones together, make the sparks ignite\nAnd the thought of rubbing you is getting so exciting\n[Chorus]\nSkyrockets in flight\nAfternoon delight\nAfternoon delight\nAfternoon delight\n[Verse 2]\nStarted out this morning feeling so polite\nI always thought a fish could not be caught who didn't bite\nBut you got some bait awaiting and I think I might\nLike nibbling a little afternoon delight\n[Chorus]\nSkyrockets in flight\nAfternoon delight\nAfternoon delight\nAfternoon delight\n[Bridge]\nBe waiting for me, baby, when I come around\nWe can make a lot of loving 'fore the sun gone down\n[Pre-Chorus]\nThinking of you's working up my appetite\nLooking forward to a little afternoon delight\nRubbing sticks and stones together, make the sparks ignite\nAnd the thought of rubbing you is getting so exciting"
Roxy Roller,The Nick Gilder Sweeney Todd Group,,6z3JVDbqyg6jrhMT8c9cBn,19,2000-09-19,day,0.683,0.758,4,-9.661,1,0.0475,0.000946,0.00554,0.0936,0.726,116.991,4,257960,"Foxy from the Roxy\nMight turn some heads tonight\nFlashlight dream\nPeaches and cream delight\nRoxy Roller\nFive-bob job\nShe gets bubble-gum on her knees\nDown between the seats\nSometime she'll pass you the keys\nRoxy Roller\nOooh Roxy Roller\nRoxy Roller, Roxy\nHer daddy, le commissioner\nTook far more than his share\nSo Roxy joined the syndicate\nKnowing it wasn't fair\nRoxy Roller\nOooh Roxy Roller\nRoxy Roller, Roxy\nOooh Roxy Roller\nOooh Roxy"
Young Hearts Run Free,Candi Staton,,3MFa9idQuY4iJLWsZl3tIQ,68,1976,year,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,4,248360,"What's the sense in sharing this one and only life\nEnding up just another lost and lonely wife\nYou count up the years\nAnd they will be filled with tears\nLove only breaks up to start over again\nYou'll get the babies\nBut you won't have your man\nWhile he is busy loving every woman that he can, uh-huh\nSay I'm gonna leave\nA hundred times a day\nIt's easier said than done\nWhen you just can't break away\n(Just can't break away)\nOh, young hearts run free\nThey'll never be hung up\nHung up like my man and me\nMy man and me\nOoh, young hearts\nTo yourself be true\nDon't be no fool when love really don't love you\nDon't love you"
Hey Shirley (This Is Squirrely),Shirley,,,,,,,,,,,,,,,,,,,
I'm Easy,Keith Carradine,,4UN5z3IkTamNxngTsS3Qrm,40,2005-02-08,day,0.496,0.41,7,-16.875,1,0.0304,0.0202,0,0.0773,0.519,79.578,4,193013,"{Intro}\nIt's not my way to love you\nJust when no one's looking\nIt's not my way to take\nYour hand if I'm not sure\nIt's not my way to let you see\nWhat's going on inside of me\nWhen it's a love you\nWon't be needing, you're not free\nPlease stop pulling at my sleeve\nIf you're just playing\nIf you won't take the things\nYou make me want to give\nI never cared too much for games\nAnd this one's driving me insane\nYou're not half as free\nTo wander as you claim\nBut I'm easy, yeah, I'm easy\nGive the word, I'll play your game\nAs though that's how it ought to be\nBecause I'm easy\nDon't lead me on\nIf there's nowhere\nFor you to take me\nIf loving you will have\nTo be a sometime thing\nI can't put bars on my insides\nMy love is something I can't hide\nIt still hurts when I recall\nThe times I've tried"
