song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
One Chain (Don't Make No Prison),Santana,,6D9ge4vvit6Z2EGV3l85Dm,26,1978-10-01,day,0.798,0.726,7,-16.019,0,0.0469,0.0118,0.174,0.0471,0.863,120.081,4,433373,"Just because in a moment of madness\nI took advantage of your sweet love\nDon't just hand me a lifetime of sadness\n'Cause there's so little of beauty\nOh baby, one chain don't make no prison\nTwo wrongs don't make no right\nOne rain don't make no river\nOne punch don't make no fight\nCan't you spare me a little affection\nWould that be asking too much of you\nDon't point love in another direction\nI swear I'll make it all up to you\nOh baby, one chain don't make no prison\nTwo wrongs don't make no right\nOne rain don't make no river\nOne punch don't make no fight\nThere's a bed I'm keeping room in for you\nThere's a lot I know I gotta do\nDon't let as simple misunderstanding\nBe a mountain that we can't move\nOoooh...one chain don't make no prison\nTwo wrongs don't make no right\nOne rain don't make no river\nOne punch don't make no fight"
Love Ballad - 2015 GH Version,George Benson,,3Dipg2sARPdqbGpQP6GhDU,33,2015-02-27,day,0.742,0.515,7,-12.13,0,0.0407,0.281,0.000931,0.262,0.753,112.303,4,313813,"I have never been so much\nIn love, in love before\nWhat a difference\nHow true love made in my life\nSo nice and so right\nLovers come and then lovers go\nThat's what the people say\nDon't they know\nHow it feels when you love me\nHold me and say you care\nAnd what we have is much more than they can see\nAnd what we have is much more than they can see\nBaby what we have is much more than they see\nOh baby, whoa yeah\nI'm in love, I'm in love with you girl\nI say love I never knew that a touch\nCould mean, could mean so much\nWhat a difference\nAnd when we walk hand in hand\nI feel, I feel so real\nLovers come and then lovers go\nThat's what the people say\nDon't they know\nHow I feel when you love me\nHold me and say you care\nAnd what we have is much more than they can see\nAnd what we have is much more than they can see\nBaby, what we have is much more than they can see"
Bang a Gong (Get It On),Witch Queen,,52KpfjJ5KghRpdwEry4sRf,11,1978-01-01,day,0.872,0.687,0,-7.808,1,0.11,0.00148,0.261,0.132,0.822,134.676,4,586600,
Night Dancin',Taka Boom,,,,,,,,,,,,,,,,,,,"We don't need to go to a party\nWe don't need no fancy dancin' floor\nAll we need is a little music\nA little love when we close the door\nAnd in the night\nOur bodies sway to our emotions\n[?]\nI know that I could feel the motion\n[Chorus]\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nDance across the floor together\nKeep in time to the rhythm in our hearts\nIn your arms, I love how you move me\nHold me close, love me in the dark\n[?]\nYou hold me tight, I feel delight\nI cannot fight that sweet sensation\nAll night long\n[Chorus]\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nAll night long\nNight dancin', night romancing\n[Chorus]\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nNight dancin', night romancing with you\nNight dancin', night romancing with you"
Don't You Write Her Off,"McGuinn, Clark & Hillman",,4MxYZ8fFw2c29RtZOnwT8E,22,1979-01-01,day,0.567,0.651,2,-8.64,1,0.107,0.0611,9.78e-05,0.0835,0.926,96.693,4,197600,
Diamonds,Chris Rea,,5X4IsdadzXDP6RsomMgVUM,22,1979-07-18,day,0.642,0.569,7,-13.403,1,0.0325,0.22,1.54e-06,0.255,0.918,127.892,4,294067,"Oh getaway and don't come back\nWho do you think you're fooling with lies like that?\nYou have dreams that set the rain on fire\nBurning with a cheap desire\nAnd it's plain as grey that what you say\nHave meanings of their own\nMy love, she don't need diamonds\nMy love's more than a sweet dream\nAnd she don't need diamonds\nShe shakes her hip to the tambourine\nAnd she don't need diamonds\nIf you can't love me for nothing\nThey you can't love me at all\nAnd it's plain as grey that what you say\nHave meanings of their own\nWe all got to dance, take a chance?\nBut babe you should have stayed at home\nMy love, my love, she don't need diamonds"
Rhumba Girl,Nicolette Larson,,0wtJdaMsnWFcCGaKKm675a,30,1978,year,0.824,0.595,10,-14.059,1,0.0996,0.172,0.00385,0.0458,0.968,92.846,4,232200,"Well I'm the same old girl that I used to be\nI haven't changed at all\nGot the same old walk, the same old talk\nThat would run you up the wall\nI got the same old face and the same old smile and\nThe same old baby blues\nAnd I'm still doing the rhumba, baby\nI'm still the girl for you\nI'm still doing the rhumba baby\nI can't seem to quit\nIf my mama catches us doing the rhumba\nMy mama would just pitch a fit\nBut I can't help myself, it's much bigger than me\nIf I were you, I would hang onto a rhumba girl like me\nWell there's lots of girls on the floor tonight\nWith a lot slicker steps than me\nThe boogaloo, the funky broadway\nAre such a pretty sight to see\nMy step might be old fashioned\nBut that's just fine with me\nCause I got a couple of rhumba steps\nThat I think you'd like to see"
"Pinball, That's All",Bill Wray,,,,,,,,,,,,,,,,,,,
Just the Same Way,Journey,,4wyZlmAjA35jnxV1cdOs8Z,39,1979,year,0.422,0.746,2,-7.65,1,0.0453,0.0996,0.0,0.0931,0.471,101.343,4,197760,"[Verse 1]\nYesterday was a good day\nIt's after midnight and I've got you on my mind\nCome with me never go away\nEvery day we will fly, yeah\n[Chorus]\nThat's the same way you love me. (That's the same way she loves you)\nOoo, just the same way you do. (Just the same way you do)\nJust the same way you love me. (Just the same way she[?])\nLoves\n[Verse 2]\nTake a chance now the timing's right\nYou're free to leave the key to my life\nStay with me\nWon't you stay the night\nIn the morning feeling fine, yeah\n[Chorus]\n[Verse 3]\nOh, no, you should be holding on to him girl\nOh, yeah just like, just like you want to do\nOh, no, just love and squeeze him girl\nOh, yeah just love and squeeze him yeah\n[Chorus]"
"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,,5LNItvX1dmNp2i7paTFIZU,53,1997-05-20,day,0.357,0.23,10,-16.378,1,0.0303,0.775,1.23e-05,0.104,0.21,142.689,4,253800,
I (Who Have Nothing),Sylvester,,66of9t98qEpCuXduxqmWdQ,20,1979,year,0.631,0.525,0,-16.351,0,0.0423,0.00168,0.591,0.0916,0.822,129.054,4,674813,"I, I who have nothing\nI, I who have no one\nAdore you and want you so\nI'm just a no one with nothing to give you but, oh\nI love you\nHe, he buys you diamonds\nBright, sparkling diamonds\nBut, believe me, dear, when I say\nThat he can give you the world but he'll never love the way\nI love you\nHe can take you any place he wants\nTo fancy clubs and restaurants\nBut I can only watch you with\nMy nose pressed up against the window pane\nI, I who have nothing\nI, I who have no one\nMust watch you go dancing by\nWrapped in the arms of somebody else when, darling, it's I\nWho loves you\nI love you\nI love you\nI love you"
Mirror Star,Fabulous Poodles,,3cGWZDPMbPIR5o12o9bTZL,13,1978-10-02,day,0.628,0.487,2,-9.421,1,0.0651,0.22,0.0,0.0488,0.496,131.208,4,272947,"He was a lonely boy\nNo good at sports\nHe couldn't run\nHis legs were short\nHe walked the streets inside his head\nAnd spent a lot of time in bed\nHe practiced on his way to school\nHis friends all said\nYou're off the wall\nHe played a tight elastic band\nHis mic was just his empty hand\nMirror, mirror\nMirror star\nHe posed in front of every car\nThey all called him crazy kid\nHe ran up to his room and hid\nHe greased his hair with Vaseline\nAnd practiced looking really mean\nHe saw a face that's going far\nHe posed right there with his guitar\nHead's in the clouds on school reports\nHe's always lost in other thoughts\nMade no difference\nShut them out\nHe'd be a star someday, no doubt\nMirror, mirror\nMirror star\nHe posed in front of every car\nThey all called him crazy kid\nHe ran up to his room and hid\nMirror, mirror on the wall\nYou never treat him like a fool\nHere in his room\nHe is the king\nThe wild applause is deafening"
Good Times Roll,The Cars,,7hVhRCDV100Jq26NGR7adw,63,1978-06-06,day,0.607,0.662,4,-9.456,1,0.0278,0.0951,8.27e-05,0.125,0.629,107.643,4,225853,"[Verse 1]\nLet the good times roll\nLet them knock you around\nLet the good times roll\nLet them make you a clown\n[Chorus]\nLet them leave you up in the air\nLet them brush your rock and roll hair\nLet the good times roll\nLet the good times roll, oh\nLet the good times roll\n[Verse 2]\nLet the stories be told\nLet them say what they want\nLet the photos be old\nLet them show what they want\n[Chorus]\nLet them leave you up in the air\nLet them brush your rock and roll hair\nLet the good times roll\nLet the good times roll, oh\nWon't you let the good times roll\n[Instrumental interlude]\nGood times roll\n[Verse 3]\nIf the illusion is real\nLet them give you a ride\nIf they got thunder appeal\nLet them be on your side\n[Chorus]\nLet them leave you up in the air\nLet them brush your rock and roll hair\nLet the good times roll\nWon't you let the good times roll, oh\nLet the good times roll"
Heart To Heart,Errol Sober,,,,,,,,,,,,,,,,,,,
Roxanne,The Police,,3EYOJ48Et32uATr9ZmLnAo,78,1978-11-02,day,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4,191947,"[Intro]\n[Verse 1]\nRoxanne\nYou don't have to put on the red light\nThose days are over\nYou don't have to sell your body to the night\nRoxanne\nYou don't have to wear that dress tonight\nWalk the streets for money\nYou don't care if it's wrong or if it's right\n[Pre-Chorus]\nRoxanne\nYou don't have to put on the red light\nRoxanne\nYou don't have to put on the red light\n[Chorus]\n(Roxanne) Put on the red light\n(Roxanne) Put on the red light\n(Roxanne) Put on the red light\n(Roxanne) Put on the red light\n(Roxanne) Put on the red light, oh\n[Verse 2]\nI loved you since I knew you\nI wouldn't talk down to ya\nI have to tell you just how I feel\nI won't share you with another boy\nI know my mind is made up\nSo put away your makeup\nTold you once\nI won't tell you again it's a bad way\n[Pre-Chorus]\nRoxanne\nYou don't have to put on the red light\nRoxanne\nYou don't have to put on the red light"
Sultans of Swing,Dire Straits,,6cr6UDpkjEaMQ80OjWqEBQ,67,1978-10-07,day,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,4,350400,"[Verse 1]\nYou get a shiver in the dark\nIt's raining in the park, but meantime\nSouth of the river, you stop and you hold everything\nA band is blowing Dixie, \ndouble-four time\nYou feel alright when you hear the music ring\n[Verse 2]\nWell, now you step inside\nBut you don't see too many faces\nComing in out of the rain to hear the Jazz go down\nCompetition in other places\nAh, but the horns, they blowin' that sound\nWay on down south\nWay on down south, London town\n[Verse 3]\nCheck out guitar George\nHe knows all the chords\nMind, it's strictly rhythm\nHe doesn't want to make it cry or sing\nYes and an old guitar is all he can afford\nWhen he gets up under the lights to play his thing\n[Verse 4]\nAnd Harry doesn't mind if he doesn't make the scene\nHe's got a daytime job, he's doing alright\nHe can play the Honky Tonk like anything\nSaving it up for Friday night\nWith the Sultans\nWith the Sultans of Swing\nYeah\n[Verse 5]\nAnd a crowd of young boys\nThey're fooling around in the corner\nDrunk and dressed in their best brown baggies\nAnd their platform soles\nThey don't give a damn\nAbout any trumpet playing band\nIt ain't what they call Rock and Roll\nAnd the Sultans\nYeah, the Sultans, they play Creole\nCreole"
There But for the Grace of God Go I - Remix,Machine,,238ktHqrZJtfyoF1xcvfSR,37,1980-01-01,day,0.719,0.979,11,-4.984,0,0.182,0.339,0.00701,0.103,0.665,131.36,4,317733,
Heaven Knows,Donna Summer,Brooklyn Dreams,5ojGksr6gfRcKiCP9kRKck,45,1979-10-15,day,0.702,0.733,8,-12.394,1,0.0529,0.0739,1.77e-05,0.672,0.866,131.732,4,210977,"[Verse 1: Donna Summer and \nJoe ""Bean"" Esposito\n]\nBaby please (\nBaby please\n)\nPlease don't take your love from me (\nPlease don't take your love from me\n)\nI am yours forever more (\nEvermore\n)\n'Til eternity\nSilently (\nSo silently\n)\nListen to the words I say (\nListen to the words I say\n)\nI'm not talking just for play (\nJust for play\n)\nListen to me please (\nWon't you listen to me?\n)\n[Chorus: Donna Summer]\nHeaven knows\nIt's not the way it should be\nAnd heaven knows\nIt's not the way it could be\nAnd don't you know\nThere's no need to leave\nHeaven knows\nI never wanna leave you\nHeaven knows\nI only wanna please you\nDon't you know\nLove is what I need\n[Verse 2: Donna Summer and \nJoe ""Bean"" Esposito\n]\nDown inside (\nDown inside\n)\nDon't get caught with foolish pride (\nDon't get caught with foolish pride\n)\nPut all the other things aside (\nThings aside\n)\nThere's only you and me (\nYou and me, you and ...\n)\nBelieve in us (\nBelieve in us\n)\nWe were always meant to be (\nAlways meant to be\n)\nMe for you and you for me (\nYou for me\n)\n'Til eternity (\n'Til eternity\n)\n[Chorus: Donna Summer]\nHeaven knows\nIt's not the way it should be\nAnd heaven knows\nIt's not the way it could be\nAnd don't you know\nThere's no need to leave\nHeaven knows\nI never wanna leave you\nHeaven knows\nI only wanna please you\nDon't you know\nLove is what I need"
Lady - 2010 Digital Remaster,Little River Band,,3fn87ydk7ihtvVr8EwjYvr,59,1978,year,0.457,0.328,2,-11.928,1,0.0345,0.495,1.13e-05,0.0615,0.329,121.187,4,297800,"Look around you, look up here\nTake time to make time, make time to be there\nLook around, be a part\nFeel for the winter, but don't have a cold heart\nAnd I love you best\nYou're not like the rest\nYou're there when I need you\nYou're there when I need\nI'm gonna need you\nA long time ago I had a lady to love\nShe made me think of things I never thought of\nNow she's gone and I'm on my own\nA love song has come into my mind\nA love song, it was there all the time\nSo lady, let me take a look at you now\nYou're there on the dance floor, making me want you somehow\nOh lady, I think it's only fair I should say to you\nDon't be thinkin' that I don't want you, 'cause maybe I do\nLook around, come to me\nI have no answers, but know where I wanna be\nI look around, play a part\nI was born in the winter and cooled by a warm heart\nAnd I love you best\nYou're not like the rest\nYou're there when I need you\nYou're there when I need\nI'm gonna need you\nSo lady, let me take a look at you now\nYou're there on the dance floor, making me want you somehow\nOh lady, I think it's only fair I should say to you\nDon't be thinkin' that I don't want you, 'cause maybe I do\nDon't be thinkin' that I don't want you, lady I do"
Sweet Lui-Louise,Ironhorse,,,,,,,,,,,,,,,,,,,
Crazy Love (Originally Performed by the Allman Brothers Band) [Karaoke Version],The Karaoke Channel,,1Z3B0i9G76WrpoHYL6QVsN,0,2015-05-25,day,0.478,0.726,0,-10.794,1,0.0432,0.0556,4.51e-06,0.325,0.728,156.985,4,219294,"Somewhere down on a back street\nWay down deep in the back seat\nWhere I first learned how to moan your name\nI remember the night I met ya\nOoh sweet mama, I just can't forget ya\nCan't stop thinkin' 'bout your crazy love\nCrazy love\nCrazy love\nI love you mama\nBut you're too bad to change\nCrazy love\nCrazy love\nI love you mama\nUh, uh\nI'm laid up here lookin' at my shoes\nStuck here with these hotel blues\nI wish you'd only just call me on the phone\nAin't no doubt and I don't mean maybe\nWhoo! I just can't forget about you baby\nCan't stop thinkin' 'bout your crazy love\nCrazy love\nCrazy love\nI love you mama\nBut you're too bad to change"
Happiness,The Pointer Sisters,,1tif2Eky57NXDN4rHJz9i7,47,1978,year,0.627,0.843,11,-7.677,0,0.0952,0.16,0.000192,0.0554,0.494,106.817,4,239933,"[Verse 1]\nI love the way you love to live\nYou love life, you're an inspiration\nI love the way that you give\nYour heart so freely, you're a sweet sensation\nYou're my invitation to\n[Chorus]\nHappiness\nYou're full of sweet surprises\nHappiness\nYou fill my heart's desire\nMore, more more, and more\nAnd over, and over again\nKeep that goodness coming\n[Verse 2]\nI love the way you watch the world\nThrough kind eyes, that's why you're never sad, sad\nThings don't bother you like do's, don'ts or whys\nYou hold on to the good and you let the bad go on by\n[Chorus]\nYou're my happiness\nI want your love forever\nHappiness\nGive me your love forever\nMore (Gotta give me some more)\nMore more (I need some more), and more\n(Oh, gimme some more)\nAnd over (And over), and over again\nKeep that goodness coming\n(Ooh, keep it coming)\n[Verse 1 repeated]\nI love the way you love to live\nYou love life, you're an inspiration\nI love the way that you give\nYour heart so freely, you're a sweet sensation\nYou're my invitation to\n[Chorus]\nHappiness\nGive me your love forever\nHappiness\nSay you'll leave me never\nMore (Gotta give me some more)\nMore more (I need some more), and more\n(Oh, more)\nAnd over (And over), and over again\nKeep that goodness coming"
Precious Love,Bob Welch,,1jFfnbuRANHY8RXZaSPUuM,27,2008-02-14,day,0.68,0.558,1,-9.728,0,0.0293,0.188,0.0,0.109,0.943,120.02,4,201373,"You got those big dark eyes that flash at me, baby\nYou got a head on your shoulders, you know what I mean\nYou got legs so long like you could walk on air\nFor you darlin', I'd go anywhere\n[Chorus]\nFor your love, your precious love\nI' d do anything, yes I would\nI want your love, your precious love\nI've been too lonely too long\nYeah, your precious love\nYou got a kind of walk that's just so fine\nThe way you fill those blue jeans baby, my my my\nYes and when you smiled at me like you did just now\nAll I want is just to get to you somehow\n[Chorus]\nYeah those big dark eyes that flash at me\nIt's just your preicous love that I want, you to see"
Roller,April Wine,,0bT9zH62RHMtpQm38XNwPJ,62,1991-01-01,day,0.432,0.903,9,-4.857,1,0.0868,0.00247,0.00539,0.135,0.655,140.801,4,217027,"Alright\nGonna catch a flight to Nevada\nLeave her friends at home in L.A\nSeven come eleven or blackjack\nGamblin' in night and day, yeah\n'Cause she's a roller, now, a high roller baby\nMmm, she's a roller, yeah, a high roller baby\nAlright, woo!\nShe likes to play for double or nothin'\nShe's tellin' all the boys she's hot\nAnd everybody knows she's ready\nTo give it everything that she got\nOoh, she's a roller, now, a high roller baby, my my\nOoh, she's a roller, yeah, a high roller baby\nLook out, ooh!\nBye-bye, bye-bye, bye-bye, bye-bye\nBye-bye, bye-bye, bye-bye\nPeople try to tell her she's crazy\nShe doesn't hear a word they say\nTellin' all the boys to get ready\n'Cause she's givin' it all away\nOoh, she's a roller, yeah (Roller), a high roller baby, yeah\nShe's a roller, yeah (Roller), a high roller baby, she is\nShe's a roller (Roller), a high roller baby, yeah\nShe's a roller (Roller), a high roller baby, ooh\nBye-bye (Bye-bye, bye-bye, bye-bye)\nBye-bye (Bye-bye, bye-bye, bye-bye)\nBye-bye (Bye-bye, bye-bye, bye-bye)\nBye-bye (Bye-bye, bye-bye)\nBye bye bye bye bye bye bye\nBye bye bye bye bye bye bye\nBye bye bye bye bye bye bye\nOw!"
Dancer,Gino Soccio,,4lteGaLzU5veJOe6wnOvz4,44,1979,year,0.896,0.339,11,-9.576,0,0.0884,0.0183,0.552,0.0311,0.389,122.106,4,508120,Dancer\nDancer\nDancer\nDancer\nDancer\nLet your body free now\nDancer\nIf you want to feel good\nDancer\nGot to get a move on\nDancer\nTry to take it higher\nDancer\nDancer\nTry to take it higher\nDancer\nDancer\nTry to take it higher\nDancer\nCHORUS\nYou never knew the power of your body\nBut when you keep on dancing to the music\nYou reach up high into the sky\nDancer\nGot to get a move on\nDancer\nIf you want to feel good\nDancer\nKeep your body shaking\nDancer\nTry to take it higher\nDancer\nDancer\nDancer\nDancer\nTry to take it higher
Livin' It Up (Friday Night),Bell,,,,,,,,,,,,,,,,,,,
I Just Fall In Love Again,Anne Murray,,6aBiU9lFd3BhtggI7aeqBI,57,1979,year,0.444,0.351,0,-9.01,1,0.0287,0.0461,1.94e-06,0.119,0.0853,132.527,4,171640,"[Verse 1]\nDreaming, I must be dreaming\nOr am I really lying here with you?\nBaby, you take me in your arms\nAnd though I'm wide awake, I know my dream is coming true\n[Chorus]\nAnd, oh, I just fall in love again\nJust one touch and then it happens every time\nThere I go, I just fall in love again and when I do\nI can't help myself, I fall in love with you\n[Verse 2]\nMagic, it must be magic\nThe way I hold you and the night just seems to fly\nEasy for you to take me to a star\nHeaven is that moment when I look into your eyes\n[Chorus]\nAnd, oh, I just fall in love again\nJust one touch and then it happens every time\nThere I go, I just fall in love again and when I do\nI can't help myself, I fall in love with you\nI can't help myself, I fall in love with you"
Shake Your Groove Thing,Peaches & Herb,,5o89Bf80t8ko3uNXJkYoVs,62,1978-01-01,day,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,4,346133,
Superman,Herbie Mann,,4ekD43fBiRcAHkI0FlIxil,18,1978,year,0.731,0.625,0,-11.132,1,0.0411,0.00312,0.0118,0.191,0.964,130.643,4,333113,"(Spoken)\nLook, up in the sky! It's a bird!\nIt's a plane!\nNooo! It's Superman!\nSuperman, I love you Superman\nDo it to them, Superman\nWe love you, Superman\nSuperman, we love you Superman\nDo it to them, Superman\nWe need you, Superman\nSuperman, you make me feel like the queen of the world\nSuperman, you make me feel so special when\nYou're zooming up and down around\nYou're flying oh so high and wow!\nYou lift me up your super bad\nI wanna shout again and again\nSuperman, we love you Superman\nDo it to them, Superman\nWe love you, Superman\nSuperman, you make me feel like the queen of the world\nSuperman, you make me feel so special when\nYou're zooming up and down around\nYou're flying oh so high and wow!\nYou lift me up your super bad\nI wanna shout again and again\nSuperman, we love you Superman\nDo it to them, Superman\nWe need you, Superman\nSuperman, I love you Superman\nDo it to them, Superman\nI love you, Superman\nFADE:\nSuperman, I love you Superman"
Da Ya Think I'm Sexy?,Rod Stewart,,4z7maGZkAonDlXlwo8q69f,72,1978-11-24,day,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4,331333,"[Intro]\nSugar, sugar\nOoh\n[Verse 1]\nShe sits alone, waitin' for suggestions\nHe's so nervous, avoidin' all the questions\nHis lips are dry, his heart is gently poundin'\nDon't you just know exactly what they're thinkin'?\n[Chorus]\nIf you want my body and you think I'm sexy\nCome on sugar, let me know, ooh\nIf you really need me, just \nreach out and touch\n me\nCome on, honey, tell me so, ooh (Tell me so, baby)\n[Verse 2]\nHe's actin' shy, lookin' for an answer\nCome on, honey, let's spend the night together\nNow hold on a minute before we go much further\nGive me a dime so I can phone my mother\nThey catch a cab to his high-rise apartment\nAt last, he can tell exactly what his heart meant\n[Chorus]\nIf you want my body and you think I'm sexy\nCome on honey, tell me so\nIf you really need me, just reach out and touch me\nCome on sugar, let me know, oh"
I Need Your Help Barry Manilow,Ray Stevens,,,,,,,,,,,,,,,,,,,"My account is overdrawn, my car slid down the hill\nI'm givin' up, I've got no more to give\nMy beagle bit the vet, and my daughter's on the pill\nAnd my fiscus plant has lost its will to live\nI owe Master Charge my life, I've got adolescent skin\nMy doctor says I can't use any salt\nMy waist is getting thick, but my hair is getting thin\nAnd my house is on the San Andreas Fault\nI need your help, Barry Manilow\nI'm miserable and I don't know what to do\nSing me a song, sing it sad and low\nNo one knows how to suffer quite like you\nMy shrink is out of town, my love life is a joke\nMy ex-wife sold my diary to Rona\nAll my ashtrays are overflowed, and I don't even smoke\nAnd my sinuses came back from Arizona\nHello, Mandy? It's me\nI'm here at the Copa\nYou know, the Copacabana\nI know I don't write the songs that make the whole world sing but\nI do know one thing, Mandy\nI can't smile without you\nForget Lola\nRemember that weekend in New England?\nI thought then that This could be the magic at last\nNow here I am\nTryin' to get the feelin' again\nI need your help, Barry Manilow\nI'm all alone and sitting on a shelf\nSing me a song, sing it sad and low\nI feel like feeling sorry for myself\nI need your help, Barry Manilow\nYour songs can really comfort the unlucky\nSing me a song, sing it sad and low\nI wish I didn't have to feel so yucky\nI wish I didn't have to feel\nSo yucky"
High On Your Love Suite,Rick James,,2RagrAgHp4JCe3J2hEyIY9,25,2006-03-14,day,0.627,0.812,2,-8.109,1,0.0462,0.112,0.0,0.221,0.902,131.123,4,205840,
(Sittin' On) The Dock Of The Bay,Sammy Hagar,,3LMelxlaociDgqIzLR1eAz,24,1992-01-01,day,0.655,0.52,11,-10.262,0,0.0292,0.0981,0.0,0.104,0.759,110.824,4,182467,"Sittin' in the mornin' sun\nI'll be sittin' when the evenin' comes\nWatching the ships come in\nAnd I watch 'em sail away again\nSittin' on the dock of the bay\nWatching the tide roll away\nI'm sittin' on the dock of the bay wastin' time\nI left my home in Georgia\nFor the San Francisco bay\nI felt I had nothing to live for\nBut I know something's gonna come my way\nSo I'll just sit here on the dock of the bay\nWatching the tide roll away\nSittin' on the dock of the bay wastin' time\nYeah, and it looks like nothing's gonna change\nEverything still remains the same\nI can't do what ten people tell me to do\nSo I guess I'll remain the same, yeah\nSittin' here resting my bones\nAnd this loneliness won't leave me alone\nI'm too tired for having fun\nSo I'll be sittin' when the evenin' comes"
How Could This Go Wrong,Exile,,,,,,,,,,,,,,,,,,,"Dancin', romancin', but no second chancin', nothing more\nRunnin' and hidin', slippin' and slidin' across the floor\nShe comes alone every night on her own lookin' for romance\nShe stands there watching while everyone's touching\nShe'd take a chance\nStanding there waiting, anticipating\nHow could this go wrong, so many lovers holdin' on\nHow could this go wrong, another night goes on and on\nNow everyone's fakin', hearts have been breakin' across the floor\nHe's on the makin', she's for the takin', nothing more\nFrom the look in her eyes she is desperately searching for something to say\nAnd as he calls her over, they're getting closer, she'll find a way\nLooking for something, suddenly touching\nHow could this go wrong, it's what she needed all along\nHow could this go wrong, and so the night goes on and on\nDancin', romancin', no second chancin' across the floor\nHe's on the makin', she's for the takin', nothing more\nStill she comes alone every night on her own lookin' for romance\nShe stands there watching while everyone's touching\nShe'd take a chance\nStanding there waiting, anticipating\nLookin' for something, suddenly touching"
"Love Is The Ultimate/Dancing In The Night/Touch Me Baby - 12"" Version",Ultimate,,6GyPKRdbto6oVMfJh5O0ez,6,2021-06-25,day,0.749,0.712,8,-9.649,1,0.0878,0.231,0.0727,0.0636,0.712,130.404,4,636656,
What You Won't Do for Love,Bobby Caldwell,,6Dk5fHTvH897XrVzCO64Mx,71,1978,year,0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,4,286493,"[Verse 1]\nI guess you wonder where I've been\nI searched to find a love within\n[Refrain]\nI came back to let you know\nGot a thing for you and I can't let go\n[Verse 2]\nMy friends wonder what is wrong with me\nWell, I'm in a daze from your love, you see\n[Refrain]\nI came back to let you know\nGot a thing for you and I can't let go\n[Pre-Chorus]\nSome people go around the world for love\nBut they may never find what they dream of\n[Chorus]\nWhat you won't do, do for love\nYou've tried everything, but you don't give up\nIn my world, only you\nMake me do for love what I would not do\n[Verse 3]\nMy friends wonder what is wrong with me\nWell, I'm in a daze from your love, you see\n[Refrain]\nI came back to let you know\nGot a thing for you and I can't let go\n[Pre-Chorus]\nAnd though I only want the best, it's true\nI can't believe the things I do for you"
Feelin' Satisfied,Boston,,0yqIpi7zj74a0CRCedacOW,49,1978-08-02,day,0.502,0.72,4,-10.627,1,0.0357,0.0842,7.28e-05,0.312,0.827,131.985,4,251827,"[Verse 1]\nWell come on\nAll you people\nThe time has come to get together\nYou gotta have a little rock 'n' roll music\nTo get you through the stormy weather\nJust do whatever you feel\nWhen you let go\nNothing's gonna help you more than rock 'n' roll\n[Chorus]\nSo come on, put you hands together\nYeah come on, put your hands together\nWell come on, you know it's now or never\nTake a chance on rock 'n' roll\n[Verse 2]\nOoo are you feeling satisfied\nCome on let us give your mind a ride\nOoo are you ready tonight\nCome on let us give your mind a ride\nIt's up to you, you can do what you like\nCome on let us give your mind a ride\n[Verse 3]\nOh that funky feeling\nIs what you need to get you through\nYeah you oughta know\nI'll tell you something\nDon't let your troubles get to you\nCause win or lose it's alright\nWhen you let go\nNothing's gonna help you more than rock 'n' roll\n[Chorus]\nSo come on, put you hands together\nYeah come on, put your hands together\nWell come on, you know it's now or never\nTake a chance on rock 'n' roll\n[Outro]\nOoo are you feeling satisfied\nCome on let us give your mind a ride\nOoo are you ready tonight\nCome on let us give your mind a ride\nIt's up to you, you can do what you like\nCome on let us give your mind a ride"
Give Me An Inch,Ian Matthews,,,,,,,,,,,,,,,,,,,
Love is Gonna Come at Last,Badfinger,Rick Springfield,1bAAzNDtN9VMcYrxCbOUsw,26,2021-01-14,day,0.555,0.772,2,-6.834,1,0.0301,0.0475,0.000389,0.198,0.745,111.037,4,218649,"[Verse 1]\nThere are times when it feels so hard just to carry on\nThere are times when the days all seem to be so long\nThen this feelin' inside of me sets me free from the past\n[Chorus]\nAnd I know that when I'm ready\nLove is gonna come at last\nYes, I know that when I'm ready\nLove is gonna come at last\n[Verse 2]\nBeen alone in a crowded room, watched it all go on\nI've had so many sleepless nights when I dreamed alone\nThen a break in the clouds above feels like love shinin' down\n[Chorus]\nAnd I know that when I'm ready\nLove is gonna come around\nYes, I know that when I'm ready\nLove is gonna come around\n[Bridge 1]\nI live for tomorrow\nWhat it may bring\nI live through the sorrow\nLive in my dreams, in my dreams"
