song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Sugar Shack,Jimmy Gilmer And The Fireballs,,,,,,,,,,,,,,,,,,,"[Verse 1]\nOh, there's a crazy little shack\nBeyond the tracks\nAnd everybody calls it\nThe Sugar Shack\n[Pre-Chorus 1]\nWell, it's just a coffeehouse\nAnd it's made out of wood\nExpresso coffee tastes\nMighty good\nThat's not the reason why\nI've gotta get back\n[Chorus]\nOh, to that Sugar Shack\nWhoa, baby, to that Sugar Shack\n[Verse 2]\nOh, there's this cute little girlie\nShe's a-working there\nA black leotard\nAnd her feet are bare\n[Pre-Chorus 2]\nI'm gonna drink a lot of coffee\nSpend a little cash\nMake that girl love me\nWhen I put on some trash\nYou can understand why\nI've gotta get back\n[Chorus]\nOh, to that Sugar Shack\nWhoa, baby, to that Sugar Shack\nYeah, honey, to that Sugar Shack\nWhoa, yes, to that Sugar Shack\n[Verse 3]\nAnd now that Sugar Shack queen\nIs a-married to me, yeah, yeah\nWe just sit around and dream\nOf those old memories"
It's All Right - Single Version,The Impressions,,62PQXBFeAgS3iUseNRVPpF,58,1995-01-01,day,0.558,0.365,1,-15.422,1,0.25,0.256,0.0,0.341,0.635,81.503,3,167973,"[Chorus]\nSay it's all right (It's all right)\nSay it's all right (It's all right)\nIt's all right, have a good time\n'Cause it's all right, whoa, it's all right\n[Verse 1]\nWe're gonna move it slow\nWhen lights are low\nWhen you move it slow, it sounds like more\nAnd it's all right, whoa, it's all right\nNow listen to the beat\nKinda pat your feet\nYou got soul and everybody knows\nThat it's all right, whoa, it's all right\n[Pre-Chours]\nWhen you wake up early in the morning\nFeelin' sad like so many of us do\nHum a little soul, make life your goal\nAnd surely something's got to come to you\n[Chorus]\nAnd say it's all right\nSay it's all right\nIt's all right, have a good time\n'Cause it's all right, whoa, it's all right\n[Verse 2]\nNow everybody clap your hands\nGive yourself a chance\nYou got soul and everybody knows\nThat it's all right, whoa, it's all right\n[Pre-Chorus]\nSomeday I'll find me a woman\nWho will love and treat me real nice\nThen my woes got to go\nAnd my love, she will know\nFrom morning, noon and night\n[Chorus]\nAnd she's got to say it's all right\nSay it's all right\nIt's all right, have a good time\n'Cause it's all right, whoa, it's all right"
Rags to Riches,Sunny & The Sunliners,,2VhF1XumHGHqQhaO7bZEx4,16,2016-09-04,day,0.396,0.362,11,-9.694,1,0.0368,0.294,0.000854,0.379,0.65,129.909,3,142733,
The Impossible Happened,Little Peggy March,,,,,,,,,,,,,,,,,,,
Dawn,The David Rockingham Trio,,,,,,,,,,,,,,,,,,,
Begging To You,Marty Robbins,,2YqLWoHop0cwpeNsjMcxqp,19,1976,year,0.524,0.275,4,-11.792,1,0.0343,0.722,9.06e-06,0.11,0.384,83.103,4,146733,"I left you this morning\nCouldn't take anymore\nYou laughed and you dared me\nTo walk out the door\nYou said that I'd come back\nYou knew what I'd do\nAnd you know you were right\nCause I'm back here tonight\nBeggin' to you\nI won't disappoint you\nI'm beggin' to stay\nBut that's what you wanted\nTo hear anyway\nIt must make you happy\nTo make me so blue\nWhat a pitiful sight\nI must be tonight\nBeggin' to you\nYou don't want my lovin'\nBut you let me stay around, oh\nI guess just to walk on\nSo you won't touch the ground\nTo you it don't matter\nWhat you cause me to do\nAs long as you keep me\nBeggin' to you"
Hootenanny Saturday Night,The Brothers Four,,,,,,,,,,,,,,,,,,,"We'll have a hootenanny\nHootenanny Saturday night\nWe raise the roof and\nThe rafters with song\nYell out your favorite\nWe'll sing it loud and strong\nCome and bring your\nLady love along\nWe'll throw a Hootenanny\nHootenanny Saturday night\nAnd if you think we'll\nBe rowdy, you're right\nWe'll hoot and holler\nAnd raise almighty Cain\nEvery Saturday night\nWe'll throw a Hootenanny\nHootenanny Saturday night\nAnd if you think we'll\nBe rowdy, you're right\nWe'll hoot and holler\nAnd raise almighty Cain\nEvery Saturday night\nWe'll have a hootenanny\nHootenanny Saturday night\nWe raise the roof and\nThe rafters with song\nYell out your favorite\nWe'll sing it loud and strong\nCome and bring your\nLady love along\nWe'll throw a Hootenanny\nHootenanny Saturday night\nAnd if you think we'll\nBe rowdy, you're right"
Did You Have A Happy Birthday?,Paul Anka,,,,,,,,,,,,,,,,,,,
Never Love A Robin,Bobby Vee,,26mfTMUbynV99KpHmZlaHF,0,1966-01-01,day,0.527,0.298,5,-10.949,1,0.0297,0.905,0.0,0.161,0.448,107.401,4,160667,
Washington Square,The Village Stompers,,2JwLfiU13mnYuiqcqriOLl,32,1963-11-26,day,0.801,0.301,4,-12.197,0,0.0464,0.565,0.14,0.214,0.769,119.916,4,162333,
Hey Little Girl,Major Lance,,0Fo4AegNJBom5NMfhv37Uj,29,2014-08-18,day,0.803,0.477,5,-11.862,1,0.0415,0.459,0.0,0.0885,0.888,125.844,4,148693,"[Verse 1]\nHey, little girl\n(\nHey, little girl\n)\nI watch you dance and you look so fine\nHey, little girl\n(\nHey, little girl\n)\nYou do the Monkey (\nRight on time\n)\nPlease let me have a chance with you\nFor I like to do the Monkey, too\n[Refrain]\nAnd let's get together\nLet's get together right now\nLet's get together\nI need your company, well, count on me\nA-little girl, a-little girl\n[Verse 2]\nThe way you move, you just thrill me so\nHey, little girl\n(\nHey, little girl\n)\nI'm trying hard not to let myself go\nBut now everything is all right\nThe way you move, you're just out of sight\n[Refrain]\nAnd let's get together\nLet's get together right now\nLet's get together\nI need your company, well, count on me\nA-little girl, a-little girl\n[Bridge]\nCan you do the twist\n(A-little girl)\nGoes something like this\n(A-little girl)\nHow about the Watusi, yeah\n(A-little girl)\nWork out and hang loosely\nPlease let me have a chance with you\nFor I like to do the Monkey, too"
Deep Purple,Nino Tempo & April Stevens,,5kJez8nvgq0HqhWy3UTQFx,42,2001,year,0.507,0.32,5,-12.472,1,0.0305,0.881,2.59e-05,0.153,0.575,130.565,3,160133,
I Wonder What She's Doing Tonight,Barry & The Tamerlanes,,1URixdT65DuE1s7nezaTom,27,2000-06-27,day,0.612,0.581,1,-7.763,0,0.0259,0.266,0.0,0.103,0.859,107.667,4,111720,
You're Good for Me,Solomon Burke,,5dFD64eIgOd4qAp7p8sXOa,24,1964,year,0.623,0.568,8,-9.089,1,0.0357,0.68,0.0,0.249,0.638,97.731,3,171200,"Yeah, yeah, yeah\nYeah, yeah, yeah, yeah\nYou're a bad little girl, it's true\nBut I'm not gonna walk out on you\nThey say you're a good for nothing, girl\nBut I'll stand up and tell the world\nYou're good for me, oh yes, you are\nYou're good for me\nOh, like a honey is good for the bee\nYou're good for me\nYou do two wrongs for every right\nYou put salt in my coffee just for a spite\nYou're no good for yourself\nYou're no good for nobody else\nBut you're good for me\nOh, you're good for me\nOh, sugar dumpling, can't you see\nYou're good for me\nLet me tell you 'bout it\nYeah, yeah, yeah\nYeah, yeah, woah, oh, oh, ooh\nI was down on my sickbed\nIt was the end for me everyone said\nDoctor Jones did all he could\nOnly your love did me some good\nYou're good for me oh, yes, you are\nYou're good for me\nLike the sugar is good for the tea\nYou're good for me\nThat's all I'm living for\n'Cause you're good"
Maria Elena,Los Indios Tabajaras,,3ygHAK1w3qP4wp83KXUiiu,47,1964-08-26,day,0.665,0.0989,11,-19.132,1,0.0458,0.93,0.843,0.11,0.591,83.605,4,187867,
(Down at) Papa Joe's,The Dixiebelles,Cornbread And Jerry,6GdqL01aKgClu3DS6qtlro,1,1963-03-04,day,0.402,0.795,7,-10.709,1,0.0781,0.501,0.000242,0.349,0.737,165.551,4,152315,"Say, there's a place in New Orleans\nThat serves fried chicken with turnip greens\nCrawfish bisque that'll treat you right\nAnd Papa Joe plays there every night\nA little dark haired beauty says ""Step right in""\nAnd you can bet a full dollar she's be yo' friend\nAnd everybody there has a toler'ble time\nDown at Papa Joe's\nPapa Joe's got a swingin' band\nYou can rock and roll to Dixieland\nThe customers knows it's the place to go\nDown at Papa Joe's\nA little waitress comes to set you down\nShe's got the best frog legs in town\nThere's a welcome sign hangin' on the door\nSo don't you be afraid to ask for more\nNow the only time Joe's closed at night\nIs when the Police come and turns out the light\nThey get a little mad 'cause they don't fight\nDown at Papa Joe's\nIt's thicker than fleas on a monkey's back\nBut the folks down there, they like it like that\nThey live it up and they all come back\nDown at Papa Joe's"
Bossa Nova Baby,Elvis Presley,,22Z6ClJxSRovjPiswfCg3V,56,1963-11-15,day,0.755,0.736,0,-9.594,1,0.107,0.657,0.0,0.226,0.953,106.777,4,122760,"[Verse 1]\nI said, ""Take it easy, baby\nI worked all day and my feet feel just like lead\nYou got my shirt tails flying all over the place\nAnd the sweat popping out of my head""\n[Verse 2]\nShe said, ""Hey, bossa nova baby\nKeep on working for this ain't no time to quit""\nShe said, ""Go, bossa nova baby keep on dancing\nI'm about to have myself a fit""\nBossa nova, bossa nova\n[Verse 3]\nI said, ""Hey little mama, let's sit down\nHave a drink and dig the band""\nShe said, ""Drink, drink, drink oh, fiddle-de-dink\nI can dance with a drink in my hand""\n[Verse 4]\nShe said, ""Hey bossa nova baby\nKeep on working for this ain't no time to drink""\nShe said, ""Go bossa nova baby\nKeep on dancing, cause I ain't got time to think""\nBossa nova, bossa nova\n[Verse 5]\nI said, ""Come on baby, it's hot in here\nAnd it's oh so cool outside\nIf you lend me a dollar, I can buy some gas\nAnd we can go for a little ride""\n[Verse 6]\nShe said, ""Hey bossa nova baby\nKeep on working for I ain't got time for that""\nShe said, ""Go bossa nova baby\nKeep on dancing or I'll find myself another cat""\nBossa nova, bossa nova\nBossa nova, bossa nova\nBossa nova, bossa nova"
Armen’s Theme (Yesterday And You),Bobby Vee,,1oB6UQzxeh4E6dLnTjTQnd,1,1966-01-01,day,0.479,0.388,7,-12.132,1,0.0346,0.597,0.0,0.385,0.566,126.776,4,138507,
Baby I Do Love You,The Galéns,,5OPlCwzUOZkBMomYnCj1vG,0,2013-01-31,day,0.484,0.646,4,-7.306,0,0.0355,0.842,1.79e-06,0.205,0.519,136.536,4,145213,
Gotta Lotta Love,Steve Alaimo,,,,,,,,,,,,,,,,,,,
Thank You And Goodnight,The Angels,,293W5tGqQJC73Q1SEBwDo7,11,1998-01-01,day,0.226,0.545,9,-6.501,1,0.0349,0.746,0.0125,0.45,0.71,203.358,3,153733,"Thank you and goodnight\nThank you and goodnight\nThank you and goodnight\nThank you and goodnight\nThank you for showing\nMe a wonderful time\nGee, everything just\nTurned out so fine\nSo thank you and goodnight\nThank you and goodnight\nThank you and goodnight\nFunny, the hours seemed\nTo go by so fast\nI hope that this time\nWon't be the last\nI want to see you again\n(See you again)\nI never felt this way before\nAfter a very first date\nI never knew what\nOne kiss could do\nGee, but the feeling is great\nBaby, it's getting late\nAnd I've gotta go\nHere's something that\nYou ought to know\nI've had the time of my life\n(Time of my life)\nThank you and good night\nThank you and goodnight\nThank you and goodnight...\nThank you, baby\nI had a wonderful time\nThank you, baby"
Why Do Kids Grow Up,Randy & The Rainbows,,43sOCBgpVLpGkgEiYEm0xI,11,2013-02-14,day,0.676,0.722,7,-9.007,1,0.0579,0.405,0.0,0.111,0.749,129.298,4,108813,
500 Miles Away from Home,Bobby Bare,,44AauRai27QWKEx4dKn0oU,49,1963-12-11,day,0.501,0.429,7,-10.803,1,0.0293,0.669,0.0,0.539,0.551,108.948,4,162560,"[Intro]\nI'm five hundred miles away from home\n[Verse 1]\nTeardrops fell on mama's note when I read the things she wrote\nShe said we miss you son we love you come on home\nWell I didn't have to pack I had it all right on my back\nNow I'm five hundred miles away from home\n[Chorus]\nAway from home, away from home\nCold and tired and all alone\nYes I'm five hundred miles away from home\n[Verse 2]\nI know this is the same road I took the day I left home but it sure looks different now\nWell I guess I look different too 'cause time changes everything\nI wonder what they'll say when they see their boy looking this way\nOh I wonder what they'll say when I get home\n[Verse 3]\nCan't remember when I ate it's just thumb and walk and wait\nAnd I'm still five hundred miles away from home\nIf my luck had been just right I'd be with them all tonight\nBut I'm still five hundred miles away from home\n[Chorus]\nAway from home, away from home\nCold and tired and all alone\nYes I'm five hundred miles away from home\nLord I'm still five hundred miles away from home"
Walking Proud,Steve Lawrence,,,,,,,,,,,,,,,,,,,
She's Got Everything,The Essex,,1TZVi6jRPIcsqQogany6wd,3,1963-09-15,day,0.737,0.454,0,-10.226,1,0.0488,0.393,0.0,0.152,0.787,130.475,4,131067,"[Verse 1]\nShe’s got everything, that’s what all the fellas say\nAt the party here tonight your eyes keep drifting her way\nYeah, she’s prettier than I am and there’s nothing I can do\nShe’s got everything and pretty soon she’ll have you\n[Verse 2]\nShe’s got everything, and she causes quite a stir\nJust by walking in the room, Oh, how I wish I were her\nNow you’re dancing very near her just like sweethearts do\nShe’s got everything and pretty soon she’ll have you\n[Bridge]\nSomebody show me the door, can’t take this heartache no more\nLooks like I’m left all alone, I might as well start a-walking home\n[Verse 3]\nShe’s got everything, and it makes me wanna cry\nJust to think that I can’t even kiss you goodbye\nWhy did I take you to the party? I knew she’d be here too\nShe’s got everything and pretty soon she’ll have you\nShe’s got everything and pretty soon she’ll have you\n[Outro]\nI have nothing, but she’s got everything\nI have nothing (fade)"
I Got A Woman,Freddie Scott,,,,,,,,,,,,,,,,,,,
Young Wings Can Fly (Higher Than You Know),Ruby And The Romantics,,1N9NFnSUv3r3huP3tuQ0IS,4,1966-04-24,day,0.531,0.534,2,-9.433,0,0.0339,0.907,0.0,0.127,0.447,111.98,4,167760,"Young wings can fly\nYoung wings can fly\nYoung wings can fly\nHigher than you know\nJust like I found you\nAlong the way\nWe can find a little more happiness\nWith each new day\nSo don't be afraid\nTo hold me close\nAnd never\nNever let me go\nYoung wings can fly\nYoung wings can fly\nYoung wings can fly\nHigher than you know\nAt every crossroads\nFollow your heart\nBelieve me\nI've been in love with you\nRight from the start\nA love such as ours\nIs something that\nWe never, never will outgrow\nYoung wings can fly\nYoung wings can fly\nYoung wings can fly\nHigher than you know\nSo don't be afraid\nTo tell the world\nJust where\nWhere you want to go\nYoung wings can fly\nYoung wings can fly\nYoung wings can fly\nHigher than you know"
Sue's Gotta Be Mine,Del Shannon,,4Y58VuD8vlQQrD6dap0wO4,9,2010-02-09,day,0.683,0.635,3,-6.488,1,0.0356,0.364,0.0,0.122,0.835,132.145,4,121667,"Sue, why don't we go away\n(go away)\nSue, we could leave today\n(leave today)\nSue, what would your daddy say\n(daddy say)\nSue, will he see things our way\n(our way)\nCome on, baby, we'll fund us a preacher man\nIn time your daddy will understand\nSue, who cares what people say\n(people say)\nSue, let's leave today\n(leave today)\nI'll find us a secret hide-away\nI'll get a job and I'll work everyday\nSue, you gotta be my baby\n(be my baby)\nSue, you gotta be mine\n(all the time)\nSue, you gotta be my baby\n(be my baby)"
Crossfire Time,Dee Clark,,57KuV33kfulB4wQOyYXEV6,2,2010-10-12,day,0.591,0.849,0,-7.667,1,0.133,0.238,0.0,0.304,0.613,94.613,4,114267,
Surfer Street,The Allisons,,,,,,,,,,,,,,,,,,,
I Adore Him,The Angels,,2NGANvM9qjeqrD9Yo9uNHR,13,1998-01-01,day,0.529,0.796,2,-7.389,1,0.0725,0.482,0.00286,0.135,0.854,127.702,4,167507,"They say he doesn't love me\nBut they don't know\nHe makes me feel so happy when I'm feeling low\nMy friends just can't seem to see\nThat he means the world to me\nAnd that is why I adore him\n(He's everything, everything to me)\nOh, I adore him\n(He's all that a boy, all a boy should be)\nYes, I adore him\n(Sometimes he hurts, he hurts my pride)\nDo anything for him\n(But he's so good, so good inside)\nYeah, yeah, yeah\nWhen we're with other people\nHe treats me when\nBut when we're off together\nOh, you know, I'm his queen\nThough, sometimes when I cry at night\nHe makes things turn out alright\nAnd that is why I adore him\n(He's everything, everything to me)\nOh, I adore him\n(He's all that a boy, all a boy should be)\nYes, I adore him\n(Sometimes he hurts, he hurts my pride)\nDo anything for him\n(But he's so good, so good inside)\nYeah, yeah, yeah\nWhen we walk hand in hand\nThrough the roughest part of town\nI never feel afraid\nKnowing he's around\nHe maybe cheating on me\nBut I don't care\nCause when I need his loving\nHe's always there\nI can't help but wonder why\nI've been blessed with such a guy"
Fools Rush In,Ricky Nelson,,3jkcKJnxkPwx2aYSQ7D0Wp,42,1963-01-01,day,0.655,0.651,9,-10.196,1,0.0323,0.0219,1.07e-05,0.207,0.867,122.584,4,154360,
Down The Aisle (Wedding Song),Patti LaBelle And The Blue Belles,,,,,,,,,,,,,,,,,,,
Everybody Loves Saturday Night,The New Christy Minstrels,,09s29rfaQr6oCLWO7xFVJZ,15,1965,year,0.524,0.822,4,-9.432,1,0.083,0.439,0.0,0.427,0.635,110.924,4,190400,
The Matador,Johnny Cash,,20IjsA4PoP8gz6mWySdsmf,23,2005,year,0.279,0.55,9,-11.029,1,0.0416,0.522,0.00939,0.237,0.581,155.081,4,164107,"[Verse 1]\nThe crowd is waiting for the bullfight\nMatador\nMy final fight the place is packed once more\nAnita won't throw me a rose this fight\nThe one she wears is not for me tonight\n[Chorus]\nShe's watching now with her new love I know\nWalk proud and slow\nBe strong and sure give the crowd their show\nThey want blood you know!\nYou're still their idol as you were before\nKill just one more!\nRemind Anita, you're the greatest Matador\n[Verse 2]\nWalk on out, forget Anita in the stands\nBe a tall and brave and noble man\nBe better than you've ever been before\nMake this you're greatest moment Matador\n[Chorus]"
Shirl Girl,Wayne Newton And The Newton Brothers,,,,,,,,,,,,,,,,,,,
I Am A Witness,Tommy Hunt,,1QBwRW1pYUuAtD5myJT7LO,0,2010,year,0.559,0.639,0,-5.686,1,0.109,0.767,0.0,0.698,0.772,98.533,4,178773,"That girl\nMy friend, that girl that's now kissing you\nLet me tell you\nThat same little girl\nShe's going to break your heart in two\nI know I know because\n(I'm a witness) I am a witness\n(I'm a witness) I am a witness\nI am a witness to what this little girl will do\nI want to talk to you I want to tell you a few words\nI'm telling you I'm telling you I'm telling you because you're my best friend\nAnd I don't know where this story is going to end\nThis woman's got lips sweeter than honey from a honeycomb\nAnd this girl's got lips that make a young boy lose his home\nAnd she's got lips that know how to talk that talk\nAnd you can just look at yourself and see that she knows how to walk that walk\nSo when you look as sad, as sad as could be\nDon't worry about it man, she did the same thing to me\nI know because\n(I'm a witness) I am a witness\n(I'm a witness) I am a witness\nI am a witness to what this little girl will do\nI'm not through yet. I'm not gonna be through for a while\nI'm gonna talk to you, and tell you\nAnd for four long year I was her fool\nFor four long years all through high school\nNow when I first met her, I first met her\nI gave her my class pin\nAnd the very same night she was out with my best friend\nAnd time came, came for us to graduate\nYou know what she did she showed up at the prom with a brand new date, yes she did\nAnd I just stood there with tears in my eyes\nShe didn't even stop to apologize"
Reach Out For Me,Lou Johnson,,,,,,,,,,,,,,,,,,,When you go through a day\nAnd the things that people say\nThey make you feel so small\nThey make you feel that\nYour heart will just never stop aching\nAnd when you just can't accept\nThe abuse you are taking\nDarlin' reach out for me\nDon't you worry I'll see you through\nYou just have to reach out for me\nI'll be there and I'll confort you\nOh yes I will\nComfort you and love you\nHow I'm gonna love you\nWhen good friends prove untrue\nAnd the things they do to you\nThey make you feel so bad\nThey make you feel that\nYou haven't a reason for living\nSo when you feel you\nCould throw in the towel and just given in\nDarlin' reach out for me
Any Other Way,Chuck Jackson,,4mo62uR6qj3LBIvJ2liE4g,4,2004-01-01,day,0.574,0.504,6,-10.453,1,0.0446,0.2,1.1e-06,0.0775,0.537,116.848,4,146267,"I'm free\nHere you come again\nAnd you call yourself my friend\nBut I know why you're here\nThat girl of mine\nWants to know how I feel\nWell, you can\nTell her that I'm happy\nTell her that I'm free\nAnd say I won't have it\nNo, no, no, no, no, no\nAny other way\nThat's right\nPeople are talking\nSince we've been apart\nEverybody's saying\nThere he goes with a broken heart\nWell, you can go back\nAnd tell her that I'm happy\nTell her, tell her that\nI'm free and say\nThat I won't have it\nNo, no, no, no, no, no\nAny other way\n'Cause I'm free, ha\nThat's all I gotta say, my friend\nNow I think we better say bye bye\nI think you'd better go right now\nOr you might see a big man cry\nJust tell her\nTell her that I'm happy\nGo on and tell her\nTell her that I'm free and say"
I'm Down to My Last Heartbreak,Wilson Pickett,,1LHafkpfE4P1iXWd7DqJs6,7,1963,year,0.251,0.593,7,-10.122,1,0.0379,0.249,0.0,0.186,0.542,71.56,4,156297,"I'm down to my last heartbreak\nYes I'm down to my last heartbreak\nI'm hoping, my dear, that you\nWon't ever break my heart in two\nBecause I'm down, down, down\nTo my last heartbreak\nI'm down, yes I'm down to my last tear\nYes I'm down to my last tear\nI've cried so many times before\nAnd now I just can't cry no more\nBecause I'm down, whoa down\nTo my last heartbreak\nYou know I'm down, yes I am\nTo my last teardrop"
Hi Diddle Diddle,Inez Foxx,,,,,,,,,,,,,,,,,,,"Hi Diddle Diddle\nHi Diddle Diddle\nHi Diddle Diddle\nHa ha Diddle Diddle\nHi diddle diddle\nCats in the middle (cats in the middle)\nAnd the cow jumped over the moon\nAnd me and my baby were on a hayride yes we were\n[?]\nIt happened one night when the stars were bright\nAnd I was lookin good in my tight blue jeans\nI remember that night when I looked around for my baby and I\nThought he had split the scene\nI started asking around for my baby\nWhen I saw his red shit from under the hay\nAnd by that time somebody whispered in my ear\nThat he was kissin Annie Mae\nAnd I, I said to myself, Inez baby don't blow your cool\n'Cause if you do you'll end up in a fool [?]\nBut to my surprise I couldn't keep cool and I just [?]\nThat's when, that's when I kicked the hay up and\nHe jumped up with the evidence all over his face yes it was\nI said to ... But no more this lovin you'll ever get\nHi Diddle Diddle\nHi Diddle Diddle\nHi Diddle Diddle\nHa ha ha ha ha ha\nHi diddle diddle\nCats in the middle (cats in the middle)\nAnd the cow jumped over the moon\nAnd me and my baby were on a hayride yes we were\n[?]"
Hey Lover,Debbie Dovale,,,,,,,,,,,,,,,,,,,"Hey, hey, hey lover (Oh)\nYou don't have to be a king\nHey, hey, hey lover (Oh)\nYou don't have to have a thing\nFor I'll be satisfied now that you are [?] my guy\nJust give me\nTrue love and understanding\nTrue love and understanding\nHey, hey, hey lover (Oh)\nYou don't have to be a star\nHey, hey, hey lover (Oh)\nI love you just the way you are\nFor love it's just the same\nWithout fortune and fame\nJust give me\nTrue love and understanding\nTrue love and understanding\nFor the rest of my days\nNo, you don't have to worry\nAbout putting diamonds in my hand\nBut if you really, really love\nIn my heart you'd be a big man\nHey lover\nJust treat me good and nice [?]\nAnd it will be alright\nJust give me\nTrue love and understanding\nTrue love and understanding\nTrue love and understanding (Oh, uh, oh, uh, oh)\nTrue love and understanding (Oh, uh, oh, uh, oh)\nTrue love and understanding (Oh, uh, oh, uh, oh)\nTrue love and understanding (Oh, uh, oh, uh, oh)"
I Can't Stay Mad at You,Skeeter Davis,,0ijOfCj9PHvhnrX6WXrQns,27,1994-05-23,day,0.552,0.666,1,-8.507,1,0.0309,0.657,3.19e-06,0.132,0.914,120.292,4,126600,I can't stay mad at you\nYou can make me cry\nYou can break my heart\nBut I'll never say we're through\nAnd even when I shout\nI can't stay mad at you\nI can't stay mad at you\nI got mad at you last night\nWhen you were holding\nAnother girl tight\nBut when I thought about all your charms\nI bounced right back into your arms...\nI think you'll know for sure\nI won't be the one to fall in love with someone new\nI'll never say goodbye\nI can't stay mad at you
Mean Woman Blues,Roy Orbison,,0xeSDTXE4yc7AyF5pleSe5,36,2011-04-25,day,0.325,0.789,9,-7.861,1,0.102,0.608,7.64e-05,0.0687,0.69,165.972,4,143600,"Hmm, well I got a woman mean as she can be\nWell I got a woman mean as she can be\nSome-a-times I think she's almost mean as me\nShe gotta ruby lips, she got shapely hips, yeah\nBoy she makes ole Roy-oy flip\nI got a woman mean as she can be\nSome-a-times I think she's almost mean as me\nWell I ain't braggin', it's understood\nEverything I do, well I sure do it good\nYeah I got a woman mean as she can be\nSome-a-times I think she's almost mean as me\nWell!\nShe gotta ruby lips, she got shapely hips, yeah\nBoy she makes ole Roy-oy flip\nI got a woman mean as she can be\nSome-a-times I think she's almost mean as me, easy now\nAh-huh-huh-huh ....\nNow let's go one time\nWell I got a woman (sha la la la)\nYeah I got a woman (sha la la la)\nYeah I got a woman (sha la la la)\nWell I got a woman (sha la la la)\nSome-a-times I think she's almost mean as me"
Cry to Me,Betty Harris,,3EppYZZJ7yuyRZibNAYBed,11,1963,year,0.442,0.395,9,-9.213,1,0.0441,0.311,2.02e-05,0.148,0.34,80.099,4,196587,
Your Other Love,Connie Francis,,0zV82dxI3l2tvEiO32lrCW,15,2005-06-14,day,0.406,0.596,8,-6.497,1,0.0299,0.525,0.0,0.586,0.408,131.0,4,129360,"Your other love\nSays she will be\nYours faithfully\nBut she'll deceive you\nShe'll leave you\nAnd break your hea-art\nI offer you\nLove that is true\nDarling, you'll find\nThis love of mine\nIs deeper and stronger than your other love\nShe wants to play\nJust for today\nI will be yours\nForever more\nI'll love you so much more than your other love\nYour other love\nYour other love\nYour other love\nFade\nYour other love"
Misty,Lloyd Price,Ray Charles Robinson,7nszV67pOycIN7sCRjC81e,0,2013-10-08,day,0.482,0.698,3,-4.581,1,0.0648,0.644,0.0,0.192,0.525,128.333,4,169173,"Look at me\nI'm as helpless as a kitten up a tree\nAnd I feel like I'm clinging to a cloud\nI can't understand\nI get misty just holding your hand\nWalk my way\nAnd a thousand violins begin to play\nOr it might be the sound of your hello\nThat music I hear\nI get misty the moment you're near\nYou can say that you're leading me on\nBut it's just what I want you to do\nDon't you notice how hopelessly I'm lost\nThat's why I'm following you\nOn my own\nWould I wander through this wonderland alone\nNever knowing my right foot from my left\nMy hat from my glove\nI'm too misty, and too much in love"
Wild!,Dee Dee Sharp,,0JSrMb4ohAYkFwS9qwoyA0,18,2005-10-18,day,0.577,0.574,1,-7.217,0,0.0292,0.429,4.93e-06,0.283,0.901,116.276,4,137533,"Baby, baby you're no good\nNever treat me like a lover should\nAnd I know in the end\nYou're gonna leave me, my friend\nBut I go on, oh, when you kiss me\nAnd I go on when you hug me\nYou're gonna break my heart, I know\nAnd if I played it smart I'd go\nBut I'm so wild, wild about you baby\nBaby, baby every day\nI take my mind up and away\nBut I find love is blind\nOne kiss and I change my mind\nYes, I go wild, when you kiss me\nAnd I go wild, oh, when you hug me\nBecause I love you so, I try\nBut if you ever go I'd die\nBut I'm so wild, wild about you baby\nYay, yay, yay\nOh, I'm oh, you drive me crazy\nCan't think of anything, I'm a wild"
Witchcraft,Elvis Presley,,5efdXWveGgecZBMIPW6tuZ,33,1968-01-22,day,0.548,0.774,2,-12.411,1,0.0545,0.516,0.00105,0.315,0.745,100.377,4,142507,"[Verse 1]\nDon't do that, please stop it\nPlease stop it now\nYou know I can't take it\nPlease stop it now\n[Verse 2]\nMy head is spinning a spell on me now\nMy head is spinning around and around\nMy head is spinning around and around\nYour witchcraft has got me\nKeep going down and down\n[Verse 3]\nLet me forget her, don't mention her name\nYou know it brings back that old burning flame\nIt hurts to know that she don't feel the same\nMy head is spinning around and around\nMy head is spinning around and around\nYour witchcraft has got me\nKeep going down and down\n[Verse 4]\nI can't go on since she left me alone\nMy one desire now is to cry, now to cry\nShe might come back one day by by and by\nMy head is spinning around and around\nMy head is spinning around and around\nYour witchcraft has got me\nKeep going down and down\nMy head is spinning around and around\nMy head is spinning around and around\nYour witchcraft has got me\nKeep going down and down"
Unchained Melody,Vito & The Salutations,,6QrS5qI69YwonGIACU2JRk,15,2017-01-30,day,0.503,0.566,9,-8.192,1,0.0681,0.617,0.0,0.333,0.863,147.281,4,118889,
Rumble,Jack Nitzsche,,4r0Bih653QbTuE0X4G5oNS,8,2021-04-23,day,0.282,0.877,5,-8.916,1,0.0952,0.34,0.897,0.11,0.656,147.06,1,142400,
Out Of Nowhere,Lena Horne,Teddy Wilson,2QryK87XnM5gtsB4L4tjL5,15,1980,year,0.477,0.0644,0,-20.211,0,0.0335,0.994,0.541,0.0979,0.18,90.198,4,209627,
