song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Thank God and Greyhound,Roy Clark,,17d5xOklXOZ0dCGsqbr6Z7,36,1996-03-15,day,0.464,0.359,10,-12.938,1,0.029,0.563,0.0,0.0814,0.603,88.221,3,155760,"I've made a small fortune and you squandered it all\nYou shamed me till I feel about one inch tall\nBut I thought I loved you and I hoped you would change\nSo I gritted my teeth and didn't complain\nNow you come to me with a simple goodbye\nYou tell me you're leaving but you won't tell me why\nNow we're here at the station and you're getting on\nAnd all I can think of is \nthank God and Greyhound you're gone\nThank God and Greyhound you're gone\nI didn't know how much longer I could go on\nWatching you take the respect out of me\nWatching you make a total wreck out of me\nThat big diesel motor is a-playing my song\nThank God and Greyhound you're gone\nThank God and Greyhound you're gone\nI didn't know how much longer I could go on\nWatching you take the respect out of me\nWatching you make a total wreck out of me\nThat big diesel motor is a playing my song\nThank God and Greyhound you're gone\nOh, thank God and Greyhound you're gone\nThat load on my mind got lighter when you got on\nThat shiny old bus is a beautiful sight\nWith the black smoke a rolling up around the tail lights\nIt may sound kinda cruel but I've been silent too long\nThank God and Greyhound you're gone\nThank God and Greyhound you're gone..."
Alright In The City,Dunn,,,,,,,,,,,,,,,,,,,
That's the Way I Want Our Love,Joe Simon,,4k60GaFpzS0dWjjdzCa84j,0,1970-03-09,day,0.589,0.622,8,-11.81,1,0.0429,0.726,0.00248,0.675,0.724,139.233,4,153014,
See The Light - Remastered,The Flames,,7BVy57XFmpeNyf81j38D1x,6,1970,year,0.341,0.666,0,-9.003,1,0.0481,0.000631,0.0,0.285,0.513,177.432,4,187011,
Ain't No Mountain High Enough,Diana Ross,,1KbuhBnzMHp4eq1q6flhWd,59,2017-11-17,day,0.393,0.792,8,-5.076,1,0.0448,0.191,0.00364,0.376,0.379,98.757,4,215200,"[Verse 1]\nIf you need me, call me\nNo matter where you are\nNo matter how far\nJust call my name\nI'll be there in a hurry\nOn that you can depend and never worry\nYou see, my love is alive\nIt's like a seed that only needs the thought of you to grow\nSo if you feel the need for company\nPlease, my darling, let it be me\n[Verse 2]\nI may not be able to express\nThe depth of the love I feel for you\nBut a writer put it very nicely\nWhen he was away from the one he loved\nHe sat down and wrote these words\n[Bridge]\nNo wind, (no wind) no rain, (no rain)\nNor winter's cold\nCan stop me, babe (oh, babe) baby (baby)\nIf you're my goal\nNo wind, no rain\nCan stop\nIf you want to go\n[Verse 3]\nI know, I know you must follow the sun\nWherever it leads\nBut remember\nIf you should fall short of your desires\nRemember life holds for you one guarantee\nYou'll always have me\nAnd if you should miss my love\nOne of these old days\nIf you should ever miss the arms\nThat used to hold you so close, or the lips\nThat used to touch yours so tenderly\nJust remember what I told you\nThe day I set you free"
"Julie, Do Ya Love Me",Bobby Sherman,,41Al942aUUeiSFlIsiWRa2,39,1970,year,0.425,0.41,9,-15.881,1,0.0341,0.507,2.18e-06,0.3,0.664,82.177,4,172838,"Bein' alone at night makes me sad, girl\nYeah, it brings me down all right\nTossin' and turnin' and freezin' and burnin'\nAnd cryin' all through the night\nWhoa-oh\nJulie, Julie, Julie, do ya love me?\nJulie, Julie, Julie, do ya care?\nJulie, Julie, are ya thinkin' of me?\nJulie, Julie, will ya still be there?\nWe had so much fun together\nI was sure that you were mine\nBut leavin' you, baby, is drivin' me crazy\nIt's got me wonderin' all the time\nWhoa-oh\nJulie, Julie, Julie, do ya love me?\nAh, Julie, Julie, Julie, do ya care?\nJulie, Julie, are ya thinkin' of me?\nJulie, Julie, will ya still be there?\nHoney, you cried the day I left you\nEven though we knew I couldn't stay\nBut baby, remember, I'll be back September\nBut till then I'll write you every day\nWhoa-oh\nJulie, Julie, Julie, do ya love me?\nAh, Julie, Julie, Julie, do ya care?\nCome on, Julie, Julie, are ya thinkin' of me?\nJulie, Julie, will ya still be there?\nOh-oh\nJulie, Julie, Julie, do ya love me?\nAh, Julie, Julie, Julie, do ya care?\nJulie, Julie, are ya thinkin' of me?\nJulie, Julie, will ya still be there?"
Out In The Country,Three Dog Night,,5TdGMnyETHJU5RdjFFbVRR,54,1970-01-01,day,0.579,0.466,7,-14.598,1,0.0303,0.131,2.16e-06,0.1,0.66,99.856,4,189400,"[Verse 1]\nWhenever I need to leave it all behind\nOr feel the need to get away\nI find a quiet place, far from the human race\nOut in the country\n[Chorus]\nBefore the breathin' air is gone\nBefore the sun is just a bright spot in the nighttime\nOut where the rivers like to run\nI stand alone and take back somethin' worth rememberin'\n[Verse 2]\nWhenever I feel them closing in on me\nOr need a bit of room to move\nWhen life becomes too fast, I find relief at last\nOut in the country\n[Chorus]\nBefore the breathin' air is gone\nBefore the sun is just a bright spot in the nighttime\nOut where the rivers like to run\nI stand alone and take back somethin' worth rememberin'\n[Instrumental Break]"
I Do Take You,The Three Degrees,,0qxo60yGHQWWROmJXvcSCy,8,2019-10-11,day,0.32,0.484,11,-9.012,1,0.0287,0.0962,3.46e-06,0.11,0.349,134.301,4,196547,
When You Get Right Down to It,The Delfonics,,3JpDpIUafzYIM1fXRPCjWX,29,1970,year,0.524,0.698,5,-5.317,1,0.0348,0.652,0.000108,0.164,0.594,75.592,4,168600,"[Verse 1]\nWhen you get right down to it\nIsn't this moment what it's all about, girl?\nAnd when you get right down to it\nDon't you just feel this moment's ev-everything?\n[Chorus]\nHolding you, touching you\nGirl, I need a whole lifetime\nTo do all the things\nThat I wanna do for you\nWith you, to you\n[Verse 2]\nWhen you get right down to it\nDoesn't this moment wash away the bad times?\nAnd when you get right down to it\nDoesn't all the hurt you've ever felt disappear?\n[Chorus]\nHolding you, touching you\nGirl, I know that this magic\nJust can't last forever, but then\nWhen you get right down to it\nDon't you want to live the moments\n[Post-Chorus]\nAgain and again\nAnd again and again\nAnd again and again\nAnd again and again?\n[Chorus]\nHolding you, touching you\nGirl, I know that this magic\nJust can't last forever, but then\nWhen you get right down to it\nDon't you want to live the moments"
I Just Wanna Keep It Together,Paul Davis,,4FVZl1aSDP5NLUnOftdpaR,6,1982,year,0.723,0.687,0,-8.804,1,0.0301,0.373,6.19e-06,0.0642,0.963,125.364,4,150267,
Mongoose,Elephants Memory,,7vY6glCrnLZH3O5IJ7mkYV,15,1970-09-27,day,0.632,0.883,9,-8.939,1,0.0622,0.331,0.267,0.664,0.882,92.601,4,292552,"In the village\nOf Leboga\nLies a body\nCold and dead\nFor the venom\nOf the cobra\nHas with\nThe body wed\nI can hear\nA little girl\nAs she cries\nAll around\nFor the snake\nHas killed the father\nTell me where it\nCan help be found\nMongoose! mongoose! mongoose! mongoose!\nThen all the people\nSound the drums\nCall the mongoose\nFrom his lair\nThrough the jungle\nHe flies alone\nTo a tunnel\nOn a hill\nIn the dark\nThe cobra waits\nIn his eyes a\nGlow of red\nLike a flash\nComes the mongoose\nFor the battle\nHead to head\nMongoose! mongoose! mongoose! mongoose!\nSaid the mongoose\nTo the cobra\n""See that panther\nIn that tree""\nAs the cobra\nTurned its head\nMongoose caught it\nIn his teeth\nThen the people\nStarted singing\nFor the snake\nKilled them all\nCobra eggs\nNow are hatching\nBaby cobras\nBack for more!\nMongoose! mongoose! mongoose! mongoose! mongoose!\nMongoose! mongoose! mongoose! mongoose! mongoose!\nMongoose! mongoose! mongoose! mongoose! mongoose!\nMongoose! mongoose! mongoose! mongoose! mongoose!\nMongoose! mongoose! mongoose! mongoose! mongoose!\n(fade...)"
Jerusalem,Herb Alpert & The Tijuana Brass,,0d5qmI0Z61zMtt9oArLgpF,28,1971-07-01,day,0.537,0.219,9,-11.777,0,0.0524,0.91,0.921,0.114,0.25,150.042,4,153987,
One Light Two Lights,The Satisfactions,,,,,,,,,,,,,,,,,,,
Spirit In the Sky,Dorothy Morrison,,31Nq0jzIq0PTgzamySP07Y,5,1970-01-01,day,0.622,0.612,8,-9.416,1,0.0462,0.0477,0.76,0.1,0.81,130.931,4,194853,
(I Know) I'm Losing You - Single Version,Rare Earth,,18bZGZU0wZ2lV1SEDoXqqr,37,1970-01-01,day,0.463,0.553,6,-14.648,1,0.0465,0.573,3.66e-05,0.315,0.715,100.608,4,215987,"[Intro]\nYour love is fadin', I feel it fade\nAh, your love is fadin', I feel it fade\nAh, your love is fadin', woman I feel it fade\n[Verse 1]\nAh, woman, woman your touch, your touch has gone cold\nAs if someone else controls your very soul\nI've fooled myself long as I can\nCan feel the presence of another man\nIt's there when you speak my name\nIt's just not the same\nOoh babe, I'm losing you\nIt's in the air\nIt's there everywhere\nBaby, baby, babe, I'm losing you\n[Verse 2]\nWhen I look into your eyes\nA reflection of a face, I see\nI'm hurt, down-hearted and worried, girl\n'Cause that face doesn't belong to me\nIt's all over your face\nSomeone's takin' my place\nOoh baby, I'm losing you\nYou try hard to hide\nThe emptiness you feel inside\nOoh babe, I'm losing you\n[Verse 3]\nI can't bear the thought of losing you\nAh woman, can't you see what I'm goin' through\nI'm losin' my mind, losin' my mind\nAnd it's all because of you\nI can't bear the thought of losing you\nI'm losin' my mind, losin' my mind\nAnd it's all because of you\nI can't stand the thought of losing you"
Snowbird,Anne Murray,,2ik5qJAcmrjbpON5QPxmRr,51,1998-01-01,day,0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,4,134227,"[Verse 1]\nBeneath this snowy mantle cold and clean\nThe unborn grass lies waiting for its coat to turn to green\nThe snowbird sings the song he always sings\nAnd speaks to me of flowers that will bloom again in spring\n[Verse 2]\nWhen I was young my heart was young then, too\nAnything that it would tell me, that's the thing that I would do\nBut now I feel such emptiness within\nFor the thing that I want most in life's the thing that I can't win\n[Chorus]\nSpread your tiny wings and fly away\nAnd take the snow back with you\nWhere it came from on that day\nThe one I love forever is untrue\nAnd if I could you know that I would\nFly away with you\n[Verse 3]\nThe breeze along the river seems to say\nThat he'll only break my heart again should I decide to stay\nSo, little snowbird, take me with you when you go\nTo that land of gentle breezes where the peaceful waters flow\n[Chorus]\nSpread your tiny wings and fly away\nAnd take the snow back with you\nWhere it came from on that day\nThe one I love forever is untrue\nAnd if I could you know that I would\nFly away with you\n[Outro]\nYeah, if I could I know that I would\nFl-y-y-y-y away with you"
Lookin' Out My Back Door/Long As I Can See The Light,Creedence Clearwater Revival,,,,,,,,,,,,,,,,,,,
Do What You Wanna Do,Five Flights Up,J.B. Bingham,23jlbDsVtErIax2XSaZDHW,3,1970-05-01,day,0.555,0.377,1,-11.634,1,0.0278,0.6,0.0,0.147,0.415,75.822,4,153160,
That's Where I Went Wrong,The Poppy Family,"Terry Jacks,Susan Jacks",2ULEguhO6B1XoWLfAW1UGB,28,1996-06-11,day,0.58,0.817,0,-7.943,1,0.056,0.0249,0.00416,0.209,0.769,102.958,4,152933,
It's A Shame,The Spinners,,1l1YTy9nJ0trwhsCGcimly,67,1970,year,0.372,0.642,11,-11.955,1,0.0594,0.0947,0.0,0.117,0.705,198.731,4,190058,"It's a shame, the way you mess around with your man\nIt's a shame the way you hurt me\nIt's a shame, the way you mess around with your man\nI'm sitting all alone, by the telephone\nWaiting for your call, when you don't call at all\nIt's a shame (shame) the way you mess around with your man\nIt's a shame (shame) the way you play with my emotions\nIt's a shame (shame) the way you mess around with your man\nYou're like a child at play, on a sunny day\n'Cause you play with love, and then you throw it away\nWhy do you use me, try to confuse me\nHow can you stand, to be so cruel\nWhy don't you free me, from this prison\nWhere I serve my time as your fool\nIt's a shame (shame) the way you mess around with your man\nIt's a shame (shame) the way you hurt me\nIt's a shame (shame) the way you mess around with your man\nI try to stay with you, show you love so true\nBut you won't appreciate, the love we try to make\nOh, it's got to be a shame\nWhy do you use me, try to confuse me\nHow can you stand, to be so cruel\nWhy don't you free me, from this prison\nWhere I serve my time as your fool\nGot to be a shame (shame) the way you mess around with your man\nOhhh, it's a shame (shame) the way you hurt me\nIt's a shame (shame) the way you mess around with your man\nYou've got my heart in chains, and I must complain\nI just can't be confined, oh, looking back in time\nGot to, got to, be a shame"
Closer To Home (I'm Your Captain),Grand Funk Railroad,,3Wo5C00o4cJzCdaoY8Rov0,47,1972-01-01,day,0.34,0.423,7,-14.433,1,0.0365,0.123,0.00287,0.109,0.504,101.284,4,598413,
Long Long Time,Linda Ronstadt,,1khA4hwhZD4HMecyE1e9U1,50,1970,year,0.427,0.192,9,-14.611,1,0.0285,0.795,2.55e-06,0.314,0.272,91.088,4,263400,"Love will abide\nTake things in stride\nSounds like good advice\nBut there's no one at my side\nAnd time washes clean\nLove's wounds unseen\nThat's what someone told me\nBut I don't know what it means\nCause I've done everything I know\nTo try and make you mine\nAnd I think I'm gonna love you\nFor a long, long time\nCaught in my fears\nBlinking back the tears\nI can't say you hurt me\nWhen you never let me near\nAnd I never drew\nOne response from you\nAll the while you fell\nAll over girls you never knew\nCause I've done everything I know\nTo try and make you mine\nAnd I think it's going to hurt me\nFor a long, long time\nWait for the day\nYou'll go away\nKnowing that you warned me\nOf the price I'd have to pay\nAnd life's full of flaws\nWho knows the cause\nLiving in the memory\nOf a love that never was\nCause I've done everything I know\nTo try and change your mind\nAnd I think I'm going to miss you\nFor a long, long time"
Our World,Blue Mink,,7DxThZsEsvcrDaAWkklywK,12,2002-11-26,day,0.351,0.802,11,-6.929,0,0.119,0.183,0.0,0.307,0.609,164.479,4,242107,"Suddenly I woke this morning, the light was dawning on me\nTumbling from my bed and scratching my head, I looked up to see\nBright new day\nHere to stay\nPeople all around, not making a sound but taking the air\nTrying not to choke, breathing the smoke, they leave everywhere\nBlowin' away\nBright new day\nThe world is ours\nThe place we all share together\nAnd all together there's such a lot to share\nLet's keep our world\nA fair place for people to live in\nAnd we can live in a world for which we care\nWhy does everybody try to rule everything\nThat really matters in this world today?\nDon't they know that this is our world\nThis is our world\nEverbody's joking and the kids are busy smoking\nPeople really must be joking if they think it doesn't happen here\nYes, it happens in our world\nSuddenly it seems the ocean has lost its motion for me\nTroubled water's gently gliding a black cloud sliding by me\nWish I knew\nWhat to do\nTake a look ahead, don't bury your head like an ostrich below\nEverybody stop, blowing the top of a wonderful world\nEveryone\nHaving fun\nThe world is ours\nThe place we all share together\nAnd all together there's such a lot to share"
Funk #49,James Gang,,5h6SovHOYpIMlAkafxcbq3,62,1970-01-01,day,0.652,0.94,2,-7.927,1,0.0776,0.0398,0.782,0.0567,0.72,91.242,4,246293,"[Verse 1]\nI sleep all day, out all night\nI know where you're goin'\nI don't think that's a-actin' right\nYou don't think it's showin'\n[Guitar Solo]\n[Verse 2]\nA-jumpin' up, fallin' down\nDon't misunderstand me\nYou don't think that I know your plan\nWhat you tryin' to hand me?\n[Instrumental Break]\n[Verse 3]\nOut all night, sleep all day\nI know what you're doin'\nIf you're gonna a-act that way\nI think there's trouble brewin'"
Love Uprising,Otis Leaville,,,,,,,,,,,,,,,,,,,
Time To Kill - Remastered 2000,The Band,Todd Rundgren,18B2YomkDx6bqvTWzPbYNN,26,1970-08-17,day,0.76,0.785,9,-8.413,1,0.0595,0.456,0.000245,0.211,0.73,116.374,4,208200,"The many roads I've covered\nThe many trails I've burned\nBut when our paths did cross, love, oooh\nMy whole world made a turn\nAnd we've got time to kill\nWhat a thrill\nJune and July\nWe've got all our love\nBuckets of\nThe tears that we cried\nNow we don't cry no more\nGonna bolt the door\nDon't know what we've got but it feels like a lot\nWe don't need no more\nWhen my day's work is done\nWe can take in a jamboree\nBut I just wanna sit down by the fire\nWith my love right here beside me\nWe've got time to kill\nCatskill\nSweet by and by\nWe've got all our love\nThe sky above\nThe twinkle in your eye\nNow where the wheel might roll\nIs where my love and I shall go\nWe're gonna plant the seed, there ain't nothing we need\nWe found our own rainbow\nMy love wants to have her fortune read\nAnd I know that she's in a hurry\nIf we go along the straight and narrow\nYou don't even have to worry"
Got To Believe In Love,Robin McNamara,,,,,,,,,,,,,,,,,,,
Get Into Something,The Isley Brothers,,46Mfd6s7XqD2T9cts2nZ8F,20,1970-08-21,day,0.577,0.84,9,-8.153,1,0.0886,0.279,0.000851,0.165,0.813,114.684,4,449787,"Love, let me know, let me know\nLove, let me know, let me know, let me know\nWhen I feel what I feel\nSometimes it's hard for me to tell you so\nYou may not be in the mood\nTo learn what you think you know\nThere are times when I find\nYou wanna keep yourself from me\nWhen I don't have the strength\nI'm just a mirror of what I see\nBut at your best you are love\nYou're a positive motivating force within my life\nShould you ever feel the need to wonder why\nLet me know, let me know\nLove, let me know, let me know\nWhen you feel what you feel\nOh, how hard for me to understand\nSo many things have taken place\nBefore this love affair began\nBut if you feel, oh, like I feel\nConfusion can give way to doubt\nFor there are times when I fall short of what I say\nWhat I say I'm all about, all about\nBut at your best you are love\nYou're a positive motivating force within my life\nShould you ever feel the need to wonder why\nLet me know, let me know\nNo no no no\nTell me what it is\nThere's no need to make believe\nMake believe, no need to make believe\nLook beyond your world\nTry to find a place for me\nTry to find, find a place for me"
"Run, Woman, Run",Tammy Wynette,,5LCmQnchhziEb6FmeNWG7k,15,2013-08-20,day,0.646,0.203,7,-14.023,1,0.0337,0.929,0.000543,0.121,0.463,87.926,4,146067,"[verse 1]\nToday's the day\nYou're telling him\nThat he's got to set you free\nAnd that being\nOne man's woman\nBrngs you down\nBut before\nYou throw away\nWhat you think you don't want today\nDon't give it up\nFopr the new life\nThat you've found\n[Chorus]\nRun woman run, run back to him and fix things up the very best you can\nTell him you missed him while you were gone\nRun woman un back to your man\n[verse 2]\nYou're a young girl\nSo understand\nIt's so hard to find a man\nWho comes home every night\nFor only you\nYou may not find\nTrue love again\nSo go home while you still can\nAnd find a way to work it out\nWith your man\n[Chorus]\nRun woman run, run back to him and fix things up the very best you can\nTell him you missed him while you were gone\nRun woman un back to your man\nRun woman un back to your man"
Losers Weepers - Part I,Etta James,,,,,,,,,,,,,,,,,,,
Joanne,Michael Nesmith,The First National Band,24mZHxxTvEpNUAmcY1o9vw,40,1970-06-01,day,0.408,0.28,0,-12.409,1,0.0302,0.846,0.0,0.64,0.466,71.544,4,190560,"[Verse 1]\nHer name was Joanne\nAnd she lived in a meadow by a pond\nAnd she touched me for a moment\nWith a look that spoke to me of her sweet love\nThen the woman that she was\nDrove her on with desperation\nAnd I saw as she went\nA most hopeless situation\nFor Joanne, and the man, and the time\nThat made them both run\n[Verse 2]\nShe was only a girl\nI know that well, but still I could not see\nThat the hold that she had\nWas much stronger than the love she felt for me\nBut staying with her\nAnd my little bit of wisdom\nBroke down her desires\nLike a light through a prism\nInto yellows and blues and a tune\nThat I could not have sung\n[Bridge]\nThough the essence is gone\nI have no tears to cry for her\nAnd my only thoughts of her are kind\n[Verse 3]\nHer name was Joanne\nAnd she lived near the meadow by a pond\nAnd she touched me for a moment\nWith a look that spoke to me of her sweet love\nThen the woman that she was\nDrove her on with desperation\nAnd I saw as she went\nA most hopeless situation\nFor Joanne, and the man, and the time\nThat made them both run\nFor Joanne, and the man, and the time\nThat made them both run"
I Stand Accused,Isaac Hayes,,1JDfuIJEPZ8J8PJOicpmqs,24,2015-12-18,day,0.422,0.279,5,-14.398,1,0.0536,0.825,1.09e-06,0.0673,0.268,137.897,3,695493,"[Intro]\nPardon me.  Can I have a word with you for a few minutes?\nSit down, get comfortable\nUhhh, how long have we known each other? About 10 months? Yeah I think its, yeah. You and John are real tight aren’t ya?\nYeah.  Oh is that an engagement ring?\nAwww, congratulations\nOh he slipped it on your finger last night huh?\nHe’s the luckiest man in the world, you know, he should be real proud to have someone like you\nOh yeah, umm, what I wanted to talk to you about is, well, there is something that has been bugging me for about 5 months and I’ve been carrying it around with me and it’s getting heavier and heavier everyday…\nAnd, uh, yeah it’s almost to the boiling point and I have to get it off my chest\nYeah, I’m not trying to be fresh or anything, because I know you're John’s girl, but I just have to tell you this\nYou see I have a great deal of respect for you…I’m not being, you know, not going left field on you …but dig\nYou see I’m gonna take you back to my childhood for a minute….We had quite a big family and we weren’t very rich, sometimes we lived from day-to-day\nBut one thing we did do was go to church every Sunday.  Mama took us to church, and I was in the choir too, hey yeah I sang a little bit in Sunday school\nShe taught us the golden rules, the 10 commandments, and she said, “Son do onto others as you have them do onto you”, she said “Don’t steal” “Don’t rob” You know all the things good parents try to instil into their children\nWell you know I did a few little things like shoot hook, I guess every kid shoots hooky at least once\nAnd umm, she said “Stay out of trouble” You know when I was a teenager I didn’t break in, burglarize, or rob anybody\nI tried to work for what I got, you know, tried to be honest.  Didn’t commit no crimes or nothing, but you know I had to wait,  huh ’til I reached manhood to commit a crime, according to the court of love, if there is such a court\nBut you know….sometimes you’re forced into things like this, see sometimes Cupid can shoot his arrow so fast you can’t get out the way, you know?\nAnd you can fall and the more you, it’s like being in quicksand too, the more you wiggle the deeper you sink\nI’m not gonna take up too much of your time, you see I’m not very good with words and I had to tell you all of that, so I can really say what I got to say\nSee there is a lot of talk going around town that I’m on the make for John’s girl, “Ike’s on the make for John’s girl”.  I don’t mean to do anybody wrong because I wouldn’t want anybody to bother anything that belongs to me\nBut you see I’ve never seen anybody like you, I’ve never known anybody like you, and there’s some things you just can’t help.  At night I toss and turn, I try to keep it out my mind but you see….I find myself thinking about you\nI just can’t help it, and right now……"
"Baby, I Need Your Loving",O.C. Smith,,,,,,,,,,,,,,,,,,,Baby I need your loving\nBaby I need your loving\nAlthough you're never near\nYour voice I often hear\nAnother day and another night\nI long to hold you tight\n'Cause I'm so lonely whoa\nBaby I need your loving\nGot to have all your loving\nBaby I need your loving\nGot to have all your loving\nMm yes I do\nSome say it's a sign of weakness\nFor a man to beg\nThen weak I'd rather be\nIf it means having you to keep yes\n'Cause lately I've been losing sleep\nBaby I need your loving\nGot to have all your loving\nBaby I need your loving\nGot to have all your loving\nWhoa\nIf at night I call your name\nSometimes I wonder\nWill I ever be the same\nWhen you see me smiling\nKnow things have gotten worse\nAny smile you might see\nHas all been rehearsed\n'Cause darling I can't go on without you\nThis emptiness won't let me live without you\nThis loneliness inside me darling\nIt makes me feel like I'm half alive\nBaby I need your loving\nGot to have all your loving\nBaby I need your loving\nGot to have all your loving\nBaby I need your loving\nGot to have all your loving\nBaby I need your loving
(Baby) Turn On To Me,The Impressions,,,,,,,,,,,,,,,,,,,"Baby, turn on...\nBaby, turn on to me\nBaby, turn on...\nBaby, turn on to me\nWhich way do I go\nHow can I let her go\nIf she leaves me I follow\nThat's how much I love her so\nTurn on to me, turn on\nI'm such a fool\nJust about to lose my cool\nNow when I?\nMy mind is all gone, nothin' in it\nSo baby, turn on...\nWoooh\nBaby, turn on...\nBaby, turn on to me\nBaby, turn on...\nBaby, turn on to me\nI need her so bad\nAnd I'm so helpless\nIf she just open her mind, mind\nThere's no telllin' just what she might find\nTurn on to me, turn on\nI'm such a fool\nI'm just about to lose my cool\nNow when I?\nMy mind is all gone, nothin' in it\nSo baby, turn on...\nBaby, turn on to me\nBaby, turn on...\nBaby, turn on to me\n[FADE]"
Come On And Say It,The Grass Roots,,2VWThes1ZhDX9BLuucqJgI,14,1969-11-01,day,0.488,0.82,9,-5.918,1,0.0306,0.25,0.000116,0.0841,0.776,141.624,4,149560,"What I don't know\nYou could tell me\nWhat I should know\nIf you let me know\nHow you feel\nHow I love you\nAnd what I don't know\nCouldn't hurt me\nBut what I could show\nIf you let me know\nJust how you feel\nHow I love you\nCome on and say it\nSooner or later\nYou're gonna need it\nGirl, you've got to make up your mind\nYou gotta choose\nYou're gonna lose everything\nTell me\nJust one good reason\nWhy you won't say\nWhat you feel inside\nDismiss your pride\nWhy won't you tell me?\nCome on and say it\nSooner or later\nAh, you're gonna need it, alright\nYou've got to make up your mind\nYou gotta choose\nYou're gonna lose everything\nCome on and say it (Oh yeah)\nYou're gonna need it\nYou come on and say it\nThe sooner the better (Baby, baby, baby, baby)"
Holy Man,Diane Kolby,,,,,,,,,,,,,,,,,,,
Just Let It Come,Alive 'N Kickin',,2RZzhUYHDlb2hKap8YqBxN,3,1970,year,0.572,0.766,1,-8.302,0,0.156,0.16,6.67e-06,0.163,0.384,124.447,4,192213,
Woodstock,The Assembled Multitude,,1G0jmG47ld5CSC7YT8CMz4,0,2020-10-16,day,0.304,0.173,0,-16.516,1,0.0335,0.769,0.425,0.0954,0.291,109.6,4,139440,
Dreams,Buddy Miles,,1ovcNC9b3bnQOOLpAisZ7C,39,1970-01-01,day,0.693,0.498,2,-10.003,1,0.0341,0.0468,0.0038,0.116,0.378,97.869,4,291427,"Just one more morning\nI have to wake up with the blues\nPull myself outta bed\nPut on my walking shoes\nI go up on a mountain\nTo see what I can see, yeah\nThe whole world is falling\nRight down in front of me\n'Cause I'm hung up on dreams\nI've never seen, yeah, baby\nLord, help me, baby, whoa\nThis will surely be the end of me\nYeah, yeah, all right\nOoh, I got to dream now, oh, Lord\nPull myself together\nPut on a new face\nClimb down off the hilltop, baby\nOh, I get back in the race\n'Cause I've got dreams\nYeah, dreams to remember\nYeah, yeah, I've got dreams\nOh, dreams to remember\nHelp me out, y'all\nI've got dreams\nYeah, yeah, dreams to remember\nOh, oh, oh\nI've got dreams\nDreams to remember\nYeah, yeah, yeah\nI dream all the time\nI don't never, ever\nGet nothing down now"
Father Come On Home,Pacific Gas And Electric,,,,,,,,,,,,,,,,,,,"Father come home\nFather come home\nWhen I was young you helped me face\nThe child was all alone\nBut it's closing in father, come on home\nWhen I was young you turned to me\nSeemed like a friend I know\nBut now it scares me father, come on home\nCome on home, to light the light\nYou can show the way\nCome on home\nDeliver us\nFrom paths that we have strayed\nYour solemn voice lies heavy on\nThe Strange land that we rule\nPlease father come on home\nFather, come home\nWhen we were young we worked the land\nSow across the [?]\nNeed your help in gathering\nCome on home\nThe promised land you gave to us\nThe weeds have overgrown\nYour words would help to clear them\nCome on home\nCome on home, to light the light\nYou can show the way\nCome on home\nDeliver us\nFrom paths that we have strayed\nYour solemn voice lies heavy on\nThe Strange land that we rule\nPlease father come on home\nFather, come home\nCome on home, to light the light\nYou can show the way\nCome on home\nDeliver us\nFrom paths that we have strayed\nCome on (father)\nCome on (father)\nCome on (father)\nCome on\nCome on (father)\nCome on (father)\nCome on (father)\nCome on"
War,Edwin Starr,,4ZEEcEMGjkWOfZNBcIB9yE,63,1970-01-01,day,0.59,0.671,1,-12.484,1,0.154,0.0939,0.0,0.248,0.736,109.333,4,200267,"[Intro]\n(War, huh) Yeah!\n(What is it good for?) Absolutely nothing, uhuh\n(War, huh) Yeah!\n(What is it good for?) Absolutely nothing\nSay it again, y'all!\n(War, huh) Lookout!\n(What is it good for?) Absolutely nothing\nListen to me, awwwww!\n[Verse 1]\nWar I despise\n'Cause it means destruction of innocent lives\nWar means tears to thousands of mothers' eyes\nWhen their sons go out to fight and lose their lives\nI said\n[Hook]\n(War, huh) Good God y'all\n(What is it good for?) Absolutely nothing, say it again\n(War, huh) Lord, lord, lord, lord\n(What is it good for?) Absolutely nothing\nListen to me!\n[Verse 2]\n(War), It ain't nothing but a heartbreaker\n(War), Friend only to the undertaker, awwww\nWar is the enemy of all mankind\nThe thought of war blows my mind\nWar has caused unrest, within the younger generation\nInduction then destruction\nWho wants to die?\nAwwww!\n[Hook]\n(War, huh) good God y'all\n(What is it good for?) Absolutely nothing, say it, say it, say it\n(War, huh) Oh-ohh yeah, huh\n(What is it good for?) Absolutely nothing\nListen to me\n[Verse 3]\n(War), It ain't nothing but a heartbreaker\n(War), \nIt's got one friend, that's the undertaker, awwww\nWar has shattered many young men's dreams\nMade them disabled, bitter and mean\nLife is much too short and precious to be fighting wars these days\nWar can't give life, it can only take it away, awwww!"
