song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
It's A Mistake,Men At Work,,1ArdfXwdvwzapms9p1wxEb,57,1983,year,0.7,0.618,11,-4.593,1,0.0261,0.232,2.65e-05,0.072,0.937,106.061,4,286973,"[Verse 1]\nJump down the shelters to get away\nThe boys are cockin' up their guns\nTell us general, is it party time?\nIf it is, can we all come?\n[Pre-Chorus 1]\nDon't think that we don't know\nDon't think that we're not trying\nDon't think we move too slow\nIt's no use after crying\n[Chorus]\nSaying it's a mistake\nIt's a mistake\nIt's a mistake\nIt's a mistake\n[Verse 2]\nAfter the laughter has died away\nAnd all the boys have had their fun\nNo surface noise now, not much to say\nThey got the bad guys on the run\n[Pre-Chorus 2]\nDon't try to say you're sorry\nDon't say he drew his gun\nThey've gone and grabbed old Ronnie\nHe's not the only one\n[Chorus]\nSaying it's a mistake\nIt's a mistake\nIt's a mistake\nIt's a mistake\n[Verse 3]\nTell us, commander, what do you think?\n'Cos we know that you love all that power\nIs it on then, are we on the brink?\nWe wish you'd all throw in the towel"
You Put The Beat In My Heart,Eddie Rabbitt,,,,,,,,,,,,,,,,,,,"I thought it might be the guitar\nI thought it might be the drum\nOr somebody out in the hall\nSnappin' thumbs\nWell, I felt your eyes talkin' to me\nI felt it right through my heart\nI knew what it had to be\nThat was pound, pound\nPoundin' in me\nBaby, you put the beat in my heart\nBaby, you put the beat in my heart\nI've heard that same melody\nBut love never really moved in me\n'Til you put the beat in my heart\nI thought I heard someone knockin'\nOr footsteps in the hall\nOr maybe it was a branch\nBlowin' on the window pane\nWhen you were layin' beside me\nSoft as the mornin' light\nI knew the sound I was hearin'\nNow started in your arms last night"
Freak-a-Zoid,Midnight Star,,42UpH9fz5utv8tkvOgh5Qb,44,1983-01-01,day,0.876,0.8,2,-8.142,1,0.0519,0.0169,0.00538,0.0382,0.759,120.829,4,485013,"Freak-A-Zoids, robots, please report\nFreak-A-Zoids, robots, please report to the dance floor\nZ-O-I-D-S, Z-O-I-D-S, Freak-A-Zoid\nZ-O-I-D-S, Z-O-I-D-S, rock baby\nDance\nI’ll be your Freak-A-Zoid\nCome on and wind me up\nI’ll be your Freak-A-Zoid\nCome on and wind me up\nKick up your heels\nBaby, relax your mind\nLeave all your worries to me\n‘Cause I am programmed to take care of you\nAnd all of your physical needs\nYou see…\nI’ll be your Freak-A-Zoid\nCome on and wind me up, Oh dare scream\nI’ll be your Freak-A-Zoid\nCome on and wind me up\nShake your body like you just don’t care\nI said, oh baby, I can be your Freak-A-Zoid if you dare\nI said, shake your body like you just don’t care\nI said, I can be your Freak-A-Zoid if you dare\nI spell Z-O-I-D-S, Z-O-I-D-S, rock baby\nSo baby come here, let me satisfy you\nI just know what you need\nI never get tired, I’m rechargeable\nMy senses are ready to please, you see\nI’ll be your Freak-A-Zoid\nCome on and wind me up, Oh dare scream\nI’ll be your Freak-A-Zoid\nCome on and wind me up"
Stand Back,Stevie Nicks,,6sleEAnBH0sZMe0pOQNidG,56,1991-08-30,day,0.638,0.783,11,-9.455,0,0.0435,0.00736,0.0447,0.0381,0.637,115.269,4,297093,"[Verse 1]\nNo one looked as I walked by\nJust an invitation would have been just fine\nSaid no to him again and again\nFirst, he took my heart, then he ran\nNo one knows how I feel\nWhat I say, unless you read between my lines\nOne man walked away from me\nFirst he took my hand\nTake me home\n[Chorus]\nStand back, stand back\nIn the middle of my room, I did not hear from you\nIt's alright, it's alright\nTo be standing in a line (Standing in a line)\nTo be standing in a line\nI would cry\n[Post-Chorus]\nLa la la la la la la la la\nLa la\nLa la la la la\n[Verse 2]\nDo not turn away my friend\nLike a willow, I can bend\nNo man calls my name\nNo man came\nSo, I walked on down, away from you\nMaybe your attention was more than you could do\nOne man did not call\nHe asked me for my love, and that was all\n[Chorus]\nStand back, stand back\nIn the middle of my room, I did not hear from you\nIt's alright, it's alright\nTo be standing in a line (Standing in a line)\nTo be standing in a line\nI would cry"
China Girl - 2018 Remaster,David Bowie,,5Ei9o2fHEnfHb84YrPuz4v,63,1983-04-14,day,0.651,0.699,4,-7.867,0,0.0277,0.039,0.0659,0.124,0.832,133.793,4,333817,"[Intro]\nOh-oh-oh-oh, little China Girl\nOh-oh-oh-oh, little China Girl\n[Verse 1]\nI could escape this feeling with my China Girl\nI feel a wreck without my little China Girl\nI hear her heart beating loud as thunder\nSaw the stars crashing\n[Verse 2]\nI'm a mess without my little China Girl\nWake up in the mornings, where's my little China Girl?\nI hear her hearts beating loud as thunder\nI saw the stars crashing down\n[Chorus 1]\nI'm feeling tragic like I'm Marlon Brando\nWhen I look at my China Girl\nI could pretend that nothing really meant too much\nWhen I look at my China Girl\n[Verse 3]\nI stumble into town just like a sacred cow\nVisions of swastikas in my head, plans for everyone\nIt's in the white of my eyes\n[Bridge]\nMy little china girl\nYou shouldn't mess with me\nI'll ruin everything you are\nYou know, I'll give you television\nI'll give you eyes of blue\nI'll give you a man who wants to rule the world\n[Chorus 2]\nAnd when I get excited\nMy little China Girl says\nOh baby, just you shut your mouth\nShe says... shh\nShe says... shh\nShe says..."
Canvas of Life,Minor Detail,,4vp1ooSVHvf7DDmlSRfpJ4,11,1983,year,0.631,0.843,5,-7.489,0,0.0462,0.00708,0.157,0.0423,0.801,144.311,4,210445,
Life Gets Better,Graham Parker,,1R7VKNLzUorQNoDdWOEPF8,11,2014-04-07,day,0.621,0.706,7,-11.705,1,0.051,0.199,0.0,0.135,0.782,137.594,4,193507,"I used to think that it all stopped happening\nBy the time you reached twenty one\nThey said there's nothing like the first love you get boy\nThey were wrong, oh so wrong\nThey hung on and hung on, to their dream, I know\nLife gets better, yeah\nWhenever I'm in her arms\nJust to know I'm not the average fella\nI'm the one, I'm the one for her\nWell it's a shame what they do to these young kids\nJust encourage them to act like clowns\nAnd then they think that they don't have much longer\nKnocked up the first time she let em get down\nPut four walls around and then scream, but I know\nLife gets better, yeah\nWhenever I'm in her arms\nJust to know I'm not the average fella\nI'm the one, I'm the one for her\nLife stretches before me an endless mystery\nAnd nothing can bore me, when she's with me\nI feel the heartbeat of the world in the hands of this girl\nBut it takes so much time to, to finally see, see, see"
Hold Me 'Til The Morning Comes (with Peter Cetera),Paul Anka,Peter Cetera,0JDYhTLGsAiSzAmNHQ30rG,47,1998-09-15,day,0.582,0.413,1,-9.392,1,0.0314,0.515,0.0,0.0638,0.266,127.079,4,287733,
Take Me To Heart,Quarterflash,,4XcUFQNTiX4IHmA4K51snP,45,1983-01-01,day,0.689,0.497,2,-14.377,1,0.0319,0.263,5.6e-06,0.218,0.639,114.034,4,212893,"You won't forget my eyes\nOoh deep inside you realize\nYou're gonna see me wherever you go\nYou're gonna hear me on your radio\nThere you are in your car\nAnd suddenly\nYou hear me\n""Do you want me\nDo you want me""\nTake me to heart\nI promise you a miracle\nTake me to heart\nYou're gonna be mine\nTake me to heart\nYou know it's just a matter of time\nI'm always on your mind\nI'm the chill that never left your spine\nIn the building where you live and breathe\nI'm the sound that never lets you sleep\nDown the hall through the walls\nYou hear a voice that's calling\n""Do you want me\nDo you want me""\nTake me to heart\nDon't deny the miracle\nTake me to heart\nWhat more can I say\nTake me to heart\nSurrender's just a motion away\n(Repeat)"
You're Driving Me Out Of My Mind - Remastered 2010,Little River Band,,4LfWMwJSjyVj0kPJHecc69,35,1983-05-01,day,0.633,0.727,0,-7.69,1,0.0265,0.0207,0.000111,0.265,0.918,110.867,4,313160,"Feeling bluesy, you know you do confuse me all night\nI sit at home alone and wonder if you're all right\nI count the hours and lie awake until you return\nAnd search my mind with overtime, I've so much to learn\nWell I gave you everything from the depths of my heart\nFrom the day you took my ring we drifted apart\nI have one thing more to say\nYou're driving me out of my mind\nSo alone, the home we had has turned out its lights\nI walk the floor and wonder who is sharing your nights\nAnd all around, your sound, your thoughts are ever so near\nIt's hard to take, this wait; I'm always wanting you here\nWell I gave you everything from the depths of my heart\nFrom the day you took my ring we drifted apart\nI have one thing more to say\nYou're driving me out of my mind\nThough it may be hard to see\nIf you change your mind, will you know just where I'll be\nIf you ever need me\nFeeling bluesy, you know you do confuse me all night\nI sit at home, alone and wonder if you're all right\nAnd all around, your sound, your thoughts are ever so near\nIt's hard to take, this wait; I'm always waiting to here"
Rainbow's End,Sérgio Mendes,,0HYnRJDclTOvAquYE6md5Z,35,1983,year,0.682,0.455,4,-11.585,1,0.0311,0.582,0.0,0.0856,0.512,97.047,4,245800,"Who looks at her life in the palm of her hand\nRain`s on the roof\nThere`s tears in the land of heartbreak\nShe has made up her mind\nShe won`t turn back again\nShe writes a note\nBut words just won`t say\nTurns off the TV\nPulls down the shade\nShe`s leaving\nNo, she won`t change her mind\nTo leave it all behind\nJust one more story from a lonely road\nA twist of fate\nAnd then a spot of gold\nOut on the rainbow`s end\nJust one more chapter in a sad hotel\nAnother penny to the wishing well\nOut on the rainbow`s end\nDon`t you turn back again\nWho`s playing cards from midnight `til dawn\nLives in a waste\nAnd yesterday`s gone forever\nHe`s made up his mind to leave it all behind\nSo he says to himself\nAs he folds up his hand\nOoh\nWill all my friends will understand where I`m going?\nTo find my own way\nI won`t turn back again\nJust one more story from a lonely road\nA twist of fate\nAnd then a start of gold\nOut on the rainbow`s end"
Hot Girls In Love,Loverboy,,1pB5Y2BPLez1J49KKKewUE,46,1983,year,0.495,0.772,9,-11.164,1,0.0535,0.00658,6.27e-06,0.182,0.56,153.743,4,239000,She's so young at heart\nShe likes the pleasure of his company\nShe cuts the inside groove\nWith her silver spoon\nShe likes her tapes on 10\nAnd it's the same as her anatomy\nShe's on a rainbow cruise\nAll the way to my room\nShe's turnin' on the heat\nShe's got the magic touch\nShe's turnin' on the heat\nAnd it's a little too much\nShe's turnin' on the heat\nAnd it's a hundred above yeah\nHot girls in love\nI'm in love\nToo many men to please\nShe counts them all on her rosary\nYou know you might get burned\nSo be careful where you touch\nShe gets it when she can\nDon't need no anniversary\nAnd she deserves the best yeah\nA cut above the rest\nShe's turnin' on the heat\nShe's got the magic touch\nShe's turnin' on the heat\nOoooh it's a little too much\nShe's turnin' on the heat\nAnd it's a hundred above\nHot girls in love\nAnd baby I'm in love\nSome say she do\nSome say she don't\nSome say she will\nAnd some say she won't\nSome say she can't\nWell I know she can\nI say I got to be\nHer lovin' man
Someone Belonging To Someone,Bee Gees,,4zEpjAzlm1iTocJFbfLePE,34,1977-12-13,day,0.702,0.205,10,-20.297,0,0.0388,0.73,2.68e-06,0.235,0.353,125.792,4,265267,I know how I feel\nLonely in the black of night\nThere can be no love for me now\nNobody listens when the words ain't right\nAnd you get into someone else\nIt's hard for me to know\nWho's lovin' who\nAnd where do I stand\nWhat did I do it all for\nThere's no one I could love more\nI did it for your heart alone\nAll that I try to be growin' inside to me\nI can be strong if you're there\nAnd there is someone belonging to someone\nAnd I got no one belonging to me\nI live in a world where the face of an angel is all that a fool can see\nYou got the power to find me whenever I'm lost\nWhere are you? Who are we?\nI believe in time\nCan eat away a heart of stone\nAnd baby if I leave you too late\nIt's just a feather and the bird has flown\nIt's colder when the fire dies\nWith all the trouble I'm in if I lose you too\nThen what is my life\nIf I don't wanna go through\nAnything without you\nCouldn't be life at all\nI could be lyin' on\nYou are the only one\nWe didn't make it by chance\nAnd there is someone belonging to someone\nAnd I got no one belonging to me\nI'm caught in a world on the edge of tomorrow\nIt's all that a fool can find\nI don't belong in the arms of a love that is lost\nNowhere to cry\nThere must be something we can say my love\nSomething except goodbye
Living On The Edge,Jim Capaldi,,,,,,,,,,,,,,,,,,,You know I've had my share of dealing with despair\nI'm tired of seeing my dreams vanish in the air\nEnough of users and all them two time losers\nI've seen that killing floor and I just won't take no more\nSo I'm gonna move out on the highway\nHead on down the road leaving it all behind\nHad enough of lying. There'll be no more crying this time\nLiving on the edge. Running with the wind\nSoaring to the heights on an eagle's wing\nIf you wanna see your spirit flying free\nThen step outside your mind and cross over the line\nDon't spend your lifetime weeping\nFor things that ain't worth keeping\nLife can be very short and you know everybody is bought\nSo I'm gonna move out on the highway\nHead on down the road leaving it all behind\nHad enough of lying. There'll be no more crying this time\nLiving on the edge. Running with the wind\nSoaring to the heights on an eagle's wing\nIt's time to go down to Mexico\nMescalitos' song will help you to be strong\nSo come on move on down the highway\nHead on down the road leaving it all behind\nHad enough of lying. There'll be no more crying this time
I Don't Wanna Dance,Eddy Grant,,,,,,,,,,,,,,,,,,,"I don't wanna dance\nDance with you baby no more\nI'll never do something to hurt you, though\nOh but the feeling is bad\nThe feeling is bad\nI love your personality\nBut I don't want our love on show\nSometimes I think it's insanity\nGirl the way you go\nWith all of the guys on the corner\nOh baby, you're the latest trick\nOh, you seem to have their number\nLook they're dancing still\nI don't wanna dance\nDance with you baby no more\nI'll never do something to hurt you, though\nOh but the feeling is bad\nThe feeling is bad\nBaby now the party's over\nFor us, so I'll be on my way\nNow that the things which moved me\nAre standing still\nI know it's only superstition\nBaby, but I won't look back\nEven though I feel your music\nBaby that is that\nI don't wanna dance\nDance with you baby no more\nI'll never do something to hurt you, though\nOh but the feeling is bad\nThe feeling is bad"
All I Need to Know,Bette Midler,,4c488pAGlVixKB3dWftQ15,18,1983-08-17,day,0.439,0.18,4,-15.23,1,0.0332,0.931,0.000347,0.182,0.276,126.14,4,246640,"Look at my face\nI know the years are showin'\nLook at my life\nStill don't know where it's goin'\nI don't know much\nBut I know I love you\nAnd that may be all I need to know\nLook at these eyes\nOh, they never see what matters\nAnd look at these dreams\nSo beaten and so battered\nI don't know much\nBut I know I love you\nAnd that may be all I need to know\nSo many questions and still no answers\nI climb and climb\nBut never get the view\nBut when I hold you near me sometimes\nI feel so clearly\nThe only truth I'll ever know is me and you\nIn my heart\nI long for inspiration\nAnd in my soul\nI know someday I'll find salvation\nI don't know much\nBut I know I love you\nAnd that may be all I need to know\nIn my heart\nYou're my inspiration\nAnd in my soul\nI know love is our salvation\nI don't know much\nBut if I know you love me\nThat will be all I need to know\nI don't know much\nBut if you say you love me\nThat will be all I need to know"
After the Fall,Journey,,0PEnPV6UkHvvydYjXDqkNM,42,1983-02-22,day,0.476,0.886,9,-4.978,0,0.053,0.0144,7.47e-06,0.12,0.501,100.283,4,300960,"[Verse 1]\nSo now love is gone\nI can't t go on, love is gone\nI want to say\nNow it's just too late\nWaited far too long\n[Chorus]\nShould have told you then I knew\nShould have told you right\nFrom the staaart (hey)\nBut the words\nDidn't come out right\nSo I'll tell you\nStraight from my heart\n[Verse 2]\nYou meant more to me\nThan I let you see\nYou held on somehow\nAll your tenderness\nAnd your sweet caress\nI miss you now\nBut a headstrong stubborn man\nOnly works it out the best he caaan\nValentines he never sent\nThere's not enough time\nHe's a working maaan\n[Bridge]\nCan't stop falling\nHeartaches calling\nFinds you after the fall\nSaints or sinners\nTake no prisoners\nWhat's left after you fall\nNo not much no\nOh I say love is gone\nI can't go on\nNow love is gone\nI want to say\nBut It's just too late\nWaited far too long"
High Time,Styx,,3L6QNpfmdYuIG1ey3RqMDb,23,1983-01-01,day,0.685,0.506,1,-12.09,1,0.0389,0.0765,0.0,0.108,0.913,121.449,4,273027,"I flip the switch on my laser video\nAnd there's the man staring back at me\nHe starts to speak in a voice so righteous\nAbout the sins of society\nHe's got answers to all my problems\nSays he'll decide what I should hear and see\nI try to change to another station\nBut all I get is more of his morality\nAnd morality, yeah\nBut I see the kids of a new generation\nAnd they won't stand for this mind control\nThey're gonna change this world we live in\nThey're gonna bring back the rock and roll\nSo if I can, I'm gonna break from this prison\nGonna get out and join in the fight\nTake a chance on what I believe in\nWin or lose, I know it's right\n'cause it's high time\nFor us to start a revolution\nHigh time\nJust like an a-bomb explosion\nHigh time\nIt ain't the music that's in question\nHigh time\nIt's more the freedom of expression\nChange is comin'\nMind police are comin'\nWe're on the move\nThe old world is crumblin'\nA new day's comin'\nTell your friends and relations\nWe're on the move\nWe're gonna start a rockin' nation\nHigh time\nYeah yeah yeah yeah yeah\nHigh time\nWe're gonna start a revolution\nHigh time\n[scatting] Everybody lay back now JY (nickname of Styx guitarist James Young)\n[roboto]\n""I've been instructed to inform you that your privileges have been penalized\nYour avoidance tactics have proven disappointing.""\n[kilroy]\n""Ha ha ha ha ha ha\nNow here's Roboto.""\n[roboto]\n""Himitsu."" (Japanese for ""secret"")\nHigh time\nFor us to start a revolution\nHigh time\nJust like an a-bomb explosion\nHigh time\nIt ain't the music that's in question\nHigh time\nIt's more the freedom of expression\nChange is comin'\nMind police are comin'\nWe're on the move\nThe old world is crumblin'\nA new day's comin'\nTell your friends and relations\nWe're on the move\nWe're gonna start a rockin' nation\nB-b-b-b-b-b-b-b-b-band on the move, yeah\nHigh time\nYeah\nHigh time\nB-b-b-b-b-b-b-b-b-band on the move\nHigh time\n""what will this thing cost, man? look at the costs!""\n""hundreds and hundreds!"""
Is There Something I Should Know?,Duran Duran,,0lJK5ZmN9K4IaEi6QHj5W8,37,1981-06-15,day,0.57,0.967,7,-4.956,1,0.076,0.0218,6.44e-06,0.285,0.776,124.856,4,249667,"[Intro]\nPlease, please tell me now\nPlease, please tell me now\nPlease, please tell me now\nPlease, please tell me now\n[Verse 1]\nI made a break, I run out yesterday\nTried to find my mountain hideaway\nMaybe next year, maybe no go\nI know you're watching me\nEvery minute of the day, yeah\nI've seen the signs\nAnd the looks and the pictures\nThat give your game away, yeah\nThere's a dream that strings the road\nWith broken glass for us to hold\nAnd I cut so far before I had to say\n[Chorus 1]\nPlease, please tell me now\nIs there something I should know?\nIs there something I should say\nThat would make you come my way?\nDo you feel the same?\n'Cause you don't let it show\n[Verse 2]\nPeople stare and cross the road from me\nAnd jungle drums\nThey all clear the way for me\nCan you read my mind?\nCan you see in the snow?\nAnd fiery demons all dance\nWhen you walk through that door\nDon't say you're easy on me\nYou're about as easy as a nuclear war"
Don't You Know How Much I Love You,Ronnie Milsap,,6GkZDGm8BljmFJmyEmm0wF,24,2019-06-28,day,0.866,0.427,7,-13.823,1,0.0292,0.14,2.14e-05,0.0955,0.858,105.228,4,215680,"Why must you disappear\nWhy must you go when I need you here with me\nDon't you know how much I love you?\nAnd why must you say goodbye\nOnce you saved my life\nNow you're leaving me here to die\nGirl, don't you know how much I love you?\nYou give me just enough to keep me hoping\nEnough to make me forget the promises you've broken\nOh, why must you come around just to pick me up\nSo you can watch me hit the ground\nDon't you know how much I love you?\nDon't you know\nOh\nDon't you know\nOh\nDon't you know\nOh\nDon't you know\nDon't you know\nDon't you know how much I love you?\nYou give me just enough to keep me hoping\nEnough to make me forget the promises you've broken\nOh, tell me how long must this go on?\nI'm so far gone\nI'm on my knees now, baby\nDon't you know how much I love you?\nDon't you know how much I love you?\nDon't you know how much I love you?\nDon't you know\nOh\nDon't you know\nOh\nDon't you know\nOh\nDon't you know\nDon't you know\nDon't you know how much I love you?"
What's She Got - Radio Mix,Liquid Gold,,4iwO2oecYXgqYq1osIYJaE,4,2010-12-06,day,0.827,0.519,11,-12.525,0,0.0635,0.686,0.000733,0.275,0.745,120.626,4,227001,"Wait, wait, wait a little longer\nYou  might just hcange your mind\nThink,  think, think a little stronger\nLet your memory unwind\nSomething tells me you're not to sure\nSo  just before you walk out that door\nRemember  what you're leaving behind\nAnd could she do it better\nWhat's  she got that I ain't got\nWhat's she have that I have not\nWhat can she do that I can't do\nWhat's she got over you\nI'm  telling you now you ever walk out on me\nStop, Stop and think about it\nYou're making a mistake\nWho, who, who know's you better\nCan't you see that you're on the make\nSomething tells me you're not too sure\nSo just before you walk out that door\nRemember what you're leaving behind\nAnd could she do it better"
"All Time High - From The ""Octopussy"" Soundtrack",Rita Coolidge,,0tc4WGABkHQKt8X5MgFI8O,50,2012-01-01,day,0.489,0.481,3,-8.992,0,0.0321,0.253,0.000152,0.259,0.27,105.259,4,181907,"[Verse 1]\nAll I wanted was a sweet distraction for an hour or two\nHad no intention to do the things we've done\nFunny how it always goes with love\nWhen you don't look, you find\nBut then we're two of a kind, we move as one\n[Chorus]\nWe're an all time high\nWe'll change all that's gone before\nDoing so much more than falling in love\nOn an all time high\nWe'll take on the world and win\nSo hold on tight, let the flight begin\n[Verse 2]\nI don't want to waste a waking moment\nI don't want to sleep\nI'm in so strong and so deep, and so are you\nIn my time\nI've said these words before\nBut now I realise\nMy heart was telling me lies\nFor you they're true\n[Chorus]\nWe're an all time high\nWe'll change all that's gone before\nDoing so much more than falling in love\nOn an all time high\nWe'll take on the world and win\nSo hold on tight\nLet the flight begin\n[Outro]\nSo hold on tight\nLet the flight begin\nWe're an all time high"
Rock Of Ages,Def Leppard,,2AmEv442DGwSxMGZ9XEvBA,66,1983-01-20,day,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,4,247829,"[Spoken Intro: Robert ""Mutt"" Lange]\nGunter glieben glauchen globen\n[Intro]\nHm hm hm, tsk, tsk, tsk\nAll right, yeah\nI got something to say\nYeah, it's better to burn out\nYeah, than fade away\nAll right\nOw\nGonna start a fire\nC'mon\n[Verse 1]\nRise up, gather round\nRock this place to the ground\nBurn it up, let's go for broke\nWatch the night go up in smoke\n[Verse 2]\nRock on (Rock on)\nDrive me crazier\nNo serenade, no fire brigade\nJust the pyromania, come on"
Flashdance... What A Feeling - '95 Version,Irene Cara,,5CGziaEatzKez145qf7Xj2,53,2020-12-18,day,0.658,0.748,7,-6.159,0,0.0353,0.204,5.66e-06,0.138,0.662,129.03,4,229213,
Rock 'N' Roll Is King,Electric Light Orchestra,,6s30tYL0EJbROLV4Yzsw0D,55,1983-06-15,day,0.401,0.881,9,-6.089,1,0.0923,0.356,0.0,0.165,0.88,160.456,4,193907,"[Intro]\nThank you for listening\n[Verse 1]\nWell\nListen everybody, let me tell you 'bout the rock n' roll\nOhhh, feel that rhythm and it's really gonna thrill your soul\nMmmm, come along with me, to a land of make-believe\nShe said, ""\nWhamalamabamalama\n, rock'n'roll is king.""\nShe loves that rock'n'roll, and she plays it all night long\nAwww, that's all she ever tells me when I call her on the telephone\nShe says, ""Feel that jumpin' beat, and a-get up on your feet.""\nShe says, ""Whamalamabamalama, rock'n'roll is king.""\n[Hook]\nOh, let those guitars play\nPlay for me, play for me\nOh, let that song ring out\nThat's how it's meant to be\n[Verse 2]\nWell, it rolls like a train that's a comin' on down the track\nOh, she rolled over Beethoven, and she gave Tchaikovsky back\nShe loves that drivin' beat, and she goes dancin' on down the street\nShe said, ""Whamalamabamalama, rock'n'roll is king.""\nAww, rock on!\n[Instrumental Bridge]\n[Hook]\nOh, let those guitars play\nPlay for me, play for me\nOh, let that song ring out\nThat's how it's meant to be\n[Verse 3]\nWell, when she comes around and I'm a listenin' to the radio\nShe says, ""\nYou can't do that\n, cause all I wanna do is rock'n'roll.""\n""Now here I'm gonna stay, when that music starts to play.""\nShe says, ""Whamalamabamalama, rock'n'roll is king."""
Never Gonna Let You Go,Sérgio Mendes,,5u8bqfaYSh0qVTsgslPknf,59,1983,year,0.639,0.403,7,-12.401,1,0.0349,0.567,0.0,0.67,0.324,132.56,4,255600,"I was as wrong as I could be\nTo let you get away from me\nI'll regret that move for as long as I'm living\nBut now that I've come to see the light\nAll I wanna do is make things right\nSo just say the word\nAnd tell me that I'm forgiven\nYou and me\nWe're gonna be better than we were before\nI loved you then\nBut now I intend to open up\nAnd love you even more\nThis time you can be sure\nI'm never gonna let you go\nI'm gonna hold you in my arms forever\nGonna try and make up for all the times\nI hurt you so\nGonna hold your body close to mine\nFrom this day on\nWe're gonna be together\nOh, I swear this time\nI'm never gonna let you go"
Words - Original Version 1983,F.R. David,,1HPJOoIVdUPuaebxzMrVaD,73,1983,year,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4,209013,"[Chorus]\nWords don't come easy to me\nHow can I find a way to make you see I love you?\nWords don't come easy\nWords don't come easy to me\nThis is the only way for me to say I love you\nWords don't come easy\n[Verse 1]\nWell, I'm just a music man, melodies are so far my best friend\nBut my words are coming out wrong, girl, I reveal my heart to you\nAnd hope that you believe it's true 'cause\n[Chorus]\nWords don't come easy to me\nHow can I find a way to make you see I love you?\nWords don't come easy\n[Verse 2]\nThis is just a simple song that I've made for you on my own\nThere's no hidden meaning you know when I, when I say I love you, honey\nPlease believe, I really do 'cause\n[Chorus]\nWords don't come easy to me\nHow can I find a way to make you see I love you?\nWords don't come easy\n[Bridge]\nIt isn't easy, words don't come easy\n[Chorus]\nWords don't come easy to me\nHow can I find a way to make you see I love you?\nWords don't come easy\nDon't come easy to me\nThis is the only way for me to say I love you\nWords don't come easy\nDon't come easy"
Take Me Away,Big Rich,Nio Tha Gift,4A6qXHAT7ZN8KFLasDK4Bk,0,2010-11-30,day,0.465,0.724,11,-6.183,0,0.188,0.0664,0.0,0.0757,0.311,89.799,4,230168,
Get It Right,Aretha Franklin,,1zaigPe4NB94tc4CRshK46,45,1983,year,0.758,0.829,1,-6.622,1,0.174,0.0486,1.6e-06,0.0317,0.824,122.298,4,377093,"[Intro]\nAlright gang, let's start from number one\nLet's throw down 'til it's done\n[Verse 1]\nLet's get this thing to working\nThere's no reason to wait\nThe time is now to start\nWe all could use the change\nHey, from right now 'til the dawn\nWe gon' really carry on\nWe won't stop\nNot until we get it right\nOut to be on the one\nIt's not over 'til it's done\nIt's going to be so good\nWhen we get it right\n[Pre-Chorus]\nGot to be willing to try\nEven if we get up early\nAnd work overtime\nDo it 'til you get it right\nIt's an incredible high\nThere's no limit to what's in it\nIt's yours and mine\nSo let's do it 'til we get it, get it right\n[Chorus]\n'Til we get it (Make it shout, toss it, turn you inside out)\nDo it 'til we get it (Stay with it and get it right)\nDo it 'til we get it (Never stop, we could take it to the top)\nDo it 'til we get it (Take the time, get it right)\n[Verse 2]\nI know just how to do it\nTo make it really nice\nThere's no mystery to it\nHere's how you get it right\nWell, you make it scream, you make it shout\nToss it, turn it inside out\nNever quit, stay with it\nAnd get it right\nDon't give up, never stop\nWe can take it to the top\nIf we just take the time\nTo get it right"
Sharp Dressed Man - 2008 Remaster,ZZ Top,,1UBQ5GK8JaQjm5VbkBZY66,74,1983-03-23,day,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4,258027,"[Intro]\nYeah\n[Verse 1]\nClean shirt, new shoes\nAnd I don't know where I am goin' to\nSilk suit, black tie (Black tie)\nI don't need a reason why-hy-hy\n[Chorus]\nThey come runnin' just as fast as they can\n'Cause every girl crazy 'bout a sharp-dressed man\n[Verse 2]\nGold watch, diamond ring\nI ain't missin' not a single thing\nCufflinks, stick pin\nWhen I step out, I'm gonna do you in\n[Chorus]\nThey come runnin' just as fast as they can\n'Cause every girl crazy 'bout a sharp-dressed man\n[Guitar Solo]\nUh-huh\n[Verse 3]\nTop coat, top hat\nAnd I don't worry 'cause my wallet's fat\nBlack shades, white glove\nLookin' sharp, lookin' for love\n[Chorus]\nThey come runnin' just as fast as they can\n'Cause every girl crazy 'bout a sharp-dressed man\n[Outro]\nOh, you can't lose with the dress I use\nThat's right, real fine"
Do It Again/Billie Jean,Club House,,,,,,,,,,,,,,,,,,,
