song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Hard to Handle,Otis Redding,,7FXuCkl1kfxwS5icDjTwbM,64,2018-05-18,day,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,4,141000,"[Verse 1]\nBaby, here I am, I'm the man on the scene\nI can give you what you want but you got to go home with me\nI've got some good old loving and I got some in store\nWhen I get through throwing it on you you got to come back for more\n[Chorus 1]\nBoys and things will come by the dozen\nBut that ain't nothing but drug store loving\nPretty little thing, let me light your candle\n'Cause mama, I'm sure hard to handle, now, yes I am\n[Verse 2]\nAction speaks louder than word and I'm a man of a great experience\nI know you got you another man but I can love you better than him\nTake my hand, don't be afraid, I wanna prove every word I say\nI'm advertising love for free, so won't you place your ad with me?\n[Chorus 2]\nBoys will come a dime by the dozen\nBut that ain't nothing but ten cent loving\nPretty little thing, let me light your candle\n'Cause mama I'm sure hard to handle, now, yes I am\n[Verse 1]\nBaby, here I am, I'm the man on the scene\nI can give you what you want but you got to go home with me\nI've got some good old loving and I got some in store\nWhen I get through throwing it on you you got to come back for more\n[Chorus 1]\nBoys and things that come by the dozen\nBut that ain't nothing but drug store loving\nPretty little thing, let me light your candle\n'Cause mama, I'm sure hard to handle, now, yes I am\n[Outro]\nGive it to me, I got to have it\nGive it to me, good old loving"
Somebody Cares,Tommy James & The Shondells,,4ViWZ3r1mb9Igr8C3A6DiM,6,1989,year,0.54,0.457,0,-11.879,1,0.0497,0.585,0,0.107,0.815,141.02,4,161427,"[Verse 1]\nIf you think I'd ever leave you\nGirl, you're wrong, I'd never want to\nAnd how could you know that my love is real?\nA-take this kiss, and you'll know how I feel\n[Chorus]\nSomebody cares, and I'm gonna make you see\nSomebody cares, so put your trust in me, baby\n[Verse 2]\nNow the time is going and the sky is cloudy\nThe birds are leaving and the cold is nearing\nA-trust in me and you'll know the reason\nThat our love will last through many a season\n[Chorus]\nSomebody cares, and I'm gonna make you see\nSomebody cares, so put your trust in me, baby\n[Verse 3]\nSo give me a smile and you'll know that our love's true\nDon't be in doubt, 'cause I'd never hurt you\nA-trust in me and you'll know the reason\nThat our love will last through many a season\n[Chorus]\nSomebody cares, and I'm gonna make you see\nSomebody cares, so put your trust in me, baby\nSomebody cares, and I'm gonna make you see\nSomebody cares, so put your trust in me, baby"
Yesterday's Dreams,Four Tops,,3JH5VID00XkKglEZMQTtYO,23,1968-01-01,day,0.514,0.479,8,-13.355,1,0.0348,0.186,1.74e-06,0.0862,0.652,110.059,3,177653,"[Verse 1]\nYesterday's dreams today are sorrow\nJust like your love, girl, fading away\nYesterday's love won't last till tomorrow\nI know you're leaving, but what can I say?\n[Chorus]\nOh (Oh) wish that I could find a way\nTo make you stay; I've got to prove to you\nThat I love you, I need you, oh how I need you\nDon't go (Don't go) don't go (Don't go)\nIf you go, don't you know\nYou're gonna leave me with\n[Verse 3]\nYesterday's dreams though gone and behind us\nThey're lonely reminders of plans that we made\nYesterday's plans today gone forever\nBut they're locked here inside me and they never will fade\n[Chorus]\nAlthough (Although) you may go, time will show me\nDreamin' still, & I always will\n'Cause I love you, I need you, oh how I need you\nDon't you go (Don't go) don't you leave me, baby (Don't go)\nBaby don't you leave me (Don't go) please don't leave me\n(Don't go) here with yesterday's dreams\n[Outro]\nAlthough (Although) you may go, time will show me\nJust dreamin' still, and I always will\nYesterday's dreams are a small pile of ashes\nWith one burning hope that hangs on"
Prayer Meetin',Willie Mitchell,,19YLQaeQT88GJ6nz1IlbNK,24,2014,year,0.74,0.506,6,-8.521,1,0.0496,0.609,0.864,0.0878,0.794,99.825,4,134720,
The Impossible Dream,Roger Williams,,1zuqS73L64T2X6Ny3xHqmn,31,1992-11-24,day,0.226,0.312,5,-13.066,1,0.0312,0.78,0.858,0.533,0.119,96.15,3,183027,"Born free, as free as the wind blows\nAs free as the grass grows\nBorn free to follow your heart\nLive free and beauty surrounds you\nThe world still astounds you\nEach time you look at a star\nStay free, where no walls divide you\nYou're free as the roaring tide\nSo there's no need to hide\nBorn free, and life is worth living\nBut only worth living\n'Cause you're born free\n(Stay free, where no walls divide you)\nYou're free as the roaring tide\nSo there's no need to hide\nBorn free, and life is worth living\nBut only worth living\n'Cause you're born free"
Breaking Up Is Hard to Do,The Happenings,,545TmKBYJTxxwPRkmZAS9h,4,1969,year,0.615,0.619,11,-8.13,0,0.0364,0.574,1.87e-05,0.222,0.823,131.717,4,146667,
Never Going Back,The Lovin' Spoonful,,3Kj1FUd1N1E7whESUWEuKI,21,1969,year,0.5,0.585,7,-9.213,1,0.037,0.468,0.000166,0.142,0.709,135.051,4,171680,"[Verse 1]\nEvery time I see that Greyhound bus\nGo rollin’ down the line\nMakes me wish I'd talked much more to you\nWhen we had all that time\n[Pre-Chorus]\nStill, it’s only wishin’\nAnd I know it’s nothing more, so I’m\n[Chorus]\nNever goin' back, never goin' back, never goin' back\nAh, to Nashville anymore\n[Verse 2]\nOklahoma City\nYes, I know that she won’t treat me cruel\nDenver Colorado\nNever made me feel like such a fool\n[Pre-Chorus]\nThese are only cities\nBut they’re cities without you, so I’m\n[Chorus]\nNever goin' back, never goin' back, never goin' back\nAh, to Nashville anymore"
Mrs. Bluebird - Stereo,Eternity's Children,,4Eur5HL2hyJcMVAa9K5QQT,21,1968,year,0.444,0.451,6,-11.421,0,0.031,0.0228,0.396,0.141,0.711,121.849,4,197653,"[Intro]\n[Chorus]\n[Verse 1]\nMrs. Bluebird, on my shoulder\nHow's  your life since you've gotten older?\nHow's  Mr. Bluebird? Is he well?\nKeepin' warm through the cold spell\n[Chorus]\n[Verse]\nMr. Bluebird, I have told her\nThat  you owe [?]\nYou've  had Julys oh so well\n[?]\n[Chorus]\n[Bridge]\n[Chorus]\n[Verse 1]\nMrs. Bluebird, on my shoulder\nHow's  your life since you've gotten older?\nHow's Mr. Bluebird? Is he well?\nKeepin' warm through the cold spell"
Mr. Bojangles,Jerry Jeff Walker,,51DLN9R1dIqkKnlRsz1kpg,48,1968,year,0.427,0.0801,2,-27.119,1,0.0372,0.748,0.51,0.125,0.78,168.418,3,328147,"[Verse 1]\nI knew a man\n""Bojangles"" and\nHe'd dance for you\nIn worn out shoes\nSilver hair\nA ragged shirt\nAnd baggy pants\nThe old Soft Shoe\n[Refrain 1]\nHe jumped so high\nHe jumped so high\nHe'd lightly touch down\n[Chorus]\nMr. Bojangles\nMr. Bojangles\nMr. Bojangles\nDance\n[Verse 2]\nI met him in\nA cell in New Orleans\nI was\nDown and out\nHe looked to me\nTo be\nThe eyes of age\nAs he spoke right out"
I Heard It Thru The Grapevine,King Curtis,,,,,,,,,,,,,,,,,,,
I Am Your Man,Bobby Taylor & The Vancouvers,,5L7rNqF3pg9YXbCAZxvYkH,17,2007-11-20,day,0.496,0.716,6,-3.399,1,0.0297,0.322,1.78e-05,0.819,0.436,82.784,3,197707,
Give Me One More Chance,Wilmer & the Dukes,,0wIglMt220WW17OGWlU8aF,5,2021-05-06,day,0.542,0.737,9,-6.825,1,0.0386,0.0717,0.000924,0.0511,0.853,127.68,4,139535,
I'm Gonna Do What They Do To Me,B.B. King,,0CCUVuXep0eemhT4jcm4mK,10,1968-01-01,day,0.653,0.498,5,-13.344,0,0.0698,0.528,3.66e-06,0.203,0.764,113.856,4,169104,"The next woman I get\nShe gotta have job\nI'm not tryin' to be no pimp\nI just don't intend to work to hard\nI won't have to buy the groceries\nShe gotta pay the rent\nShe gotta fill up my car every day\nAnd give me account of every dime she spend\nI made up my mind\nIf this is the way life has gotta be\nI'm gonna do the same thing\nThe same thing they been doing to me\nShe gotta make me think she loves me\nBy staying in her place\nAnd sleep in another room\nSo she won't be snorin' in my face\nAnd when I ask her for some money\nTo go out on the town\nI want you to hand it to me smilin'\nAnd don't you have no frown\nI made up my mind baby\nIf this is the way life has gotta be\nYes I'm gonna do the same thing\nThe same thing they been doing to me\nNow when I ask for some money\nTo go out on the town\nI want you to hand it to me smilin'\nAnd don't you be no clown\nNow that might sound cold to ya baby\nYou might think I'm unfair\nBut I've been hurt so many times\nTill I, I really don't care\nI made up my mind baby\nIf this is the way life has gotta be\nI'm gonna do the same thing\nThe same thing they been doing to me"
Anyway That You Want Me,The American Breed,,,,,,,,,,,,,,,,,,,
M'Lady,Sly & The Family Stone,,6GbtYclO9NzN0NLFLmlB7A,25,1968-09,month,0.754,0.876,7,-10.886,1,0.0518,0.134,0.0403,0.483,0.665,125.292,4,166107,
Don't Take It So Hard (feat. Mark Lindsay),Paul Revere & The Raiders,Mark Lindsay,5tP3TltMOc2BbyVWyrKbYC,13,1968-08-07,day,0.612,0.736,1,-8.967,0,0.0412,0.0643,4.66e-06,0.0713,0.742,96.81,4,143133,DON'T TAKE IT SO HARD\nPaul Revere and The Raiders\nI've tried to let you down so easy\nI'd like to still be just a friend\nWe shared such memories together\nBut all good things come to an end\nYou should not take it so hard\nYou should not take it so hard\nYou should not take it so hard\nYou should not take it so hard\nYou should not take it so hard\nYou should not take it so hard\nYou wonder when you are going to see me\nI might just pass this way again\nUntil then don't you wait up for me\nCause now I'm getting in the wind\nDon't you remember what I told you from the start\nWhen people fall in love too much\nIt can cause a broken heart that won't mend easy\nBut if you just wait sometime\nI may come walking to you in the sunshine
Angel of the Morning,Merrilee Rush & The Turnabouts,,27QxL30kLR6RyIjLXCMFdU,46,2004-12-17,day,0.491,0.212,8,-10.478,1,0.0281,0.506,0.00134,0.0563,0.302,81.582,4,192520,"There'll be no strings to bind your hands\nNot if my love can't bind your heart\nAnd there's no need to take a stand\nFor it was I who chose to start\nI see no reason to take me home\nI'm old enough to face the dawn\nJust call me angel of the morning, Angel\nJust touch my cheek before you leave me, baby\nJust call me angel of the morning, Angel\nThen slowly turn away... from me\nMaybe the sun's light will be dim\nAnd it won't matter anyhow\nIf morning's echo says we've sinned\nWell, it was what I wanted now\nAnd if we're the victims of the night\nI won't be blinded by light\nJust call me angel of the morning, Angel\nJust touch my cheek before you leave me, baby\nJust call me angel of the morning, Angel\nThen slowly turn away...\nI won't beg you to stay... with me...\nThrough the tears... of the day....\nOf the years... baby, baby --\nJust call me angel of the morning, Angel\nJust touch my cheek before you leave me, baby\nJust call me angel of the morning, Angel\nJust touch my cheek before you leave me, baby...."
This Guy's In Love With You,Herb Alpert & The Tijuana Brass,,5hffP5gJFe1zByXf7BIeYq,57,1968-05-01,day,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,4,239733,"[Verse 1]\nYou see this guy\nThis guy's in love with you\nYes, I'm in love\nWho looks at you the way I do\nWhen you smile I can tell\nWe know each other very well\nHow can I show you\nI'm glad I got to know you, 'cause\n[Verse 2]\nI've heard some talk\nThey say you think I'm fine\nYes, I'm in love\nAnd what I'd do to make you mine\nTell me now, is it so?\nDon't let me be the last to know\nMy hands are shaking\nDon't let my heart keep breaking, 'cause\n[Chorus]\nI need your love\nI want your love\nSay you're in love\nIn love with this guy\nIf not, I'll just die\n[Bridge]\nTell me now, is it so?\nDon't let me be the last to know\nMy hands are shaking\nDon't let my heart keep breaking, 'cause\n[Chorus]\nI need your love\nI want your love\nSay you're in love\nIn love with this guy\nIf not, I'll just die"
Reach Out Of The Darkness,Friend & Lover,,3DrlHWCoFqHQYGwE8MWsuv,45,1968-01-01,day,0.637,0.432,2,-13.219,1,0.033,0.0267,0.0185,0.0756,0.856,116.421,4,190707,"I think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nReach out in the darkness\nReach out in the darkness\nReach out in the darkness\nAnd you may find a friend\nI knew a man that I did not care for\nAnd then one day this man gave me a call\nWe sat and talked about things on our mind\nAnd now this man, he is a friend of mine\nReach out in the darkness\nReach out in the darkness\nReach out in the darkness\nAnd you may find a friend\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nDon't be afraid of love\nDon't be afraid\nDon't be afraid, don't be afraid to love\nListen to me\nEverybody needs a little love\nEverybody needs somebody\nThat they can be thinking of"
Two-Bit Manchild,Neil Diamond,,6C6m2tqQliQ6wReSb30jKJ,15,1968-10-15,day,0.565,0.673,7,-12.46,1,0.0356,0.489,0.00677,0.236,0.895,89.028,4,187600,"I'm walkin'\nBut I'm going nowhere at all\nI'm 'bout to head any place in the world\nBut the place that I am\nI'm talkin'\nHey, heh, heh\nBut baby, you don't understand\nNa na na na na na na na na\nBad times, I can't take 'em\nGood times, got to make 'em\nGot to find 'em, got to taste 'em\nHey, and I do, I say I do\nMama I do\nTwo bit manchild I was\nBorn for nothin' mostly\nGood time with sometime women\nNothin' ain't ever hold me\nYou can't change me none\nNa na na na na\nYou want me\nAnd I can't deny , I 'm a man\nBut I go no eyes for a tight pair of shoes\nWhen my bare feet'll do\nYou need me\nHey, heh, heh\nThe wind is where I got my roots\nNa na na na na na na na na\nBad times, I can't take 'em\nGood times, got to make 'em\nGot to find 'em, got to taste 'em\nHey and I do, I say I do\nMama I do......\nTwo bit manchild I was\nBorn for nothin' mostly\nGood times with sometime women\nNothin' ain't ever hold me\nYou can't change me none\nNa na na na na"
Competition Ain't Nothin',Little Carl Carlton,,,,,,,,,,,,,,,,,,,
Happy,Nancy Sinatra,,2MhIpJoV2oma1wSKZaDJgE,17,2021-02-05,day,0.691,0.482,10,-11.643,1,0.0931,0.252,0,0.0735,0.788,122.232,4,156347,"Lonliness is nothin' new\nI've lived with it my whole life through\nSo look out gloom\nI'm makin' room for happy happy\nThrough with walkin' sadness street\nI'm dancin' on these smilin' feet\nOh, blues be gone\nI'm turnin' on with happy happy\nAnd should he need me\nWell I'll be right there\nI don't care, anywhere\nAnd should he want me\nI'll say this is it, the lamp is lit\nHere we go, here we go\nUp to where our mind are free\nAnd ev'ryday's philosophy\nSays life is wild be like a child\nCalled happy happy"
Mister Bo Jangles,Bobby Cole,,,,,,,,,,,,,,,,,,,
Montage From How Sweet It Is (I Know That You Know),The Love Generation,,,,,,,,,,,,,,,,,,,
Soul Meeting,The Soul Clan,,,,,,,,,,,,,,,,,,,
Mister Nico,Four Jacks And a Jill,,5Lu7IAEgjNF7n4s1osxPvQ,3,1968-04-22,day,0.557,0.433,9,-14.577,1,0.0393,0.275,0.00715,0.234,0.392,128.466,4,138960,
The Look Of Love,Sergio Mendes & Brasil '66,,6QeXqr6JQInV8Q8WDndmBn,39,1966-01-01,day,0.644,0.449,0,-14.863,1,0.0326,0.79,4.44e-05,0.0686,0.669,114.929,4,166067,"The look of love is in your eyes\nA look your smile can't disguise\nThe look of love is saying so much more than just words could ever say\nAnd what my heart has heard, well it takes my breath away\nI can hardly wait to hold you\nFeel my arms around you\nHow long I have waited\nWaited just to love you\nNow that I have found you\nDon't ever go You've got the\nLook of love, it's on your face\nA look that time can't erase\nBe mine tonight, let this be just the start of so many nights like this\nLet's take a lover's vow and then seal it with a kiss\nI can hardly wait to hold you\nFeel my arms around you\nHow long I have waited\nWaited just to love you\nNow that I have found you\nDon't ever go\nDon't ever go\nI love you so\nI love you so\nI love you so"
"Face It Girl, It's Over",Nancy Wilson,,7tmxs6OLPktPdNVrJgKWEN,17,1968-05-01,day,0.558,0.459,3,-9.562,1,0.0383,0.547,0,0.049,0.566,83.255,4,156572,"[Verse 1]\nWhen you look into his eyes\nAnd he turns away\nWhen you're at a corner table\nAnd there's nothing much to say\n[Chorus]\nDoes he have to draw you pictures?\nDoes he have to spell it out?\nFace it girl, it's over\nWhoa, yeah, it's over\n[Verse 2]\nWhen he glances at his watch\nAnd it isn't late\nAnd you try to amuse him\nBut he doesn't concentrate\n[Chorus]\nJust how plainly can he tell you\nDoes he have to shout out loud?\nFace it, girl, oh yeah, it's over\n[Bridge]\n(\nWhat's the use\n) What's the use in hanging on\nWhile he slowly slips away from you?\nDon't go along for the ride\nKeep some semblence of pride\nThere's really nothing else you can do\nThere ain't nothing you can do, girl\nThere ain't nothing you can do, girl\n[Verse 3]\nWell, the time has come, I know, for our last goodbye\nGuess I'll have to go on living, when it's easier to die\nGive me strength enough to take it\nTake it like a woman should"
Eleanor Rigby,Ray Charles,,0fYDhNcAMMrZbh3i5XdVTy,34,2021-08-27,day,0.388,0.428,0,-11.281,1,0.0364,0.656,0,0.103,0.508,116.516,4,180373,"[Verse 1]\nEleanor Rigby\nPicks up the rice in the church where a wedding has been\nLives in a dream\nWaits at the window\nWearing the face that she keeps in a jar by the door\nWho is it for?\n[Pre-Chorus]\nAll the lonely people, where do they all come from? Yeah\nAll the lonely people, where do they all belong?\n[Chorus]\nI look at all those lonely people\nI look at all those lonely people now\n[Verse 2]\nFather McKenzie\nWriting the words of a sermon that no one will hear\nNo one comes near\nLook at him working\nDonning his socks in the night when there's nobody there\nWhat does he care?\n[Pre-Chorus]\nI heard him say\nAll the lonely people (\nI look at all the lonely people\n)\nWhere do they all come from?\nHe turned to me and he said\nAll the lonely people, yeah (\nI look at all the lonely people\n)\nWhere do they all belong now?\n[Chorus]\nI look at all the lonely people (\nPeople\n), yeah, (\nPeople\n)\nI look at all the lonely people (\nPeople\n), oh, (\nPeople\n)\n[Verse 3]\nEleanor Rigby\nDied in the church and was buried along with her name\nNobody came\nAnd Father McKenzie\nWiping the dirt from his hands as he walked from the grave\nNo one was saved"
Here Comes The Judge,Shorty Long,,3sWVdMFlcUzA8p93yIjR2f,31,2007-11-20,day,0.636,0.851,0,-4.657,1,0.177,0.193,0,0.238,0.551,115.9,4,154720,"[Intro]\nHear ye, hear ye\nThe court's in session\nThe court's in session, now\nHere comes the judge\nHere comes the judge\n[Chorus]\nHere comes the judge\nHere comes the judge\nHere comes the judge, y'all\nHere comes the judge\n[Verse 1]\nStop eatin' that fudge\n'Cause here comes the judge\nDon't nobody budge\n'Cause here comes the judge\nJudge Shorty is presidin' today\nAnd he don't take no stuff from nobody\nNo kind of way\nHey boy, take off that hat\nWhere do you think you're at\nI know where you gon' be\nIf you don't heed my plea\nI'm here to tell you\n[Pre-Chorus]\n(Court's in session)\nOrder in the court, now\n(Court's in session)\nCan't nobody smoke now\nHere comes the judge\nHere comes the judge\n[Chorus]\nHere comes the judge\nHere comes the judge\nHere comes the judge, y'all\nHere comes the judge"
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,,2fDHuS1PTkHBbCWWZF1ph9,69,1968-05-01,day,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,4,162653,"[Verse 1]\nI hear the train a-comin', it's rolling 'round the bend\nAnd I ain't seen the sunshine since I don't know when\nI'm stuck in Folsom prison, and time keeps draggin' on\nBut that train keeps a-rollin' on down to San Antone\n[Verse 2]\nWhen I was just a baby, my mama told me, ""Son\nAlways be a good boy, don't ever play with guns""\nBut I shot a man in Reno just to watch him die\nWhen I hear that whistle blowin', I hang my head and cry\n[Verse 3]\nI bet there's rich folks eatin' in a fancy dining car\nThey're probably drinkin' coffee and smoking big cigars\nWell, I know I had it coming, I know I can't be free\nBut those people keep a-movin', and that's what tortures me\n[Verse 4]\nWell, if they freed me from this prison, if that railroad train was mine\nI bet I'd move it on a little farther down the line\nFar from Folsom prison, that's where I want to stay\nAnd I'd let that lonesome whistle blow my blues away"
Dreams Of The Everyday Housewife,Wayne Newton,,,,,,,,,,,,,,,,,,,
Baby You Come Rollin' Across My Mind,The Peppermint Trolley Company,,,,,,,,,,,,,,,,,,,"Every now and then I see you again\nBaby, you come rollin' 'cross my mind\nEvery once or twice the feeling's kinda nice\nBaby, you come rollin' 'cross my mind\nBaby, you come rollin' 'cross my mind\nEvery other day since you've been away\nBaby, you come rollin' 'cross my mind\nWhen I think I'm free, you sneak up on me\nBaby, you come rollin' 'cross my mind\nBaby, you come rollin' 'cross my mind\nIn the windows of the stores\nIn the darkened pawn shop doors\nIn the pounding summer rain\nYou'll come back to me again\nAnd when the feeling comes, it's like a thousand drums\nPounding in my heart since we've been apart\nBaby, you come rollin' 'cross my mind\nBaby, you come rollin' 'cross my mind\nIn the morning aftermath\nYou come back across my path\nAnd when the feeling comes, it's like a thousand drums\nAre pounding in my heart since we've been apart\nBaby, you come rollin' 'cross my mind\nBaby, you come rollin' 'cross my mind"
The Name of Life,DJ SLY,,1ZNuoYIE2FHrS58sz0jxWu,33,2018-10-10,day,0.639,0.834,0,-4.269,1,0.0274,0.0347,0.6,0.199,0.522,97.999,4,266560,
Send My Baby Back,Freddie Hughes,,6E38X2GiWcO44MqZ7Ow20y,13,1968-01-14,day,0.389,0.564,7,-4.596,1,0.0281,0.353,0,0.793,0.632,102.738,3,190480,
Never Give You Up,Jerry Butler,,1SIzNPyqXPvSXUWx0xaCXS,49,1968-11-01,day,0.6,0.553,0,-6.946,1,0.0282,0.747,1.12e-06,0.173,0.792,83.625,4,179147,"[Chorus]\nNever gonna give you up\nNo matter how you treat me\nNever gonna give you up\nSo don't you think of leavin'\n[Verse 1]\nGirl, you treat me bad and I know why\nYeah, I've seen you runnin' around with another guy\nAnd you think if you hurt me that I'll go away\nMade it up in my mind that I'm here to stay\nSo tell him\n[Chorus]\n(Never gonna give you up)\nWhisper in his ear\n(No matter how you treat me)\n(Never gonna give you up)\nYou tell him that Jerry said he'll never let you go\n(So don't you think of leavin')\n[Post-Chorus]\nHey, don't you understand\nWhat you're doing to the man?\n[Verse 2]\nDo you see these tears here in my eyes?\nAin't no use in me lyin' 'cause I really cried\nYou think you're gonna take me and put me on the shelf?\nGirl, I'd rather die than see you with somebody else\n[Chorus]\nSo throw it out of your mind\n(Never gonna give you up)\nI'll never leave you\n(No matter how you treat me)\nThough you grieve me and deceive me, mama, yeah\n(Never gonna give you up)\n(So don't you think of leavin')"
She's A Heartbreaker,Gene Pitney,,6epd0c51hb1RDYDT5VpFOA,21,1972,year,0.702,0.874,0,-8.073,1,0.0382,0.396,0.0572,0.114,0.901,127.074,4,197400,"I've got another heartbreaker on my hands\nGirl, I can't stand up to you and be a normal man\nMy heart can't take it, I'm fallin' in love with you\nYou'll trap me into doin' things I wouldn't ordinarily do\nYou're dynamite, you've got me uptight\nThe way you sock it to me, girl, you're outta sight\nHeartbreaker, heartbreaker\nHeartbreaker, heartbreaker\nShe's a heartbreaker and all my buddies know\nShe makes me feel like a king behind closed doors\nWhen we're out on a date and none of it shows\nShe makes me feel like the lowest man on the totem pole\nShe's dynamite, she's got me uptight\nThe way you sock it to me, girl, you're outta sight\nHeartbreaker, heartbreaker\nHeartbreaker, heartbreaker\nWhat a heartbreaker, the devil on wheels\nWhatever you got, you sure make me feel real\nI'll keep on hangin' out, hangin' in as long as I can\nI can't help myself, here I go again\nYou're dynamite, you've got me uptight\nThe way you sock it to me, girl, you're outta sight\nHeartbreaker, heartbreaker\nHeartbreaker, heartbreaker\nHeartbreaker, heartbreaker\nHeartbreaker, heartbreaker\nMy heartbreaker, heartbreaker\nOh heartbreaker, heartbreaker"
Your Love Is,People of The Earth,,5dcuWPUFNrrSfoXnAf1Cru,36,2020-11-06,day,0.754,0.699,8,-7.581,0,0.0358,0.0195,0.000101,0.0668,0.911,118.027,4,246229,"I love you, I love you, I love you, yes I do\nBut the words won't come & I don't know what to say\nI should tell you, I love you, I do\nMy words should explain, but my words won't come\nI shouldn't hide my love deep inside\nMy words should explain, but my words won't come\nI should tell you just how I feel, & I keep tryin'\nBut something holds me back when I try to tell you\nCHORUS:\nI love you, I love you, I love you, yes I do\nI love you, I love you, I love you, yes I do\nBut the words won't come & I don't know what to say\nIf I can find the words in my mind\nThe words could explain, but the words won't come\nIf you can see what you mean to me\nMy words should explain, but my words won't come\n& oh how hard I try to tell you I love you\nBut something holds me back when I try to tell you\n(chorus)\n(instrumental)\n& I don't know what to say\n& oh how hard I try to tell you I love you\nBut something holds me back when I try to tell you\n(chorus x2; 2nd time, minus last line)"
I'm a Midnight Mover,Wilson Pickett,,1wGeHxQTeDRt4rYO4tMB6a,19,1968,year,0.782,0.658,9,-11.778,1,0.0426,0.265,0,0.118,0.892,116.608,4,146053,"Im a midnight mover, huh! all the night through\nIm a midnight teaser huh! real soul pleaser\nIm a midnight hurter (a midnight hurter)\nAll night lover, look-a-here, (and a lover)\nTrust in me when you're down and out\n(please baby) I will always bring you out (ooo)\nThey call me the midnight mover, oh yeah\nAy! Im a midnight walker, sweet soul talker\nIm a midnight creeper, all day sleeper\nIm a midnight rover, I have to look things over\nLeave your love light shinin bright (please baby)\nMakes me know that everythings alright\nAy! Ah! Im a mover, groover, teaser, pleaser\nHurter, lover, Wow! talker, OW!\nGot to be a midnight mover, (whoa)\nGot to be a midnight groover, (whoa)\nGot to be a midnight teaser, (whoa)\nGot to be a real soul pleaser, (whoa)\nGot to be a midnight hugger,(whoa)\nGot to be a mignight lover,(whoa)\nGot to be a midnight walker,(whoa)\n(A midnight walker, whoa)\nI got to be a midnight talker, whoa\nI midnight pleaser.........fades"
Here Comes The Judge,Pigmeat Markham,,20WgikhqE0cdDqApl9eVKB,37,2011-01-01,day,0.746,0.648,5,-11.273,1,0.459,0.616,0,0.623,0.808,98.359,4,159987,"[Intro: Pigmeat Markham]\nHear ye, hear ye\nThis court is now in session\nHis honor Judge Pigmeat Markham residing...\n[Verse 1]\nHear ye, hear ye, the court of swing\nIs just about ready to do that thing\nI don't want no tears, I don't want no lies\nAbove all, I don't want no alibis\nThis judge is hip, and that ain't all\nHe'll give you time if you're big or small\nFall in line, a-this court is neat\nPeace, brotha....\n[Chorus: the courtroom]\nUh-oh, here Come the Judge, here Come the Judge\nEverybody know that he is the judge\nEverybody, near and far\nI'm going to Paris, to stop this war\nAll those kids gotta listen to me\nCause I am the judge, and you can plainly see\nI want a big, round table when I get there\nI won't sit down until ones are square\nI'm gonna lay down the law, they bet'not budge\nI bust some heads because I am the judge\n[Chorus: the courtroom]\nHe is the judge, he is the judge\nEverybody know that he is the judge\n[Interlude 1]\n*Music stops, snare drum imitates knock*\nMan: Who's there\nJudge: Eyes\nMan: 'Eyes' who?\nJudge: Eyes your next-door neighbor\n*Courtroom laughs, Judge bangs gavel*"
MacArthur Park,Richard Harris,,5DBEFajBEaHgbbwe7oN0KP,45,1968-01-01,day,0.246,0.343,10,-15.643,1,0.0303,0.796,0.483,0.143,0.374,170.276,3,450107,"[Verse 1]\nSpring was never waiting for us, girl\nIt ran one step ahead\nAs we followed in the dance\nBetween the parted pages \nand were pressed\nIn love's hot, fevered iron\nLike a striped pair of pants\n[Chorus]\nMacArthur's Park is melting in the dark\nAll the sweet green icing flowing down\nSomeone left the cake out in the rain\nI don't think that I can take it\n'Cause it took so long to bake it\nAnd I'll never have that recipe again\n, oh no\n[Verse 2]\nI recall the yellow cotton dress\nFoaming like a wave\nOn the ground around your knees\nThe birds like tender babies in your hands\nAnd the old men playing checkers\nBy the trees\n[Chorus]\nMacArthur's Park is melting in the dark\nAll the sweet green icing flowing down\nSomeone left the cake out in the rain\nI don't think that I can take it\n'Cause it took so long to bake it\nAnd I'll never have that recipe again, oh no"
