song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Natural Born Lover,Fats Domino,,6IXxNV2tkhFtjrevUSXOto,18,1960-08-07,day,0.437,0.256,7,-15.089,1,0.0295,0.00751,0.562,0.277,0.761,86.431,4,279493,"I've done got over, yes I've done got over at last\nI've done got over, yes I've done got over at last\nI'm a natural born lover since I got rid of all my trav'lin\nYes I've done got over at last\nNo more crying, no more sighing, no more walking the floor over you\nNo more crying, no more signing, no more walking the floor over you\nI'm a natural born lover, since I got rid of all my trav'lin\nYes I've done got over at last"
Rudolph the Red-Nosed Reindeer,The Melodeers,,1LrAik0nHEqdUdNp7Q1OdL,0,2021-12-17,day,0.293,0.781,0,-4.956,1,0.0504,0.682,1.73e-05,0.552,0.768,189.867,4,133068,
Rambling Sailor,The Slocan Ramblers,,4mHwuovUFonfDDdAaCP9Rg,4,2015-07-16,day,0.72,0.525,11,-8.677,1,0.0358,0.797,0.000128,0.0695,0.761,94.521,4,222560,
Gloria's Theme - from 'Butterfield 8',Adam Wade,,7C78szUMd0s1VKmrwada3n,0,2011-07-04,day,0.166,0.22,5,-15.353,0,0.0311,0.875,5.94e-06,0.118,0.168,63.347,3,172440,
Send Me the Pillow You Dream On (feat. Jim Ed Brown),The Browns,Jim Ed Brown,4RtUXIA2fQOMhuNdWsGUEv,22,1996-01-30,day,0.391,0.327,11,-11.109,1,0.0269,0.929,0.00382,0.131,0.351,97.994,4,135133,
Ramona,The Blue Diamonds,,2Xt3YSFvqe5AzRbVrETVbv,40,2008-01-01,day,0.493,0.603,4,-9.824,1,0.0411,0.152,9.23e-05,0.147,0.657,139.13,4,147924,
Have You Ever Been Lonely (Have You Ever Been Blue),Teresa Brewer,,7d5DaXxZVLC2aww0lDSQOs,12,1995-01-01,day,0.504,0.377,10,-11.852,1,0.033,0.887,6.97e-06,0.172,0.409,103.195,4,136560,"Have you ever been lonely\nHave you ever been blue\nHave you ever loved someone\nJust as I love you\nCan't you see I'm sorry\nFor each mistake I've made\nCan't you see I've changed, dear\nCan't you see I've paid\nBe a little forgiving\nTake me back to your heart\nHow can I go on living\nNow that we're apart\nIf you knew what\nI've been through\nYou would know why I ask you\nHave you ever been lonely\nHave you ever been blue\nBe a little forgiving\nTake me back to your heart\nHow can I go on living\nNow that we're apart\nIf you knew what\nI've been through\nYou would know why I ask you\nHave you ever been lonely\nHave you ever been blue\nSo lonely and blue"
Someday You'll Want Me To Want You,Brook Benton,,3R8WrZ6UsjLpxOl6jXWRIu,9,1989-01-01,day,0.483,0.305,3,-15.917,1,0.0323,0.515,9.36e-05,0.249,0.64,89.664,3,146133,
Child of God,Bobby Darin,,6fVssKMWZYFbiGEB8fvXWJ,4,1960,year,0.643,0.525,0,-9.457,1,0.117,0.749,0.0,0.466,0.9,78.36,4,119867,"If anybody asked you who I am\nWho I am, who I am\nIf anybody asked you who I am\nTell them I'm a child of God\nPeace on earth and Mary rock at the cradle\nRock at the cradle, rock at the cradle\nPeace on earth and Mary rock at the cradle\nChrist child born in glory\nIf anybody asked you who I am\nWho I am, who I am\nIf anybody asked you who I am\nTell them I'm a child of God\nThe little cradle rocks tonight in glory\nTonight in glory, tonight in glory\nThe little cradle rocks tonight in glory\nChrist child born in glory\nIf anybody asked you who I am\nWho I am, who I am\nIf anybody asked you who I am\nTell them I'm a child of God\nDo you believe a-He was born in a stable\nBorn in a stable, born in a stable?\nDo you believe He was born in a stable?\nChrist child born in glory"
Georgia on My Mind - Original Master Recording,Ray Charles,,47mA6f44zxLtdATOoY7GjN,57,1960-09-01,day,0.138,0.399,7,-8.756,1,0.0311,0.782,3.65e-06,0.188,0.296,179.93,4,217415,"[Verse 1]\nGeorgia\nGeorgia\nThe whole day through\n(The whole day through)\nJust an old, sweet song\nKeeps Georgia on my mind\n(Georgia on my mind)\n[Verse 2]\nI said a-Georgia\nGeorgia\nA song of you\n(A song of you)\nComes as sweet and clear\nAs moonlight through the pines\n[Refrain]\nOther arms a-reach out to me\nOther eyes smile tenderly\nStill, in the peaceful dreams, I see\nThe road leads back to you\n[Verse 3]\nI said, Georgia, oh, Georgia\nNo peace I find (No peace I find)\nJust an old, sweet song\nKeeps Georgia on my mind\n(Georgia on my mind, oh)\n[Refrain]\nOther arms a-reach out to me\nOther eyes smile tenderly\nStill, in peaceful dreams, I see\nThe road leads back to you\n[Verse 4]\nOh, oh\nGeorgia\nGeorgia\nNo peace, no peace I find\nJust an old, sweet song\nKeeps Georgia on my mind\n(Georgia on my mind)"
I Want To Be Wanted (Per Tutta La Vita),Brenda Lee,,03cB3gd91JsP3bCERC6Lmf,32,1960-10-10,day,0.515,0.412,8,-6.322,1,0.0277,0.593,0.0,0.218,0.392,107.61,3,185960,"(Wanted, wanted)\nAlone, so alone that I could cry\nI want to be wanted (wanted)\nAlone, watching lovers passing by\nI want to be wanted\nWhen I am kissed\nI want his lips to really kiss me\nWhen we're apart\nI want his heart to really miss me\nI want to know\nHe loves me so his eyes are misting\nThat's the way I want to be loved\nAlone, just my lonely heart knows how\nI want to be wanted (wanted) right now\nNot tomorrow, but right now\nI want to be wanted\nI want someone\nTo share my laughter and my tears with\nSomeone I know\nI'd love to spend a million years with\nWhere is this someone somewhere meant for me?\n(Alone) Just my lonely heart knows how\nI want to be wanted (right now)\nNot tomorrow, but right now\nI want to be wanted\nI want someone\nTo share my laughter and my tears with\nSomeone I know\nI'd love to spend a million years with\nWhere is this someone somewhere meant for me?\n(Someone, somewhere) Meant for me"
Don't Go To Strangers,Etta Jones,,6cRsRBzSaGwfnMMqNSjtFY,51,1960-01-01,day,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,4,228360,"[Verse 1]\nBuild your dreams to the stars above\nBut when you need someone true to love\nDon't go to strangers, darling, come on to me\n[Verse 2]\nPlay with fire 'til your fingers burn\nAnd when there's no place for you to turn\nDon't go to strangers, darling, come on to me\n[Bridge]\nFor when you hear a call to follow your heart\nYou follow your heart, I know\nI've been through it all and I'm an old hand\nAnd I'll understand if you go\n[Verse 3]\nSo make your mark for your friends to see\nBut when you need more than company\nDon't go to strangers, come on to me\n[Guitar solo]\n[Verse 3]\nMake your mark for your friends to see\nBut when you need more than company\nDon't go to strangers, darling, come on to me"
Sleep,Little Willie John,,3EzoytHR3e7E47gJJurWf4,13,1976,year,0.369,0.522,8,-12.733,1,0.0342,0.407,0.000109,0.134,0.769,93.863,4,175053,"(Earl Liebieg) 1923\nPop Chart #13 Sep 5, 1960 King Single #5394\nWith Jimmy Palmer-piano, Fred Jordan-guitar\nWilliam Willis-bass, Phillip Paul-drums, unk strings\nIntro: instrumental & strings\nSleep, sleep, sleep\nHow we love to sleep\nAt the close of day\nWhen the joys of the day fade away\nAnd the mem'ries sweet\nOf the days repeat\nIn our dreams they creep\nWhile we sleep, sleep, sleep\nSleep, sleep, sleep\nHow we love to sleep\nAt the close of day\nA-when the joys of the day fade away\nAnd the mem'ries sweet\nOf the days repeat\nIn our dreams they creep\nWhile we sleep, sleep, sleep\n(Instrumental, strings & organ)\nSleep, sleep, sleep\nHow we love to sleep\nAt the close of day\nWhen the joys of the day fade away\nAnd the mem'ries sweet\nOf the days repeat\nIn our dreams they creep\nWhile we sleep, sleep, sleep"
Blue Angel,Roy Orbison,,4LRhSbyCwaaKTBfeeizCm4,40,1961,year,0.413,0.508,5,-8.936,1,0.0261,0.546,0.0,0.0964,0.677,105.514,4,171360,"Sha la la, dooby wah\nDum dum dum, yeh yeh, um\nSha la la, dooby wah\nDum dum dum, yeh yeh um\nOh blue angel, don't you cry\nJust because he said goodbye\nOh, ahh ahh ahh\nNo don't cry\nOh blue angel, have no fear\nBrush away lonely teardrops\nHey hey, whoa whoa\nWell love's precious flame can just burn in vain\nBut you're not to blame\nYou thought love was a game and it's oh such a shame\nBut don't you cry, don't sigh, I'll tell you why\nI'll never say goodbye blue angel\nSha la la, dooby wah\nDum dum dum, yeh yeh, um\nWah wah wah wah\nDum dum dum dum dum dum\nWe'll have lovin' so fine\nMagic moments divine\nIf you'll just say you're mine\nI'll love you till the end of time\nDon't you worry your pretty head\nI'll never let you down\nI'll always be around\nBlue angel\nSha la la, dooby wah\nDum dum dum, yeh yeh, um\nBlue angel\nSha la la"
The Bells,James Brown & The Famous Flames,,3x4fGKJ2z4uSxMtzsWtRcN,11,1961-01-01,day,0.593,0.112,4,-18.801,1,0.0434,0.779,0.0593,0.244,0.223,65.376,4,174507,"[Verse]\nThere are four black horses\nWith eyes of flaming red\nTheir rovers are tied with ribbing\nAll around my baby's head\nThe bells are ringing and their sail is going to sea\nYes i know why they're ringing\nThey ring on for me\nOh yea\nI wish i could see my baby\nThis can't happen to me\nNo, ...\nBaby please forgive me\nI know i've caused you pain\nI'll place your tears with diamonds\nJust to see your face again\nThe bells are ringing and they say i'll go and see\nYes, i know why they're ringing\nThey're ringing out for me\nYea\nAshes into ashes\nDust to dust\nAshes into ashes"
To Each His Own,The Platters,,56ZVFMZT1OJK8h5fnsk0Yp,16,1991-01-01,day,0.418,0.194,3,-14.355,0,0.0352,0.927,2.67e-06,0.179,0.403,116.011,3,168600,"A rose must remain with the sun and the rain\nOr its lovely promise won't come true\nTo each his own, to each his own\nAnd my own is you\nWhat good is a song if the words just don't belong?\nAnd a dream must be a dream for two\nNo good alone, to each his own\nFor me there's you\nCHORUS\nIf a flame is to grow there must be a glow\nTo open each door there's a key\nI need you, I know, I can't let you go\nYour touch means too much to me\nTwo lips must insist on two more to be kissed\nOr they'll never know what love can do\nTo each his own, I've found my own\nOne and only you\nREPEAT FROM CHORUS"
I Missed Me,Jim Reeves,,4m3Q6C3o1jYamTikYAm1CI,29,1997-02-14,day,0.474,0.199,7,-17.58,1,0.028,0.811,0.00142,0.135,0.302,85.011,3,153667,"Last night was the worst night of my life no doubt\n'Cause while I stayed at home someone else took you out\nI cried 'cause I love you with all of my might\nAnd I missed me, how I missed me at your house last night\nChorus:\nI missed holding hands walking out on your lawn\nI missed the sweet kiss that was mine for so long\nWere you happy with new arms\nWrapped around you so tight\nI missed me, how I missed me at your house last night\n--- Instrumental ---\nDid the neighbours say they noticed anything strange\nLike a different car parked in your drive for a change\nDid they watch as he kissed you beneath the porch light\nDid they miss me like I missed me at your house last night\nChorus:\nI missed holding hands walking out on your lawn\nI missed the sweet kiss that was mine for so long\nWere you happy with new arms\nWrapped around you so tight\nI missed me, how I missed me at your house last night..."
Ruby Duby Du,Tobin Mathews Orchestra,,7FoaiFjaAwad3JIi2oki7z,2,1960-08-21,day,0.791,0.375,7,-11.388,1,0.0445,0.587,0.918,0.0968,0.578,110.874,4,164677,
Blue Christmas (feat. Jim Ed Brown),The Browns,Jim Ed Brown,5OWcriZOmfyk6RMI0QxeFg,3,2013-08-02,day,0.628,0.204,2,-15.086,1,0.0263,0.918,0.0,0.161,0.456,101.015,4,130587,"I'll have a blue Christmas without you;\nI'll be so blue thinking about you\nDecorations of red\nOn a green Christmas tree\nWon't mean a thing dear\nIf you're not here with me\nI'll have a blue Christmas, that's certain;\nAnd when the blue heartache starts hurting\nYou'll be doing all right\nWith your Christmas of white\nBut I'll have a blue, blue Christmas\n(Blue Christmas, Blue Christmas)\nYou'll be doing all right\nWith your Christmas of white\nBut I'll have a blue, blue Christmas\nI'll have a blue, blue Christmas..."
You Talk Too Much,Joe Jones,,6cUIm6LO1lcMfDlBeGa4H4,29,2012-01-01,day,0.756,0.739,2,-4.978,1,0.0377,0.605,4.2e-06,0.0736,0.614,125.643,4,152880,You talk too much\nYou worry me to death\nYou talk too much\nYou even worry my pet\nYou just talk\nTalk too much\nYou talk about people\nThat you don't know\nYou talk about people\nWherever you go\nYou just talk\nTalk too much\nYou talk about people\nThat you've never seen\nYou talk about people\nYou can make me scream\nYou just talk\nYou talk too much\nYou talk too much\nYou worry me to death\nYou talk too much\nYou even worry my pet\nYou just talk\nTalk too much\nYou talk about people\nThat you don't know\nYou talk about people\nWherever you go\nYou just talk\nTalk too much\nYou talk about people\nThat you've never seen\nYou talk about people\nYou can make me scream\nYou just talk\nTalk too much
Artificial Flowers,Bobby Darin,,7LRlsrrX3IT7nyLUz1fT94,29,2004-11-23,day,0.36,0.577,10,-6.611,1,0.0677,0.692,0.0,0.143,0.837,175.203,4,198773,Alone in the world\nWas poor little Anne\nAs sweet a young child as you'd find\nHer parents had gone\nTo their final reward\nLeaving their baby behind\nDid ya hear?\nThis ... poor little child\nWas only nine years of age\nWhen mother and dad went away\nStill she bravely worked\nAt the one thing she knew\nTo earn her few pennies a day\nShe made artificial flowers\nArtificial flowers\nFlowers for ladies of fashion to wear\nShe made artificial flowers\nYa know ... those artificial flowers\nFashioned from Annie's despair\nWith paper and shears\nWith some wire and wax\nShe made up each tulip and mum\nAs snowflakes drifted\nInto her tenement room\nHer baby little fingers grew numb\nFrom making artificial flowers\nThose artificial flowers\nFlowers for ladies of high fashion to wear\nShe made artificial flowers\nArtificial flowers\nMade from Annie's despair
Alabam,Pat Boone,,,,,,,,,,,,,,,,,,,
Togetherness,Frankie Avalon,,3Rgj7c9bqmB8edEtBdo7uG,5,2021-05-28,day,0.578,0.287,0,-15.654,1,0.03,0.816,1.18e-06,0.23,0.74,119.034,4,154358,"Two hearts are\nBetter than one heart\nFour lips are sweeter than two\nCome close to me\nLet's kiss and see\nWhat togetherness, can do\nTwo dreams are\nBetter than one dream\nFour arms can make them come true\nLet's pool our love\nFollow the school\nLove togetherness, right through\nThere's strength in numbers\nEverybody knows\nBetween us, we'll have\nTwenty fingers, twenty toes\nNo one should ever be lonely\nNo one should ever be blue\nLove's not for one\nIt's made for two\nSo together let's find\nTogetherness, for two\n(Let's pool our love\nFollow the rules\nLove togetherness\nRight through)\nThere's strength in numbers\nEverybody knows\nBetween us we'll have\nTwenty fingers, twenty toes\nNo one should ever be lonely\nNo one should ever be blue\nLove's not for one\nIt's made for two\nSo together let's try\nTogetherness, for two"
My Dearest Darling,Etta James,,5jcNL4DreI4z4XnTfsx9SQ,48,1960,year,0.554,0.345,8,-7.87,1,0.027,0.58,6.1e-05,0.348,0.542,104.737,3,180667,"[Verse 1]\nAll I need\nIs someone like you\nMy dearest darling\nPlease love me to\nWithin my heart\nI pray your answer's yes\nI'll make your life\nFull of happiness\n[Chorus]\nI'll be there by your side\nOh\nI pledge my love to you\nWith God as our guide\nUnh\nMy dearest darling\nI offer you my heart\nOh, yeah\nWhenever you need me\nI'll..\nI'll be there by your side\n[Chorus]\nOh\nI pledge my love to you\nWith God as our guide\nOh\nNothing, nothing\nNothing in this world\nCan keep us apart\nUnh\nMy dearest darling\nI'm offering you my heart"
Dear John,Pat Boone,,,,,,,,,,,,,,,,,,,
Wait For Me,The Playmates,,,,,,,,,,,,,,,,,,,"(Wait wait for me wait wait for me\nJohnny wait for me)\nWhen I first met her she was only three\nAnd I remember how she followed me\nShe was always getting in my way\nAnd I still yes I still can hear her say\n(Wait for me wait for me Johnny please wait for me\nI love you more than I can hardly stand\nWait for me wait for me Johnny please wait for me\nI'll grow up just as fast as I can\nWait for me wait for me wait for me wait for me)\nAs we grew older she would always wait\nShe'd wait for me by the schoolyard gate\nI would yell at her to go away\nAnd I still yes I still can hear her say\n(Wait for me wait for me Johnny please wait for me\nI love you more than I can hardly stand\nWait for me wait for me Johnny please wait for me\nI'll grow up just as fast as I can\nWait for me wait for me wait for me wait for me)\nAnd now we're grown up but she didn't wait\nAnd I'm in love with her but it's too late\nShe just married someone else today\nAnd I still yes I still can hear her say\n(Wait for me wait for me Johnny please wait for me\nI love you more than I can hardly stand\nWait for me wait for me Johnny please wait for me\nI'll grow up just as fast as I can\nWait for me wait for me wait for me wait for me)\nJohnny, wait for me!"
Groovy Tonight,Bobby Rydell,,,,,,,,,,,,,,,,,,,
Ruby Duby Du From Key Witness,Charles Wolcott,,,,,,,,,,,,,,,,,,,
Alabam,Cowboy Copas,,5eURshOQPzQWBEBCJivKsi,40,2005,year,0.759,0.675,2,-10.281,1,0.0268,0.291,0.000165,0.146,0.961,107.02,4,141347,"Well I went to a turkey roast down the street\nThe people down there eat like wild geese;\nI'm on my way, I'm goin' back to Alabam'\nTalk about yer people have a whale of a time\nEatin' up chicken' and drinkin' their wine;\nI'm on my way, I'm goin' back to Alabam'\nNow some folks say a tramp won't steal\nBut I caught three in my corn field;\nI'm on my way, I'm goin' back to Alabam'\nOne had a bushel and the other had a peck\nOne had a roast'n' ear tied round his neck;\nI'm on my way, I'm goin back to Alabam'\nThere comes Sal walkin' down the street\nWith run down shoes tied to her feet;\nGood Mornin', honey, stand over there, baby\nGet over there, now\nHello Sal, I know you\nWith a run down slipper and a tore up shoe;"
geek,Janis Crowe,,5Q3sfZGevA9KF21ynEneCH,9,2022-03-09,day,0.452,0.0491,0,-16.085,1,0.0371,0.99,0.738,0.179,0.574,118.818,4,181579,
Hardhearted Hannah,Ray Charles,,3nYZXTm1q3gbwEr38gmvWg,26,2021-09-10,day,0.539,0.271,0,-11.552,0,0.0384,0.752,0.0,0.0808,0.359,86.989,4,197107,"[Chorus]\nThey call her hard-hearted Hannah\nThe vamp of Savannah\nThe meanest girl in town\n[Verse 1]\nLeather is tough\nBut Hannah's heart is tougher\nShe's a girl who likes to see men suffer\nTo tease them and thrill them\nTo torture and kill them, ooh\nIs her delight they say\nI saw her at the seashore with a great big pan\nThere was Hannah pouring water on a drowning man\nThat's hard-hearted Hannah\nThe vamp of Savannah, GA\n[Chorus]\nThey call her hard-hearted Hannah\nThe vamp of Savannah\nThe meanest girl in town\n[Verse 2]\nTalk about your cold refrigerating mommas\nBrother she's a polar bears pajamas\nTo tease them and thrill them\nTo torture and kill them, ooh\nIs her delight they say\nAn evening spent with Hannah sitting on your knees\nIs like being in Alaska in your B.V.D.'s"
"The Green Leaves of Summer - from the Batjac Production ""The Alamo""",The Brothers Four,,13SU4lie7zpoEoA6EKgsKS,47,1960-12-19,day,0.463,0.238,3,-15.733,0,0.0269,0.797,0.0,0.157,0.369,104.606,4,169400,"Oooooooooooh, oooh ooh...\nA time to be reaping, a time to be sowing\nThe green leaves of summer are calling me home\nIt was good to be young then in the season of plenty\nWhen the catfish were jumping as high as the sky\nA time just for planting, a time just for plowing\nA time to be courting a girl of your own\nT'was so good to be young then, to be close to the earth\nAnd to stand by your wife, at the moment of birth\nA time to be reaping, a time to be sowing\nA time just for living, a place for to die\nT'was so good to be young then, to be close to the earth\nNow the green leaves of Summer are calling me home\nT'was so good to be young then, to be close to the earth\nNow the green leaves of Summer are calling be home\nOoooooooooooooh, oooh oooh..."
(You Better) Know What You're Doin',Lloyd Price and His Orchestra,,,,,,,,,,,,,,,,,,,
The Big Time Spender (Parts I & II),Cornbread,,,,,,,,,,,,,,,,,,,
Ballad Of The Alamo,Bud,,,,,,,,,,,,,,,,,,,
Devil Or Angel,Bobby Vee,,5JL4jmmogEql62ljHdlYP6,35,1960-01-01,day,0.389,0.266,5,-11.791,1,0.0346,0.9,0.0,0.11,0.615,102.833,4,141200,"Devil or angel, I can't make up my mind\nWhich one you are I'd like to wake up and find\nDevil or angel dear, whichever you are\nI miss you, I miss you, I mi-i-iss you\nDevil or angel please say you'll be mi-i-ine\nLove me or leave me, I'll go out of my mind\nDevil or angel dear, whichever you are\nI need you, I need you, I need you\nYou look like an angel\nYour smile is divine\nBut you keep me guessin'\nWill you ever be mine?\nDevil or angel please say you'll be mi-i-ine\nLove me or leave, I've made up my mind\nDevil or angel dear, whichever you are\nI love you, I love you, I-I lo-o-ove you\nDevil or angel please say you'll be mi-i-ine\nLove me or leave, I've made up my mind\nDevil or angel dear, whichever you are\nI love you, I love you, I love you"
Don't Be Cruel,Bill Black's Combo,,4eDmOSU6rMzjIim9FsDtHY,27,2003-01-01,day,0.737,0.611,7,-10.936,1,0.0366,0.405,0.75,0.0804,0.944,157.114,4,133400,"You know I can be found\nSitting home all alone\nIf you can't come around\nAt least please telephone\nDont be cruel to a heart thats true\nBaby, if I made you mad\nFor something I might have said\nPlease, lets forget the past\nThe future looks bright ahead\nDont be cruel to a heart thats true\nI dont want no other love\nBaby its just you Im thinking of\nDont stop thinking of me\nDont make me feel this way\nCome on over here and love me\nYou know what I want you to say\nDont be cruel to a heart thats true\nWhy should we be apart?\nI really love you baby, cross my heart\nLets walk up to the preacher\nAnd let us say I do\nThen youll know youll have me\nAnd Ill know that Ill have you\nDont be cruel to a heart thats true\nI dont want no other love\nBaby its just you Im thinking of\nDont be cruel to a heart thats true\nDont be cruel to a heart thats true\nI dont want no other love\nBaby its just you Im thinking of"
Peter Gunn,Duane Eddy His Twangy Guitar And The Rebels,,,,,,,,,,,,,,,,,,,
My Heart Has A Mind Of Its Own,Connie Francis,,7qinPLZ41lgIGuT40EAFs0,23,2005-06-14,day,0.495,0.539,6,-6.088,1,0.0336,0.819,0.0,0.325,0.715,109.49,4,152267,"I told this heart of mine\nOur love could never be\nBut then I hear your voice\nAnd something stirs inside of me\nSomehow I can't dismiss\nThe memory of your kiss\nGuess my heart has a mind of its own\nNo matter what I do\nNo matter what I say\nNo matter how I try\nI just can't turn the other way\nWhen I'm with someone new\nI always think of you\nGuess my heart has a mind of its own\nYou're not in love with me\nSo why can't I forget?\nI'm just your ""used-to-be""\nIt's wrong and yet\nI know forgetting you\nWould be a hopeless thing\nFor I'm a puppet and I\nJust can't seem to break the string\nI say I'll let you go\nBut then my heart says no\nGuess my heart has a mine of its own\nGuess my heart has a mind of its own"
Summer's Gone,Paul Anka,,2NH3RgooS3Am8LcS5m8dwW,26,2000-10-03,day,0.313,0.248,3,-11.578,1,0.0319,0.9,6.34e-06,0.106,0.337,135.744,3,142067,"Summer's gone and no songbirds are singing\nBecause you're gone, gone from my arms\nGone from my lips, but you're still in my heart\nWhat to do?\nOh, I'm left here just crying\nOver you\nOh, I'm so blue\nWhat can I do now that you're gone?\nThe days, they prolong now that you're gone\nMy nights, they leave me blue (you're so blue)\nI don't know why there are tears in my eyes\nCan it be that I'm still in love with you?\nSummer's gone and no songbirds are singing\nBecause you're gone, gone from my arms (from my arms)\nGone from my lips (from my lips) but still in my heart\n(Still in my heart, still in my heart)\nSummer's gone and no songbirds are singing\nBecause you're gone, gone from my arms\nGone from my lips but still in my heart\n(Summer's gone but you're still in my heart)"
Let's Think About Living,Bob Luman,,7FhIxFg3PwfDHZhs0jRZsw,29,2016-10-28,day,0.613,0.636,2,-13.398,1,0.0713,0.717,0.0,0.446,0.962,96.762,4,124800,"In every other song that I've heard lately\nSome fellow gets shot\nAnd his baby and his best friend both die with him\nAs likely as not\nIn half of the other songs\nSome Cat's crying or ready to die\nWe've lost most of our happy people\nAnd I'm wondering why\nLet's think about living\nLet's think about loving\nLet's think about the whoopin'\nAnd hoppin and boppin'\nAnd the lovie, lovie dovin'\nLet's forget about the whinin' and the cryin'\nAnd the shooting and the dying\nAnd the fellow with a switchblade knife\nLet's think about living\nLet's think about life\nWe lost old Marty Robbins\nDown in old El Paso a little while back\nAnd now Miss Patti Page or one of them\nIs a-wearing black\nAnd Cath's Clown has Don and Phil\nWhere they feel like a-they could die\nIf we keep on a-losin' our singers like that\nI'll be the only one you can buy'\nLet's think about living\nLet's think about loving\nLet's think about the whoopin'\nAnd hoppin and boppin'\nAnd the lovie, lovie dovin'\nLet's forget about the whinin' and the cryin'\nAnd the shooting and the dying\nAnd the fellow with a switchblade knife\nLet's think about living\nLet's think about life"
Love Walked In,Dinah Washington,,2HVkxxDjTDslP60B5Ak2pE,17,1960-07-05,day,0.575,0.436,0,-9.225,1,0.0318,0.761,0.00354,0.0442,0.833,96.885,4,131507,"Love walked right in and drove the shadows away\nLove walked right in and brought my sunniest day\nOne magic moment and my heart seemed to know\nThat love said ""Hello"" though not a word was spoken\nOne look and I forgot the gloom of the past\nOne look and I had found my future at last\nOne look and I had found a world completely new\nWhen love walked in with you"
Theme From The Sundowners,Billy Vaughn,,16kXXiIT18a7y9nQM4moze,3,1960-01-01,day,0.317,0.432,7,-9.046,1,0.0344,0.782,0.893,0.124,0.522,86.589,4,162347,
"Cry, Cry, Cry","Bobby ""Blue"" Bland",,2hP6oI5fZAta0kj8nYn5CK,22,1992-12-22,day,0.559,0.283,5,-12.598,1,0.0402,0.305,1.73e-05,0.6,0.242,109.442,3,160640,"Cry, cry, cry, cry\nThat's what I want you to do\nThen think about the lonely nights\nI sat alone and cried for you\nCry, cry, cry years\nYou said you didn't want me to go\nIt's hard to say goodbye\nBut I won't believe a word you say\nUntil you hang your head\nAnd cry, cry, cry, cry, cry\nLet your tears fall like rain\nAnd then I'll know\nMy love for you wasn't in vain\nCome on and cry me an ocean\nThen I want you to cry me a sea\nSomebody's hurt you, just like you hurt me\nCry me a river, cry me a sea"
"Theme From ""The Apartment""",Ferrante & Teicher,,7CUN42trHz1jiAooYUW1GC,14,2009-01-01,day,0.886,0.399,2,-13.913,0,0.0599,0.295,0.254,0.0974,0.723,118.949,4,147467,
Serenata,Sarah Vaughan,,3575xGWSEJCXhmEdRkzelA,17,2022-08-26,day,0.306,0.382,6,-11.522,1,0.0349,0.831,0.0,0.054,0.463,133.847,4,159560,"Tonight while all the world is still\nFly sweet song over the highest hill\nGo to my loved one, Serenata for me\nSing him my song, love's melody\nTonight, when we are so far apart\nBring him back, back to my lonely heart\nGo to my loved one Serenata and say\nWhen you're in love, love finds a way\nGo to my loved one Serenata for me\nSing him my song, love's melody\nGo to my loved one, Serenata and say\nWhen you're in love, love finds a way\nLove finds a way, love finds a way\nLove finds a way"
You Are My Sunshine,Johnny & The Hurricanes,,5WzVjwYFWbT5jUsGAnXUPh,22,2008-01-01,day,0.625,0.678,7,-14.213,1,0.0324,0.599,0.0036,0.209,0.981,88.847,4,132293,
Sweet Dreams,Don Gibson,,7lb9ZvwtawLugrTY36fPpj,25,1968-06-24,day,0.423,0.455,0,-10.742,1,0.0297,0.691,4.23e-05,0.139,0.55,103.497,4,133467,"[Verse 1]\nSweet dreams of you\nEvery night I go through\nWhy can't I forget you and start my life anew\nInstead of having sweet dreams about you\n[Verse 2]\nYou don't love me it's plain\nI should know you'll never wear my name\nI should hate you the whole night through\nInstead of having sweet dreams about you\n[Instrumental Break]\n[Verse 3]\nSweet dreams of you\nDreams I know can't come true\nWhy can't I forget the past, start lovin' someone new\nInstead of having sweet dreams about you"
Psycho,Bobby Hendricks,,1gezSbknNFRysgyTf1paTV,4,1994-01-01,day,0.648,0.539,7,-11.514,0,0.0503,0.836,0.0781,0.146,0.781,131.569,4,150067,"Crazy, I'm crazy for feeling so lonely\nI'm crazy, crazy for feeling so blue\nI knew you'd love me as long as you wanted\nAnd then someday you'd leave me for somebody new\nWorry, why do I let myself worry?\nWondering what in the world did I do?\nCrazy for thinking that my love could hold you\nI'm crazy for trying and crazy for crying\nAnd I'm crazy for loving you\nCrazy for thinking that my love could hold you\nI'm crazy for trying and crazy for crying\nAnd I'm crazy for loving you"
Diamonds and Pearls,The Paradons,,3FM1yG6lv8Yy9LGwfWearT,19,2014-07-22,day,0.505,0.219,5,-12.005,1,0.0253,0.985,0.0,0.12,0.481,94.551,3,138840,
