song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Each and Every Time,Sweet Sensation,,2gVTFOO0vTL0Ss3QZtQmAs,9,1990,year,0.629,0.691,4,-8.93,0,0.0543,0.0223,0.000404,0.19,0.699,105.194,4,246827,"Whoa, whoa\nOoh\nOoh, ooh\nWhoa, whoa\nOh, baby\nSome lovers dazzle me\nWith their limousines and pearls\nThey wine and dine you\nAnd they promise you the world\nBut then the party's over\nEverything is changed\nThe fire's gone\nAnd nothing else remains\nWith you\nIt's more than just a passion\nWith you\nI know that love will last\nWhen you look in my eyes\n(Whoa, whoa)\nYou lift me up so high\nEach and every time\nEach and every time\nAnd when the world is cold\n(Whoa, whoa)\nYou're always there to hold\nEach and every time\nEach and every time\nI've had to pay the price\nOf knowing how to love\nAnd getting hooked on those\nWho never could get enough"
Crazy,The Boys,,5XFMHAb2uAyOT5vDYZQYmF,28,1990-10-15,day,0.791,0.628,7,-11.658,1,0.0705,0.00758,3.29e-06,0.199,0.678,111.809,4,306067,
Livin' In The Light,Caron Wheeler,,4X2yjCMHbAvCGLH4IJ2WGy,26,1990,year,0.674,0.855,2,-8.373,1,0.0697,0.0072,0.00335,0.0545,0.567,102.94,4,275027,"(Had to survive, livin' in the light\nHave to stay alive, livin' in the light\nHave to survive\nLivin' in the light)\nHold the beat, stop the beat, drop the beat\nChildren of nature\nFrom another culture\nHad to survive\nLivin' in the light\nStolen from the center (Of the world)\nUntimely departure\nSomehow survived\nLivin' in the light\n(Had to survive, livin' in the light\nHave to stay alive, livin' in the light\nHad to survive\nLivin' in the light)\nRootical subculture\nOh, the sound of the street dub-vendor\nKnew you had to survive\nLivin' in the light\nBeautiful yet scattered\nThrough it all your spirit never shattered\nGlad to stay alive\nLivin' in the light (Oh)\n(Had to survive) Oh, I, I, I (Livin' in the light), I, I\n(Have to stay alive, livin' in the light) Ohohohohoh\n(Had to survive) Yes, in a light\n(Livin' in the light) So bright, had to guide you home\n(Have to survive, livin' in the light) Children of nature\n(Have to stay alive, livin' in the light) Livin' in the light, yes\n(Had to survive) Had to survive\n(Livin' in the light) I, I, I, I, I"
Say A Prayer,Breathe,,1pg8bc0AuPRW5rAFbv3Th0,23,1990-01-01,day,0.7,0.693,6,-12.293,1,0.0368,0.312,0,0.0613,0.926,114.881,4,231533,"Whoa, whoa, whoa, whoa\nSweet sugar\nPumping through my veins\nEvery nerve is on a wire\nSweet sugar\nYou say it's just a game\nSoon to be your one desire\nWhen the devil holds your hand\nThen you know he's\nIn command of temptation\nLike the beauty of a rose\nOr a summer that will go\nWhere's salvation\nSay a little prayer\nSay a little prayer for me\nSay a little prayer\nSay a little prayer for me\nSweet sugar\nYour world just tumbles down\nHow you hunger for illusion\nSweet sugar will\nTake more than you own\nAll you have is your confusion\nYou'll be standing in the rain\nYou'll be crying out in shame\nFor mercy, yeah\nSo you turn to every man\nSay you need a helping hand\nDon't desert me, no, no\nSay a little prayer\nSay a little prayer for me\nSay a little prayer\nSay a little prayer for me\nSay a little prayer\nSay a little prayer for me"
Rockin' Over The Beat,Technotronic,Ya Kid K,5xuktWMVGM0OcOOO39zILo,34,1989,year,0.734,0.904,8,-10.604,1,0.0345,0.0437,0.0631,0.154,0.969,120.75,4,346627,"[Intro]\nOh, oh yeah, oh, oh yeah\nOh, oh yeah\n[Chorus]\nRollin' under the melody, rockin' over the beat\nAs I'm checkin' up on the rhythm and make\nThe whole sound sweet\nNot like candy you taste that say it can be\nYMCO music is good to the truth it's agree\n[Breakdown]\nOver and on and on and on and on and on and\nOver us all and all to all for all and all to\nEach for me and I for y'all\nUnited we stand, divided we fall\nOne for all and all for one\nUnited we stand, we'll get the job done\nEach for me and I for y'all\nUnited we stand, divided we fall\nOne for all and all for one\nUnited we stand, we'll get the job done\nOh oh yeah, oh oh yeah\nOh oh oh oh yeah\n[Chorus]\nRollin' under the melody, rockin' over the beat\nRockin', rollin' under the melody\nAnd make the whole sound neat and sweet\nYes, from me to you, you taste that say\nIt's too good to be true\nOne for all and all for one and you agree\nRollin' under the melody, rockin' over the beat\nAs I'm checkin' up on the rhythm\nAnd make the whole sound sweet\n[Refrain]\nGet into the sound, keep rollin' the tune\nFeel like rockin' the whole track through\nJust stand only for you\nGet into the sound, keep rollin' the tune\nFeel like rockin' the whole track through\nJust stand only for you\nGet into the sound, keep rollin' the tune\nFeel like rockin' the whole track through\nJust stand only for you\nGet into the sound, keep rollin' the tune\nFeel like rockin' the whole track through\nJust stand only for you"
Me-U=Blue,Glenn Medeiros,,,,,,,,,,,,,,,,,,,"[Verse 1:]\nWith all my heart\nI pledged my love forever\nYou've got my word\nYou and I will always be together\nThere may be times we have a disagreement\nThis love`s too strong\nTo ever let it come between us\nI will keep this love alive\nI will\nBecause otherwise\n[Chorus:]\nMe minus you equals blue\nCan't imagine what I'd ever do\nIf it ever came to\nMe minus you equals blue\n[Verse 2:]\nI can`t stand the thought of us apart\nLike so many hearts\nBeating in the dark\nIt'll never be me minus you\nEach day I learn\nA little more about you\nAnd I know for sure that\nI never want to be without you\nWe're gonna stay so true to this relation\nMe without your loving\nIs such a sad equation, baby\nI will keep this love alive, baby\nI will\nBecause otherwise\n[Repeat Chorus:]"
Do Me!,Bell Biv DeVoe,,3an1aoJKoBXJKoIfdDbVwf,51,1990-01-01,day,0.716,0.772,10,-6.816,0,0.037,0.134,2.15e-06,0.35,0.671,107.823,4,272440,"[Verse 1]\nTake a \ngood\n look at me\nTell me do you like what you see\nDo you think you can\nDo you think you can do me\nKiss me pretty baby\nAnd touch me all over\nGirl what makes you think you can do me\nDo you think you can do me girl?\n[Hook]\nDo me baby\n(oh)\nDo me baby\n(do you think you can)\nDo me baby\n(do me)\nDo me baby\n(oh yeah)\n[Verse 2]\nGirl let your hair down\nTake off your clothes and leave on your shoes\nWould you mind if I look at you for a moment\nBefore I make sweet love\nBackstage,\n under age, adolescent\n""How ya doin'?"" ""Fine,"" she replied\nI sighed, I like to do the wild thing\nAction took place\nKinda wet\nDon't forget\nThe J the I the M the M the Y y'all\nI need a body bag\n[Hook]\nDo me baby\n(oh)\nDo me baby\n(you can do me when you wanna do me)\nDo me baby\n(yeah yeah)\nDo me baby\n(oh yeah)\nDo me baby\n(I like it in the morning time)\nDo me baby\n(sometimes I love it in the evening baby)\nDo me baby\n(can you do me all over girl)\nDo me baby\n(oh yeah)"
Never Enough,The Cure,Mark Saunders,7mMRFDHJRFjkvEoEx5u6jK,29,1990-10-09,day,0.507,0.988,7,-3.877,1,0.133,0.0658,0.006,0.333,0.482,100.747,4,268200,"[Chorus 1]\nH-h-however much I push it down\nIt's never enough\nH-h-however much I push it around\nIt's never enough\nH-h-however much I make it out\nIt's never enough, never enough\nH-h-however much I do\n[Verse 1]\nH-h-however big I ever feel\nIt's never enough\nWhatever I do to make it real\nIt's never enough\nIn any way I try to speak\nIt's never enough, never enough\nHowever much I try to speak\nIt's never enough\n[Chorus 2]\nHowever much I'm falling down\nIt's never enough\nHowever much I'm falling out\nIt's never enough\nWhatever smile I smile the most\nIt's never enough, never enough\nHowever I smile I smile the most\n[Chorus 3]\nSo let me hold it up, just one more go\nHolding it up for just once more\nOne more time to fill it up, one more time to kill\nWhatever I do is never enough\nIt's never enough\n[Chorus 1]\n[Chorus 2]\n[Chorus 3]\nSo let me hold it up, just one more go\nHolding it up for just once more\nOne more time to fill it up, one more time to kill\nWhatever I do is never enough\nIt's never enough"
Policy of Truth - 2006 Remaster,Depeche Mode,,0C6EIiQu8CS4eYtOCMEiAd,60,1990-03-19,day,0.678,0.657,8,-7.3,1,0.028,0.00933,0.225,0.118,0.358,114.209,4,294040,"[Verse 1]\nYou had something to hide\nShould have hidden it, shouldn't you?\nNow you're not satisfied\nWith what you're being put through\n[Refrain]\nIt's just time to pay the price\nFor not listening to advice\nAnd deciding in your youth\nOn the policy of truth\n[Verse 2]\nThings could be so different now\nIt used to be so civilized\nYou will always wonder how\nIt could have been if you'd only lied\n[Refrain]\nIt's too late to change events\nIt's time to face the consequence\nFor delivering the proof\nIn the policy of truth\n[Chorus]\nNever again is what you swore\nThe time before\nNever again is what you swore\nThe time before\n[Interlude]\n[Verse 3]\nNow you're standing there tongue-tied\nYou'd better learn your lesson well\nHide what you have to hide\nAnd tell what you have to tell"
Dirty Cash (Money Talks) - Sold Out 7 Inch Mix,The Adventures Of Stevie V,,3lcUQs5nyrjoHpQR9Vo2aA,51,1989-12-01,day,0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,4,243133,
"Doin' The Do - 7"" Radio Mix",Betty Boo,,3h9mCACYWP4iDVFEBhyyYC,34,1990-04-02,day,0.801,0.961,10,-7.027,0,0.0604,0.00765,7.7e-05,0.0639,0.909,120.378,4,222253,"(Oooh, ah, oooh, ah\nOooh, ah, oooh, ah)\nIt's me again, yes, how did you guess?\n'Cause last time you were really impressed\nAnd I'm bolder, c-c-cold, gettin' colder\nAnd at the very same time I heat up at the party\nAnd solder but not with solar power\nFor far too long made mistakes\nAnd allowed a fat and ugly thing get in my way\nNow I'm suitable and MC, I'm no inbetween\nTop of the rank like Pearl and Dean\nAnd if you can't take the heat get out the kitchen\nAin't got no time for your boo-boo-be\nBetty Boo, Betty Boo just doin' the do\nAnd you are through and there's nothing you can do\nBetty Boo, Betty Boo just doin' the do\nAnd you are through and there's nothing you can do\nHoodlum, that what you called me\nRebellious, you can't ignore me\nBut never mind, 'cause I know that I'm sweeter\nYour time is up so put more money in your meter\nYou say I bully though I know I'm no goody-goody\nBut what do I know is that I'm fully in control\nYou're on a roll, fat as a rolypoly and on the whole\nYou think that I'm a threat\n'Cause I'm the best you could ever get\nI never make the teachers' pet\nAnd ease yourself, I know you despise me\nYou criticize and override me\nBut I'm better and a whole lot cleverer\nA go-getter, you know, a trend setter\nI'm all the rage and all the craze\nCome on, change the record, gotta turn the page"
Release Me,Wilson Phillips,,1rIy3lkFJnMsTLZpxFmYU8,55,1990-05-08,day,0.724,0.471,0,-11.143,1,0.0358,0.448,2.5e-06,0.218,0.442,97.211,4,295693,"[Intro]\nI know that it's time for a change\nMmm but when that change comes\nWill it still feel the same?\n[Verse 1]\nHow many times have I tried\nTo turn this love around?\nI don't wanna give up but, baby\nIt's time I had two feet on the ground\n[Pre-Chorus]\nCan you release me?\nCan you release me?\n[Verse 2]\nNow that you're gone\nI can't help myself from wondering\nOhh, if you'd have come down from your high\nWould we've been all right?\n[Pre-Chorus]\nRelease me\nCan you release me?\n[Chorus]\nCome on, baby, come on, baby\nYou knew it was time to just let go\n'Cause we wanna be free\nBut somehow it's just not that easy\nCome on, darlin', hear me, darlin'\n'Cause you're a waste of time for me\nI'm trying to make you see\nThat baby, you've just got to release me\nRelease me, release me\n[Verse 3]\nI'm not going back to you anymore\nFinally my weakened heart is healing\nThough very slow\nSo stop coming around my door\n'Cause you're not gonna find what you're looking for"
Let's Try It Again,New Kids On The Block,,27EP6MYMINYtwhkTagoiQD,41,1990-06-04,day,0.554,0.361,8,-14.35,1,0.0257,0.142,0,0.123,0.278,136.625,4,231320,"[Verse 1]\nI’ve heard of true loves that lasted forever\nI guess there is a way\nAnd I’ve heard of true loves that needed each other\nMore and more each day\n[Pre-Chorus]\nWhat is love when there’s no one that cares?\nNext time you need my love, I’ll be there\nBe right by your side\n[Chorus]\nLet’s try it again, try it again\nLet’s try it again\nMy love for you, it has no end\nLet’s try it again, ‘til the end\nAll because I love you\n[Verse 2]\nI’ve heard of two loves that stayed with each other\nDidn’t wander through the night\nAnd I’ve heard of two loves that prayed for each other\nDidn’t argue, fuss or fight\n[Pre-Chorus]\nNow I know just what love’s all about\nNext time you need my love\nI won’t doubt, doubt your love again\n[Chorus]\nLet’s try it again, try it again\nLet’s try it again\nMy love for you, it has no end\nLet’s try it again, ‘til the end\nAll because I love you\n[Bridge]\nYou, gotta try it again\nMy love for you, it has no end\nYou know and I know\nIt’s all because, I love you"
Love Is The Ritual,Styx,,5stIYIS2BnzkSzKeVUimdj,24,1990-01-01,day,0.583,0.913,8,-7.567,1,0.0635,0.0222,1.03e-06,0.365,0.652,103.729,4,229227,"Love is the ritual\nLittle sister\nShe got a lot of time she got a lot of money\nDon't you know that ain't enough?\nPretty thing\nAll dressed up for the main attraction\nLike a baby doll looking for love\nAnd she doesn't need a reason\nShe just hears a calling to the wild\nGod gave man the breath of life\nTo grow up strong to take a wife\nTo change the world and love is the ritual\nYou learn to walk & talk & laugh & cry\nWork your fingers to the bone til the day you die\nAnd above it all love is the ritual (the ritual)\nNaaa, na, na, na. Naaa, na, na, na. Naaa, na\nLittle man\nBeating his chest & flexing his muscles\nGun for hire, he shoots for a star\nLike a handsome prince\nWalking down the street in his shining armor\nRomeo in search of his heart"
Falling to Pieces,Faith No More,,20nb0Wl1yqoEERbUSILuG1,53,1989,year,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,4,313573,"[Verse 1]\nBack and forth, I sway with the wind\nResolution slips away again\nRight through my fingers, back into my heart\nWhere it's out of reach and it's in the dark\nSometimes I think I'm blind\nOr I may be just paralyzed\nBecause the plot thickens every day\nAnd the pieces of my puzzle keep crumbling away\nBut I know, there's a picture beneath\nIndecision clouds my vision\nNo one listens...\n[Hook]\nBecause I'm somewhere in between\nMy love and my agony\nYou see, I'm somewhere in between\nMy life is falling to pieces\nSomebody put me together\n[Verse 2]\nLayin' face down on the ground\nMy fingers in my ears to block the sound\nMy eyes shut tight to avoid the sight\nAnticipating the end, losing the will to fight\nDroplets of ""yes"" and ""no""\nIn an ocean of ""maybe""\nFrom the bottom, it looks like a steep incline\nFrom the top, another downhill slope of mine\nBut I know, the equilibrium's there\nIndecision clouds my vision\nNo one listens\n[Hook]\nBecause I'm somewhere in between\nMy love and my agony\nYou see, I'm somewhere in between\nMy life is falling to pieces\nSomebody put me together"
Love Is a Rock,REO Speedwagon,,7JLFGPUo8ytYKPkOY9XSsU,21,1990-04-21,day,0.562,0.832,0,-9.279,1,0.0368,0.217,1.32e-06,0.0505,0.443,106.033,4,336467,"My love is a rock, an immovable force\nAnywhere that you are, my love is right here\nWith any tick of the clock\nLife can change it's course\nBut my love will not\nMy love is a rock\nHeaded out into uncharted waters\nWhat you feel is your only guide\nAnd each step that you take brings you closer\nJust trust what you feel inside\nCause something's telling you to keep on going\nTelling you that your aim is true\nCould be the voice of reason, or just blind devotion\nWhatever it is, it's calling out to you, singing....\nMy love is a rock, an immovable force\nAnywhere that you are, my love is right here\nWith any tick of the clock\nLife can change it's course\nBut my love will not\nMy love is a rock\nMixed messages shoot through a wire\nTender turmoil in your voice\nChange is spreading through you like a fire\nBridges are burning, you made your choice\nAnd as you're searching for peace in your world\nYou may find yourself spinning around, and around, and around\nWhile the pain you've endured\nOnly serves to make you surer\nOf the strength you have found, and then...\nMy love is a rock, an immovable force\nAnywhere that you are, my love is right here\nWith any tick of the clock\nLife can change it's course\nBut my love will not\nMy love is a rock\nYou may not be looking for love, but love may find you\nYou may choose to close your eyes and run\nYou may leave love far behind you\nIn your eyes I can see the future\nIn your heart I can always trust\nIn your mind I will live on forever\nIn your arms I will turn to dust\nThese are feelings like I have never known\nThe song of my very soul\nI can no longer silently sing it\nI'm gonna take it to the mountain and let it roll singing....."
Heart of Stone,Taylor Dayne,,3V1NOgRn1eTshgG7OiavSl,30,1989-10-07,day,0.461,0.82,7,-5.324,0,0.0346,0.162,0,0.106,0.602,186.045,4,257160,"We need to lay in each other's arms\nThere's no where else to go\nIt's all so easy and I want you to know\nThere'll never be another one who could get this close to me\nEverything you give to me is everything I've ever dreamed of\nEven when you turn your back now\nI can feel you reaching for me\nEven when you walk away\nI'll still know where you're hiding\nI can't believe you've got a heart of stone\nI've seen your tears fall when you thought you were alone\nI can't believe you've got a heart of stone\nI can't believe it\nYou try to make like I'm not there\nTo show me how you feel\nYou don't have to hurt me with the hurt that you won't reveal\nThere'll never be another one who could get this close to you\nI can give you everything that you've ever dreamed of\nEven when you turn your back now\nI can feel you reaching for me\nEven when you walk away\nI still know where you're hiding\nI can't believe you've got a heart of stone\nI've seen your tears fall when you thought you were alone\nI can't believe you've got a heart of stone\nI can't believe it\nI can't believe you've got a heart of stone\nThe more you try to hide your love, the more it shows\nI can't believe you've got a heart of stone\nI can't believe it\nI can't believe you've got a heart of stone\nThe more you try to hide you love, the more it shows\nI can't believe you've got a heart of stone\nI can't believe it\nI can't believe you've got a heart of stone\nYour eyes say yes even when you tell me no\nI can't believe you've got a heart of stone\nI can't believe it"
Ooops Up,SNAP!,,6825upeGpYA3rrEosDKsGR,50,1990-01-01,day,0.862,0.493,4,-14.19,0,0.102,0.00845,0,0.26,0.533,102.887,4,402215,"This is a song about those bad days\nStart up happy and end up sad days\nTalking about that Murphy's law chill\nIf it can go wrong, yes it will\nWent to the store to cop some groceries\nFriday night and I had the munchies\nFilled the cart till it could not take it\nOne more bag of chips would break it\nWent to the cheek out stood in line\nBehind me a girl who was just too fine\nGot in the ear while they rang the total\nReached for my wallet uh oh a bolo\nNot my day I felt like a dummy\nWent to the store and forgot the money\nOops up inside your head\nOops up inside your head\nSay oops up\nMe and amy under the covers\nScene is hot potential lovers\nDemon in the sack is her reputation\nIn school then she is graduation\nTouching holding heavy breathing\nI knew I'd get it she is not about teasing\nLeft on the light so I could see reaction\nAmy is a freak guaranteed satisfaction\nShe is soft as bubble bath\nI am as hard as chinese math\nReady for the ultimate affection\nTook out a pack obtain my protection\nRolled it on one hard stroke\nIt was my last and yes it broke\nOops up inside your head\nOops up inside your head\nSay oops up"
"My, My, My",Johnny Gill,,0Z9FRM5zukGVagh8TVSdrI,54,1990-01-01,day,0.58,0.596,0,-10.31,1,0.0626,0.093,0,0.109,0.653,74.033,4,321907,"[Intro]\nYeah!\nSo good\nMy, my, my, my\nYou look so sweet\nListen\n[Verse 1]\nPut on your red dress and slip on your high heels\nAnd some of that sweet perfume, it sure smells good on you\nSlide on your lipstick, and let all your hair down\n'Cause baby, when you get through I'm gonna show off you\n[Bridge]\nTonight will be a special night\nNo matter where we go\nAnd I'm so proud to be with you\nI just want to let you know\n[Chorus]\nYou got my sayin' my, my, my, my, my, my\nYou sure look good tonight\nAnd you're so damn fine\nI wanna say my, my, my, my, my, my (Uh-huh)\nYou sure look good tonight (Tonight, after all this time)"
I Don't Love You Anymore - Live,The Quireboys,,1FB3gA6eNnqqsF12o338GX,9,2010-10-18,day,0.362,0.656,4,-8.818,1,0.0486,0.146,4.26e-05,0.159,0.138,124.552,4,363067,
Don't You Wanna Be Mine,Denise Lopez,,2sr6KMcXhJKis58CU4jc0y,4,1990-10-01,day,0.658,0.903,9,-8.873,0,0.0498,0.069,0.000693,0.23,0.784,119.887,4,293627,"Turn around, make your move\nTurn around, make your move\nTurn around, make your move\nI can feel you staring, your eyes undressing me\nEvery time I'm near you boy, my heart skips a beat\nStop anticipating, don't play hide and seek\nMy love's for the taking if you're playing for keeps\nEvery little thing you do\nIs saying that you want me, too\nBut you keep your heart behind the wall of ice\nEvery single breath you take\nIs another second that you waste\nI don't like the shy boys\nOpen up your eyes boy\nTurn around, make your move\nWait too long and you might lose\nDon't you wanna be mine, Don't you wanna be miine\nTurn around, make your move\nNothing's wrong, just say you do\nDon't you wanna be mine, Don't you wanna be miine\nYeeah, do it now\nNothing comes from nothing, I won't give it away\nI'm wonderin' if you love me, because you never say\nDon't play with my passion, I can't read your mind\nBoy let's see some action, show me some kind of sign\nIf I opened up my heart, would you even know where to start\nAm I guessing wrong about your feelings?\nIs it all a fantasy, that I think you wanna be?\nExplain to my affection, have I got your attention?\nTurn around, make your move\nWait too long and you might lose\nDon't you wanna be mine, Don't you wanna be miine\nTurn around, make your move\nNothing's wrong, just say you do\nDon't you wanna be mine, Don't you wanna be miine oh mine"
Time for Letting Go,Jude Cole,,6aArMs4YuTg3mzxrtZV4cc,41,1990-03-23,day,0.708,0.564,5,-9.322,1,0.0266,0.182,0.00015,0.11,0.771,109.491,4,259693,"Ive been holding back words\nAnd waiting for time\nTheres a lesson here somewhere\nI know its mine\nAnd though ill remember the promise we made\nPromises dont justify feeling this way, any more\nIts time for letting go\nWe can't hide what we both know\nBut ooooh , ooooh the hurt grows\nEverytime i think its over\nYouve been keepin all your secrets inside\nI know the truth now baby, you dont have to hide\nBut my mind wanders , to the very first day\nWhat a shame things had to turn out this way\nIts time for letting go\nWe can't hide what we both know\nBut ooooh , oooh\nThe hurt grows , everytime i think its over\nNo words, could bring back your affection\nAnd no lies, could keep me holdin on\nHoldin on and holdin on\nNow i know that its\nTime for letting go\nWe can't hide what we both know\nBut oooh , oooh the hurt grows\nEverytime i think its over\nIts time to realize\nThat were both just living lies\nAnd way down deep inside\nThe time is telling me its time for letting go\nLet it go\nI keep tellin myself over and over\nLet it go .....................\nBut my loves still strong\nBut i just can't keep holding on\nAnd holdin on and holdin on"
Epic,Faith No More,,4ReyTz0y3TGkX48wO3Llot,69,1989,year,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4,293653,"[Verse 1]\nCan you feel it, see it, hear it today?\nIf you can't, then it doesn't matter anyway\nYou will never understand it, 'cause it happens too fast\nAnd it feels so good, it's like walking on glass\nIt's so cool, it's so hip, it's alright\nIt's so groovy, it's outta sight\nYou can touch it, smell it, taste it, so sweet\nBut it makes no difference 'cause it knocks you off your feet\n[Chorus]\nYou want it all, but you can't have it (Yeah, yeah, yeah)\n[Verse 2]\nIt's cryin', bleedin', lyin' on the floor\nSo you lay down on it and you do it some more\nYou've got to share it, so you dare it\nThen you bare it and you tear it\n[Chorus]\nYou want it all, but you can't have it (Yeah, yeah, yeah)\nIt's in your face, but you can't grab it (Yeah, yeah, yeah)\n[Verse 3]\nIt's alive, afraid, a lie, a sin\nIt's magic, it's tragic, it's a loss, it's a win\nIt's dark, it's moist, it's a bitter pain\nIt's sad, it happened, and it's a shame\n[Chorus]\nYou want it all, but you can't have it (Yeah, yeah, yeah)\nIt's in your face, but you can't grab it (Yeah, yeah, yeah)\n[Bridge]\nWhat is it? It's it\nWhat is it? It's it\nWhat is it? It's it\nWhat is it? It's it"
Biscuit's In The House,Biscuit,,,,,,,,,,,,,,,,,,,"Biscuit's in the house\nAll right, all right\nAll right now, now, now\nAll right\nAll right\nBiscuit's in the house\nAll right\nAll right\nAll right now\nBaby, it's all right now\nCheck out the sound\nThat's bound to move body\nMove to the groove that proves the rock party\nComing along strong\nI got nuttin', y'all\nMove your butt, y'all\nHere's a cut, y'all\nBiscuit\nThe name for you to know\nStraight from the New Kids tour to the studio\nI carried the load on the road for a long time\nBut now it's my time to give you a high time\nTo make you shake things\nMove, dance and lose it\nYou got a body that moves\nThen use it\nAl Capone\nI'm the hip-hop heavyweight\nI'm on top with a rhyme\nAnd I'm never late\nNever slip on the beat\nCause it's wicked\nGrab the mic real tight\nCause it's kicking"
Days Like These,Asia,,7fc4ZrV4Jqeg2UD0xBu2BR,35,1990-01-01,day,0.609,0.67,2,-9.484,1,0.0314,0.08,0,0.0857,0.75,118.844,4,246427,The sun was shining\nThe sky was crying\nIt just tore apart\nAnd down came the rain\nAnd I was soaking\nYeah I was freezing\nBut I was feeling\nNo kind of pain\nCome a fireball\nI held it in my hand\nYou see before you\nA man who's known greatness\nI had a vision\nA revelation\nI took a look inside of me\nAnd I am a sensation\nDays like these\nI feel like I can change the world\nDays like these\nI feel like I can change the world\nIt's either easy\nOr it's impossible\nAnd if you ain't got it\nYou ain't never gonna get it
Have You Seen Her,M.C. Hammer,,,,,,,,,,,,,,,,,,,"Ah yeah, I'm glad I put this tape in\nI'm just gon' cruise down the road\nLook at the stars in the sky\nAnd drift off into the sweet memories that I have\nOf a love that my heart has been searching for\nFor so long, and I know somewhere\nIf I keep looking, that love I'll find\nThe picture grows clearer and clearer\nFrom the back to the front of my mind\nAnd like love, a love I know I'll have\nThe girl that I want, she'll be mine, she'll be fly, and it'll last\nI see her face and I can't let go\nShe's in my dreams and my heart, so let me know\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nI'm looking for that love\nShe's a thought and a vision in my memory\nI haven't met her, but tell me where could she be\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nI'm looking for that special love\n(Love, oh love, love is a feeling that I need)\nLove is a feeling that the Hammer definitely needs\n(Please be mine)\nBaby be mine\n(I need your love to make it)\nI need your love to make it\nSo why don't you be mine\nThe search is going on\nFrom coast to coast\nA women for the man, who's propping the most\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nMy heart is beating strong\nThis love cannot be wrong\nI need her and I want her, so come on to my home\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nI'm a keep looking\nAt the movies, in my car, on my stereo\nAt a game of Different World or the Cosby Show\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nYo Bill, tell me what's up\nAt the track, at the club, or out buying dub\nIf you've seen her, then I'll have her, cause I'm in love\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nMy heart is hurting so bad\n(Love, oh love, love is a feeling that I need)\nLove is a feeling that I know I need\n(Please be mine)\nBe mine baby\n(I need your love to make it)\nI need your love to make it\nWhy don't you be mine\n(Baby, be mine)\nWhere could she be?\nAt the store around the corner\nOr wondering at night\nOr chilling with another brother holding the mic\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nHammer, you know I'm looking\nCalling all my friends all around the place\nGuy, Levert, or my homey Rob Base\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nIf you've peeped her out, tell me\nYo, veo on the phone\nTed, Dre, or Ed Lover\nFab Five\n, homeys won't you help a young brother\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nI got a picture in my mind\nThe thought is so clear of the love I need here\nLike D-B magic, and why don't you appear\n(Have you seen her?)\nOh baby, why don't you appear\n(Tell me have you seen her?)\nI can see yo' face\nI'm seeing her face, again and again\nCome knocking at my door, and you know I'll let you in\n(Have you seen her?)\nHave you seen her?\n(Tell me have you seen her?)\nOh, my sweet love\nSearching 'round the world, what more can I say?\nThe girl is hard to see like an unseen VJ\n(Have you seen her? Tell me have you seen her? Have you seen her?)"
Look Into My Eyes,George Lamond,,0Y5iHUJ35MRznhbI8zx1b1,35,1990-07-31,day,0.475,0.806,0,-11.891,1,0.0481,0.0212,0.00174,0.0714,0.962,118.083,4,313841,"It's been so long, girl, since I felt this way\nSo many times you stole my heart away\nBefore I say the things I want to say\nI need to know that you will be the one for, one for me\nI'd like to know how far this love will go\nI want to be the one who's glad to know\nThat this won't only be a memory\nJust tell me what you see, just what this love can be\nJust look into my eyes\nAnd tell me what you see\nPromises were broken\nNow it's you, girl, that I need\nJust look into my eyes\nYou'll see a rainbow we can share\nPlease don't let this be another lie\nJust look into my eyes\nJust look into my eyes\nAs I count the hours of the day\nJust tell me what I need to hear you say\nI want to play those games I used to play\nBaby, can't you see just what you do to, do to me?\nIt's hard enough to find a love that's true\nHow heaven knows, girl, I wanted to be with you\nSo now the times I've left it up to you\nJust open up your heart and, girl, just turn the key\nJust look into my eyes\nAnd tell me what you see\nPromises were broken\nNow it's you, girl, that I need\nJust look into my eyes\nYou'll see a rainbow we can share\nPlease don't let this be another lie\n(Don't let this be a lie)\nJust look into my eyes\nJust look into my eyes\nHow I waited, girl, to find a love so true\nJust take my hand and show me what this means to you\nA special love where all our dreams come true\nJust look into my eyes and share this dream, just me and you\nJust look into my eyes\nAnd tell me what you see\nPromises were broken\nNow it's you, girl, that I need\nJust look into my eyes\nYou'll see a rainbow we can share\nPlease don't let this be another lie"
